# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_2w_LPS_noRC_2_S6
#
# total peaks = 29896
# peak size = 79
# peaks found using tags on both strands
# minimum distance between peaks = 158
# fragment length = 300
# genome size = 2000000000
# Total tags = 11243027.0
# Total tags in peaks = 651417.0
# Approximate IP efficiency = 5.79%
# tags per bp = 0.004808
# expected tags per peak = 0.380
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.623950e-07
# FDR tag threshold = 7.0
# number of putative peaks = 102280
#
# input tag directory = Anat_WT_2w_LPS_noRC_2_S6
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 68751
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3617
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 16
#
# cmd = findPeaks Anat_WT_2w_LPS_noRC_2_S6 -o Anat_WT_2w_LPS_noRC_2_S6.peaks.txt -style factor -fragLength 300 -i Anat_WT_2w_LPS_noRC_2_S6
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr19-629	chr19	32712033	32712111	+	25.8	0.648	26.500000	31.0	5.5	5.64	5.36e-14	35.61	2.88e-33	0.99
chr19-1079	chr19	32789814	32789892	+	25.8	0.904	19.000000	29.0	0.5	58.00	1.28e-40	9.82	2.87e-19	1.32
chr19-804	chr19	33065201	33065279	+	25.8	0.830	23.000000	29.0	2.0	14.50	8.80e-24	44.14	2.99e-37	1.06
chr19-808	chr19	41416296	41416374	+	25.8	0.804	23.000000	29.5	3.5	8.43	2.32e-17	5.85	1.38e-13	1.08
chr19-756	chr19	53876487	53876565	+	25.8	0.754	24.000000	29.0	6.5	4.46	8.13e-11	30.10	1.47e-32	1.02
chr19-943	chr19	57347827	57347905	+	25.8	0.619	21.000000	29.0	5.5	5.27	1.67e-12	12.74	1.48e-21	1.19
chrX-525	chrX	17816863	17816941	+	25.8	0.908	22.500000	29.0	2.5	11.60	3.51e-21	53.56	1.24e-39	1.13
chrX-494	chrX	20538711	20538789	+	25.8	0.797	23.500000	29.0	7.0	4.14	4.32e-10	19.37	3.21e-27	1.08
chrX-601	chrX	70473295	70473373	+	25.8	0.625	21.000000	29.0	2.0	14.50	8.80e-24	12.87	2.20e-22	1.25
chrX-383	chrX	102265458	102265536	+	25.8	0.640	27.500000	29.0	6.5	4.46	8.13e-11	17.59	4.53e-26	0.90
chr1-1491	chr1	6396533	6396611	+	25.3	0.659	24.500000	28.5	6.0	4.75	6.28e-11	26.81	6.51e-30	0.99
chr1-1444	chr1	33814535	33814613	+	25.3	0.690	25.000000	28.5	6.5	4.38	3.66e-10	27.53	3.18e-30	0.99
chr1-1815	chr1	39582774	39582852	+	25.3	0.850	21.500000	28.5	6.5	4.38	3.66e-10	19.40	2.89e-25	1.12
chr1-1716	chr1	60909369	60909447	+	25.3	0.774	22.500000	30.0	4.0	7.50	9.13e-17	34.96	3.98e-32	1.07
chr1-2012	chr1	64492741	64492819	+	25.3	0.841	20.000000	28.5	6.0	4.75	6.28e-11	40.21	1.05e-34	1.25
chr1-1515	chr1	121395439	121395517	+	25.3	0.566	24.500000	28.5	6.0	4.75	6.28e-11	13.98	7.44e-22	0.98
chr1-1625	chr1	145765635	145765713	+	25.3	0.784	23.500000	28.5	4.5	6.33	8.40e-14	6.16	1.62e-13	1.01
chr1-1741	chr1	159483285	159483363	+	25.3	0.771	22.500000	28.5	1.5	19.00	6.58e-26	14.12	1.63e-22	1.13
chr1-1534	chr1	163126236	163126314	+	25.3	0.605	24.500000	28.5	6.5	4.38	3.66e-10	23.24	3.04e-28	0.99
chr1-2041	chr1	167513782	167513860	+	25.3	0.871	20.000000	28.5	4.5	6.33	8.40e-14	53.02	5.41e-38	1.19
chr1-2175	chr1	169484270	169484348	+	25.3	0.751	19.000000	29.0	4.5	6.44	1.30e-14	21.12	2.45e-27	1.32
chr1-1746	chr1	173033047	173033125	+	25.3	0.612	22.500000	29.0	7.0	4.14	4.32e-10	23.39	2.55e-28	1.08
chr1-1699	chr1	173775314	173775392	+	25.3	0.808	23.000000	28.5	5.5	5.18	8.87e-12	8.43	8.17e-17	1.05
chr1-1644	chr1	186438920	186438998	+	25.3	0.557	23.500000	28.5	6.5	4.38	3.66e-10	11.66	2.30e-20	1.03
chr1-1605	chr1	190995090	190995168	+	25.3	0.723	24.000000	29.0	6.0	4.83	1.29e-11	24.43	7.95e-29	1.01
chr1-2281	chr1	193548710	193548788	+	25.3	0.744	18.500000	28.5	3.5	8.14	1.93e-16	35.09	4.30e-33	1.35
chr2-1675	chr2	5863805	5863883	+	25.3	0.731	25.500000	28.5	4.5	6.33	8.40e-14	43.92	9.47e-36	0.97
chr2-1908	chr2	13091733	13091811	+	25.3	0.826	23.500000	28.5	5.0	5.70	9.93e-13	24.08	7.25e-29	1.05
chr2-2123	chr2	26421882	26421960	+	25.3	0.803	22.000000	31.0	3.5	8.86	3.03e-19	27.96	2.09e-30	1.13
chr2-1786	chr2	35111804	35111882	+	25.3	0.785	24.500000	28.5	3.5	8.14	1.93e-16	24.85	5.01e-29	1.01
chr2-1508	chr2	60126854	60126932	+	25.3	0.760	27.000000	30.0	5.0	6.00	2.82e-14	13.87	2.58e-22	0.93
chr2-1735	chr2	73379017	73379095	+	25.3	0.776	25.000000	28.5	5.0	5.70	9.93e-13	37.09	9.53e-34	0.95
chr2-2738	chr2	84500562	84500640	+	25.3	0.798	18.500000	28.5	5.5	5.18	8.87e-12	32.84	2.61e-32	1.32
chr2-2556	chr2	128513085	128513163	+	25.3	0.798	19.500000	28.5	1.0	28.50	1.25e-30	37.09	9.53e-34	1.25
chr2-1886	chr2	131781036	131781114	+	25.3	0.724	24.000000	28.5	6.5	4.38	3.66e-10	36.71	1.26e-33	1.01
chr2-2018	chr2	152934174	152934252	+	25.3	0.759	23.000000	29.0	3.0	9.67	4.29e-19	16.82	1.03e-24	1.05
chr2-2482	chr2	154908301	154908379	+	25.3	0.847	20.000000	29.0	3.0	9.67	4.29e-19	60.15	1.68e-39	1.25
chr2-1893	chr2	155522147	155522225	+	25.3	0.808	24.000000	28.5	3.5	8.14	1.93e-16	11.24	5.90e-20	1.05
chr3-1353	chr3	21834554	21834632	+	25.3	0.661	22.000000	29.0	3.5	8.29	2.32e-17	8.23	1.49e-16	1.13
chr3-1228	chr3	50186848	50186926	+	25.3	0.763	23.500000	28.5	5.5	5.18	8.87e-12	18.99	6.69e-26	1.10
chr3-1405	chr3	58476069	58476147	+	25.3	0.771	21.500000	28.5	5.5	5.18	8.87e-12	27.64	2.87e-30	1.13
chr3-1274	chr3	83601871	83601949	+	25.3	0.841	23.000000	28.5	5.0	5.70	9.93e-13	63.91	3.17e-40	1.05
chr3-1327	chr3	95623640	95623718	+	25.3	0.686	22.500000	28.5	5.5	5.18	8.87e-12	9.51	4.10e-18	1.05
chr3-1188	chr3	141936397	141936475	+	25.3	0.833	24.500000	28.5	3.0	9.50	4.16e-18	30.96	1.85e-29	0.95
chr4-1247	chr4	8627176	8627254	+	25.3	0.589	27.500000	28.5	3.0	9.50	4.16e-18	16.68	1.36e-23	0.90
chr4-1855	chr4	9037667	9037745	+	25.3	0.864	21.000000	28.5	6.0	4.75	6.28e-11	35.79	2.51e-33	1.13
chr4-1249	chr4	9570847	9570925	+	25.3	0.708	27.500000	28.5	6.0	4.75	6.28e-11	17.50	5.80e-25	0.89
chr4-1669	chr4	109091746	109091824	+	25.3	0.813	23.000000	28.5	4.0	7.12	5.02e-15	40.44	9.00e-35	1.08
chr4-1725	chr4	120687337	120687415	+	25.3	0.829	22.500000	28.5	3.5	8.14	1.93e-16	9.01	3.84e-17	1.07
chr4-1401	chr4	129466120	129466198	+	25.3	0.811	26.000000	28.5	6.5	4.38	3.66e-10	18.13	1.02e-24	0.94
chr5-2072	chr5	24103342	24103420	+	25.3	0.908	18.500000	28.5	2.5	11.40	4.09e-20	13.82	2.85e-22	1.39
chr5-1526	chr5	72574142	72574220	+	25.3	0.724	23.500000	28.5	3.0	9.50	4.16e-18	10.08	9.31e-19	1.19
chr5-1893	chr5	73154377	73154455	+	25.3	0.801	20.000000	28.5	2.0	14.25	1.28e-22	38.48	3.48e-34	1.19
chr5-1585	chr5	96589634	96589712	+	25.3	0.754	23.000000	28.5	6.5	4.38	3.66e-10	7.07	6.13e-15	1.03
chr5-1589	chr5	102195471	102195549	+	25.3	0.732	23.000000	28.5	5.0	5.70	9.93e-13	6.23	1.24e-13	1.03
chr5-2167	chr5	102462466	102462544	+	25.3	0.753	18.000000	29.0	5.5	5.27	1.67e-12	18.79	8.86e-26	1.39
chr5-1538	chr5	115950521	115950599	+	25.3	0.797	23.500000	28.5	5.0	5.70	9.93e-13	34.02	1.30e-31	1.02
chr5-1546	chr5	126001723	126001801	+	25.3	0.681	23.500000	28.5	6.5	4.38	3.66e-10	36.71	1.26e-33	1.03
chr5-1456	chr5	140212309	140212387	+	25.3	0.728	24.500000	28.5	4.0	7.12	5.02e-15	35.44	3.29e-33	0.97
chr5-1182	chr5	140592099	140592177	+	25.3	0.754	28.000000	28.5	4.5	6.33	8.40e-14	27.32	3.91e-30	0.89
chr5-1705	chr5	141180576	141180654	+	25.3	0.661	22.000000	28.5	2.0	14.25	1.28e-22	4.70	7.94e-11	1.08
chr6-2030	chr6	37369762	37369840	+	25.3	0.771	17.500000	28.5	4.5	6.33	8.40e-14	13.28	7.99e-22	1.35
chr6-1402	chr6	37381557	37381635	+	25.3	0.724	23.000000	28.5	1.5	19.00	6.58e-26	12.54	1.81e-20	1.09
chr6-1816	chr6	38850261	38850339	+	25.3	0.808	19.000000	28.5	6.5	4.38	3.66e-10	35.09	4.30e-33	1.28
chr6-1373	chr6	85324792	85324870	+	25.3	0.769	23.500000	28.5	3.5	8.14	1.93e-16	6.07	2.27e-13	1.01
chr6-1910	chr6	93995337	93995415	+	25.3	0.837	18.500000	28.5	1.5	19.00	6.58e-26	31.67	6.94e-32	1.39
chr6-1856	chr6	108135507	108135585	+	25.3	0.793	19.000000	29.0	4.5	6.44	1.30e-14	30.33	2.24e-31	1.28
chr6-1467	chr6	113070972	113071050	+	25.3	0.825	22.500000	29.0	6.0	4.83	1.29e-11	42.90	2.95e-34	1.12
chr6-1571	chr6	120143324	120143402	+	25.3	0.819	21.500000	28.5	6.0	4.75	6.28e-11	17.85	3.44e-25	1.10
chr6-1121	chr6	125206738	125206816	+	25.3	0.762	26.500000	29.0	1.5	19.33	3.40e-27	9.47	4.53e-18	0.93
chr6-1354	chr6	145547760	145547838	+	25.3	0.696	24.000000	30.5	7.0	4.36	9.98e-11	42.62	1.32e-35	1.03
chr7-2163	chr7	28799175	28799253	+	25.3	0.723	21.500000	28.5	4.5	6.33	8.40e-14	51.50	1.21e-37	1.13
chr7-2097	chr7	29914041	29914119	+	25.3	0.778	22.000000	28.5	6.5	4.38	3.66e-10	27.74	2.58e-30	1.08
chr7-1886	chr7	86887947	86888025	+	25.3	0.788	24.000000	28.5	6.5	4.38	3.66e-10	46.18	2.39e-36	0.99
chr7-1938	chr7	89008193	89008271	+	25.3	0.745	23.500000	28.5	6.5	4.38	3.66e-10	5.18	9.11e-12	1.10
chr7-1828	chr7	121398213	121398291	+	25.3	0.728	24.500000	28.5	5.0	5.70	9.93e-13	22.23	1.00e-27	1.03
chr7-1770	chr7	129614074	129614152	+	25.3	0.724	25.000000	28.5	4.0	7.12	5.02e-15	36.06	1.26e-33	1.01
chr7-1833	chr7	132751461	132751539	+	25.3	0.796	24.500000	29.0	6.5	4.46	8.13e-11	8.14	1.92e-16	1.03
chr7-2139	chr7	149283924	149284002	+	25.3	0.849	22.000000	31.0	7.0	4.43	2.23e-11	9.13	1.13e-17	1.13
chr8-1447	chr8	8658966	8659044	+	25.3	0.839	24.000000	28.5	0.5	57.00	7.41e-39	6.20	9.09e-14	1.03
chr8-1323	chr8	14873942	14874020	+	25.3	0.792	25.500000	28.5	5.5	5.18	8.87e-12	19.24	4.70e-26	0.97
chr8-1712	chr8	24219911	24219989	+	25.3	0.789	21.000000	29.0	6.0	4.83	1.29e-11	49.53	2.17e-37	1.16
chr8-1499	chr8	36855085	36855163	+	25.3	0.774	23.500000	28.5	6.0	4.75	6.28e-11	45.30	4.04e-36	1.03
chr8-2139	chr8	37410143	37410221	+	25.3	0.820	17.500000	28.5	3.0	9.50	4.16e-18	42.38	2.50e-34	1.44
chr8-1370	chr8	41695480	41695558	+	25.3	0.708	25.000000	29.0	7.0	4.14	4.32e-10	42.12	4.80e-34	0.96
chr8-1502	chr8	47020230	47020308	+	25.3	0.825	23.500000	29.0	5.0	5.80	1.70e-13	49.03	4.64e-37	1.10
chr8-1643	chr8	75837925	75838003	+	25.3	0.724	22.000000	28.5	4.0	7.12	5.02e-15	24.66	3.70e-28	1.15
chr8-1228	chr8	86746574	86746652	+	25.3	0.737	27.000000	29.0	7.0	4.14	4.32e-10	7.12	5.06e-15	0.91
chr8-1521	chr8	96711381	96711459	+	25.3	0.820	23.500000	28.5	4.0	7.12	5.02e-15	6.88	1.15e-14	1.03
chr8-1917	chr8	96864854	96864932	+	25.3	0.826	19.500000	28.5	6.5	4.38	3.66e-10	27.26	2.58e-30	1.25
chr8-1800	chr8	107778116	107778194	+	25.3	0.832	20.500000	28.5	5.5	5.18	8.87e-12	38.90	2.59e-34	1.28
chr8-1737	chr8	111119192	111119270	+	25.3	0.742	21.000000	28.5	1.0	28.50	1.25e-30	19.88	1.96e-26	1.16
chr8-1855	chr8	111979196	111979274	+	25.3	0.822	20.000000	28.5	5.5	5.18	8.87e-12	34.92	4.92e-33	1.19
chr8-2334	chr8	120377527	120377605	+	25.3	0.819	16.500000	28.5	2.5	11.40	4.09e-20	57.27	6.52e-39	1.48
chr8-1395	chr8	122893000	122893078	+	25.3	0.811	25.000000	28.5	5.0	5.70	9.93e-13	27.53	3.18e-30	0.95
chr8-1662	chr8	122893000	122893078	+	25.3	0.817	22.000000	28.5	2.5	11.40	4.09e-20	29.34	5.52e-31	1.08
chr8-1483	chr8	127421629	127421707	+	25.3	0.678	24.000000	28.5	6.0	4.75	6.28e-11	14.64	6.34e-23	1.01
chr9-1612	chr9	40592269	40592347	+	25.3	0.794	21.000000	28.5	4.0	7.12	5.02e-15	15.98	6.39e-24	1.13
chr9-1525	chr9	41759339	41759417	+	25.3	0.785	22.000000	28.5	4.0	7.12	5.02e-15	18.59	1.17e-25	1.08
chr9-1441	chr9	61553590	61553668	+	25.3	0.854	23.000000	28.5	4.0	7.12	5.02e-15	8.09	2.28e-16	1.05
chr9-1363	chr9	64101133	64101211	+	25.3	0.537	24.000000	28.5	5.5	5.18	8.87e-12	7.80	5.59e-16	1.03
chr9-1324	chr9	72849526	72849604	+	25.3	0.678	24.500000	30.0	3.5	8.57	2.69e-18	41.62	4.12e-35	1.05
chr9-1497	chr9	77585253	77585331	+	25.3	0.759	22.500000	29.0	4.5	6.44	1.30e-14	21.37	2.88e-27	1.10
chr9-1779	chr9	78024388	78024466	+	25.3	0.702	19.500000	28.5	2.5	11.40	4.09e-20	10.83	1.52e-19	1.25
chr9-1631	chr9	78041915	78041993	+	25.3	0.882	21.000000	28.5	7.0	4.07	1.81e-09	31.53	7.82e-32	1.19
chr9-1537	chr9	79928941	79929019	+	25.3	0.824	22.000000	28.5	2.5	11.40	4.09e-20	27.74	2.58e-30	1.19
chr9-1374	chr9	106211012	106211090	+	25.3	0.700	24.000000	28.5	7.0	4.07	1.81e-09	13.93	1.47e-22	1.01
chr9-1416	chr9	109735452	109735530	+	25.3	0.611	23.500000	28.5	6.5	4.38	3.66e-10	13.66	2.45e-22	1.05
chr9-1587	chr9	110003542	110003620	+	25.3	0.789	21.500000	28.5	4.0	7.12	5.02e-15	38.28	4.03e-34	1.13
chr10-2001	chr10	21860869	21860947	+	25.3	0.791	18.000000	28.5	3.0	9.50	4.16e-18	18.96	3.89e-24	1.35
chr10-1272	chr10	22419904	22419982	+	25.3	0.778	25.500000	28.5	5.5	5.18	8.87e-12	25.56	2.35e-29	0.93
chr10-1239	chr10	41197682	41197760	+	25.3	0.659	26.000000	28.5	6.5	4.38	3.66e-10	8.73	3.45e-17	0.95
chr10-1556	chr10	51175734	51175812	+	25.3	0.740	22.000000	28.5	2.0	14.25	1.28e-22	7.58	1.17e-14	1.06
chr10-1475	chr10	66645478	66645556	+	25.3	0.814	23.000000	28.5	2.5	11.40	4.09e-20	6.77	1.70e-14	1.08
chr10-1287	chr10	75173122	75173200	+	25.3	0.776	25.500000	28.5	5.5	5.18	8.87e-12	29.95	3.15e-31	0.95
chr10-1481	chr10	77353883	77353961	+	25.3	0.806	23.000000	28.5	6.0	4.75	6.28e-11	17.29	7.99e-25	1.05
chr10-1973	chr10	92888619	92888697	+	25.3	0.905	18.500000	28.5	2.5	11.40	4.09e-20	33.21	2.47e-31	1.39
chr10-1450	chr10	99104566	99104644	+	25.3	0.826	23.500000	28.5	1.5	19.00	6.58e-26	44.23	4.80e-36	1.03
chr10-1370	chr10	119645811	119645889	+	25.3	0.814	24.500000	28.5	5.0	5.70	9.93e-13	23.32	2.78e-28	1.08
chr10-1222	chr10	120252482	120252560	+	25.3	0.810	26.500000	29.0	6.0	4.83	1.29e-11	34.02	1.30e-31	0.92
chr11-1816	chr11	3309229	3309307	+	25.3	0.742	22.000000	28.5	4.0	7.12	5.02e-15	27.01	5.32e-30	1.08
chr11-1708	chr11	57776044	57776122	+	25.3	0.630	23.000000	28.5	6.0	4.75	6.28e-11	32.24	4.28e-32	1.03
chr11-1984	chr11	59356154	59356232	+	25.3	0.695	21.000000	29.0	4.0	7.25	6.88e-16	4.95	2.53e-11	1.16
chr11-1711	chr11	60749616	60749694	+	25.3	0.671	23.000000	28.5	4.0	7.12	5.02e-15	6.74	1.27e-14	1.10
chr11-1501	chr11	69761725	69761803	+	25.3	0.837	25.000000	29.0	3.0	9.67	4.29e-19	29.34	5.52e-31	0.97
chr11-2055	chr11	75344025	75344103	+	25.3	0.827	20.500000	28.5	6.5	4.38	3.66e-10	8.87	2.32e-17	1.19
chr11-1198	chr11	77616264	77616342	+	25.3	0.736	28.000000	28.5	7.0	4.07	1.81e-09	21.89	1.51e-27	0.91
chr11-1862	chr11	95119959	95120037	+	25.3	0.780	22.000000	28.5	3.0	9.50	4.16e-18	8.83	9.54e-17	1.15
chr11-1620	chr11	96891197	96891275	+	25.3	0.811	24.000000	29.5	5.5	5.36	1.67e-12	25.94	1.59e-29	1.03
chr11-1412	chr11	101519431	101519509	+	25.3	0.497	26.000000	28.5	2.0	14.25	1.28e-22	12.15	5.09e-21	0.95
chr11-1950	chr11	110133210	110133288	+	25.3	0.856	21.500000	28.5	3.5	8.14	1.93e-16	42.86	1.84e-35	1.22
chr11-2091	chr11	120637525	120637603	+	25.3	0.873	20.500000	28.5	1.5	19.00	6.58e-26	34.67	1.07e-30	1.20
chr12-1141	chr12	33768403	33768481	+	25.3	0.858	21.500000	28.5	6.0	4.75	6.28e-11	55.92	1.25e-38	1.10
chr12-979	chr12	35954340	35954418	+	25.3	0.803	24.000000	28.5	6.5	4.38	3.66e-10	38.43	2.23e-34	1.01
chr12-1144	chr12	40997942	40998020	+	25.3	0.832	21.500000	28.5	5.0	5.70	9.93e-13	22.94	4.29e-28	1.10
chr12-921	chr12	72012931	72013009	+	25.3	0.661	25.000000	28.5	5.0	5.70	9.93e-13	12.22	6.94e-21	0.97
chr12-890	chr12	82852252	82852330	+	25.3	0.861	25.500000	29.0	5.0	5.80	1.70e-13	11.89	1.39e-20	0.99
chr12-1127	chr12	103213945	103214023	+	25.3	0.694	22.000000	28.5	5.0	5.70	9.93e-13	8.62	4.66e-17	1.13
chr13-1104	chr13	29051525	29051603	+	25.3	0.775	24.000000	28.5	7.0	4.07	1.81e-09	9.06	1.36e-17	1.03
chr13-1054	chr13	41048720	41048798	+	25.3	0.735	25.000000	30.0	4.0	7.50	9.13e-17	35.88	1.45e-33	0.99
chr13-1572	chr13	49195920	49195998	+	25.3	0.757	19.000000	28.5	2.5	11.40	4.09e-20	33.61	1.39e-32	1.32
chr13-1155	chr13	64376283	64376361	+	25.3	0.685	23.500000	28.5	4.0	7.12	5.02e-15	21.30	3.12e-27	1.01
chr13-1160	chr13	75890173	75890251	+	25.3	0.842	23.500000	28.5	4.5	6.33	8.40e-14	53.02	5.41e-38	1.01
chr13-1061	chr13	93734259	93734337	+	25.3	0.749	25.000000	28.5	6.0	4.75	6.28e-11	26.03	1.44e-29	0.99
chr13-1388	chr13	102310439	102310517	+	25.3	0.712	21.000000	29.0	2.5	11.60	3.51e-21	20.38	6.32e-27	1.16
chr13-1283	chr13	114276875	114276953	+	25.3	0.724	22.000000	28.5	3.0	9.50	4.16e-18	27.11	4.80e-30	1.13
chr14-907	chr14	26465721	26465799	+	25.3	0.716	22.500000	28.5	3.0	9.50	4.16e-18	22.91	2.78e-28	1.08
chr14-956	chr14	56204122	56204200	+	25.3	0.730	22.000000	28.5	4.5	6.33	8.40e-14	21.50	2.45e-27	1.08
chr14-931	chr14	75313805	75313883	+	25.3	0.735	22.500000	29.0	4.0	7.25	6.88e-16	23.62	1.96e-28	1.08
chr14-1090	chr14	104192766	104192844	+	25.3	0.804	20.500000	28.5	3.5	8.14	1.93e-16	28.29	1.52e-30	1.22
chr15-1201	chr15	55028094	55028172	+	25.3	0.790	21.000000	28.5	6.5	4.38	3.66e-10	42.36	2.54e-35	1.13
chr15-1455	chr15	59570865	59570943	+	25.3	0.848	18.500000	28.5	6.0	4.75	6.28e-11	16.39	2.04e-24	1.32
chr15-990	chr15	73427082	73427160	+	25.3	0.640	24.000000	28.5	6.0	4.75	6.28e-11	12.43	4.45e-21	0.99
chr15-1267	chr15	74760894	74760972	+	25.3	0.751	20.500000	28.5	6.0	4.75	6.28e-11	6.12	1.86e-13	1.19
chr15-1418	chr15	76406760	76406838	+	25.3	0.753	19.000000	28.5	2.5	11.40	4.09e-20	20.69	6.82e-27	1.32
chr15-1224	chr15	82719005	82719083	+	25.3	0.855	21.000000	28.5	5.5	5.18	8.87e-12	49.18	2.63e-37	1.16
chr15-964	chr15	95593514	95593592	+	25.3	0.893	24.500000	28.5	3.0	9.50	4.16e-18	67.72	1.66e-39	0.98
chr15-1048	chr15	99872305	99872383	+	25.3	0.745	23.500000	29.5	3.0	9.83	4.29e-19	10.10	5.62e-19	1.08
chr16-977	chr16	11317623	11317701	+	25.3	0.754	22.500000	28.5	6.5	4.38	3.66e-10	25.12	2.35e-29	1.10
chr16-856	chr16	17796528	17796606	+	25.3	0.647	24.500000	29.0	5.5	5.27	1.67e-12	26.32	1.07e-29	1.01
chr16-1363	chr16	17939073	17939151	+	25.3	0.883	17.500000	28.5	2.0	14.25	1.28e-22	54.64	2.37e-38	1.35
chr16-883	chr16	24435527	24435605	+	25.3	0.776	24.000000	29.0	6.0	4.83	1.29e-11	37.87	5.38e-34	1.03
chr16-1017	chr16	36636975	36637053	+	25.3	0.791	22.000000	28.5	6.5	4.38	3.66e-10	16.61	2.31e-24	1.10
chr16-1023	chr16	56076061	56076139	+	25.3	0.714	22.000000	28.5	4.5	6.33	8.40e-14	14.82	4.59e-23	1.13
chr16-789	chr16	70326828	70326906	+	25.3	0.657	26.000000	29.0	4.5	6.44	1.30e-14	31.53	7.82e-32	0.95
chr16-839	chr16	76218717	76218795	+	25.3	0.784	25.000000	28.5	4.0	7.12	5.02e-15	46.99	2.68e-35	0.98
chr17-1309	chr17	5316754	5316832	+	25.3	0.712	22.000000	28.5	4.0	7.12	5.02e-15	29.87	2.42e-30	1.09
chr17-1025	chr17	5765933	5766011	+	25.3	0.783	26.000000	29.5	4.5	6.56	1.30e-14	26.51	8.81e-30	1.01
chr17-1275	chr17	23014738	23014816	+	25.3	0.902	22.500000	28.5	1.5	19.00	6.58e-26	17.12	1.03e-24	1.05
chr17-1277	chr17	25219599	25219677	+	25.3	0.831	22.500000	28.5	6.5	4.38	3.66e-10	19.19	5.04e-26	1.10
chr17-974	chr17	25965915	25965993	+	25.3	0.710	27.000000	28.5	5.0	5.70	9.93e-13	5.65	1.22e-12	0.93
chr17-1103	chr17	27023178	27023256	+	25.3	0.819	25.000000	28.5	6.5	4.38	3.66e-10	35.09	4.30e-33	0.99
chr17-1318	chr17	33821698	33821776	+	25.3	0.672	22.000000	28.5	7.0	4.07	1.81e-09	10.47	2.31e-19	1.10
chr17-1620	chr17	35373412	35373490	+	25.3	0.791	19.000000	28.5	4.0	7.12	5.02e-15	7.27	3.11e-15	1.28
chr17-1690	chr17	43080551	43080629	+	25.3	0.799	18.500000	28.5	7.0	4.07	1.81e-09	23.78	1.64e-28	1.39
chr17-1826	chr17	57475229	57475307	+	25.3	0.853	17.500000	28.5	3.5	8.14	1.93e-16	11.34	4.63e-20	1.44
chr17-1187	chr17	67556522	67556600	+	25.3	0.747	24.000000	28.5	6.5	4.38	3.66e-10	31.12	1.12e-31	1.01
chr17-1089	chr17	71476939	71477017	+	25.3	0.853	25.500000	29.0	6.5	4.46	8.13e-11	18.99	6.69e-26	0.99
chr17-1227	chr17	78854578	78854656	+	25.3	0.887	23.500000	28.5	2.5	11.40	4.09e-20	56.36	1.01e-38	1.03
chr18-812	chr18	12383008	12383086	+	25.3	0.624	23.500000	28.5	6.5	4.38	3.66e-10	19.09	5.81e-26	1.03
chr18-828	chr18	60963313	60963391	+	25.3	0.733	23.500000	28.5	4.5	6.33	8.40e-14	5.86	2.37e-12	1.06
chr18-1175	chr18	65150925	65151003	+	25.3	0.871	18.000000	28.5	4.5	6.33	8.40e-14	23.17	3.31e-28	1.39
chr18-799	chr18	75854955	75855033	+	25.3	0.745	24.000000	28.5	5.5	5.18	8.87e-12	10.62	2.49e-19	1.03
chr18-1228	chr18	80680427	80680505	+	25.3	0.885	17.500000	28.5	3.5	8.14	1.93e-16	53.02	5.41e-38	1.58
chr18-993	chr18	80687508	80687586	+	25.3	0.832	20.500000	28.5	2.0	14.25	1.28e-22	37.09	9.53e-34	1.19
chr19-741	chr19	16090295	16090373	+	25.3	0.772	24.000000	28.5	2.5	11.40	4.09e-20	25.94	1.59e-29	1.05
chr19-982	chr19	60237021	60237099	+	25.3	0.822	20.500000	28.5	4.5	6.33	8.40e-14	32.71	1.79e-32	1.22
chrX-533	chrX	47958874	47958952	+	25.3	0.778	22.500000	28.5	5.0	5.70	9.93e-13	10.31	5.23e-19	1.16
chrX-535	chrX	53862885	53862963	+	25.3	0.725	22.500000	28.5	5.5	5.18	8.87e-12	31.26	9.92e-32	1.05
chrX-624	chrX	151606992	151607070	+	25.3	0.775	20.500000	28.5	3.5	8.14	1.93e-16	28.47	7.68e-31	1.19
chrX-511	chrX	155692637	155692715	+	25.3	0.687	23.500000	28.5	0.5	57.00	7.41e-39	6.85	3.81e-14	1.02
chrX-475	chrX	163583802	163583880	+	25.3	0.708	24.500000	28.5	5.5	5.18	8.87e-12	45.08	2.85e-36	0.99
chr1-1655	chr1	34521375	34521453	+	24.9	0.611	23.000000	28.5	4.0	7.12	5.02e-15	10.39	2.79e-19	1.10
chr1-1451	chr1	58768262	58768340	+	24.9	0.704	25.000000	28.0	5.0	5.60	9.93e-13	6.31	6.09e-14	1.01
chr1-1667	chr1	64647394	64647472	+	24.9	0.804	23.000000	28.0	4.5	6.22	8.40e-14	19.40	2.89e-25	1.02
