# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_12h_LPS3
#
# total peaks = 35435
# peak size = 77
# peaks found using tags on both strands
# minimum distance between peaks = 154
# fragment length = 300
# genome size = 2000000000
# Total tags = 17922219.5
# Total tags in peaks = 971741.5
# Approximate IP efficiency = 5.42%
# tags per bp = 0.007926
# expected tags per peak = 0.610
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.779433e-07
# FDR tag threshold = 8.0
# number of putative peaks = 148809
#
# input tag directory = Anat_WT_12h_LPS3
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 106718
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6642
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 14
#
# cmd = findPeaks Anat_WT_12h_LPS3 -o Anat_WT_12h_LPS3.peaks.txt -style factor -fragLength 300 -i Anat_WT_12h_LPS3
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr8-2590	chr8	48952622	48952698	+	20.4	0.841	28.000000	36.5	7.0	5.21	8.01e-15	46.34	2.26e-46	1.05
chr8-1758	chr8	67355706	67355782	+	20.4	0.713	38.000000	37.5	6.5	5.77	1.57e-16	22.95	1.04e-35	0.80
chr8-2134	chr8	93364101	93364177	+	20.4	0.695	33.000000	36.5	5.5	6.64	5.80e-18	14.65	4.43e-29	0.88
chr8-2050	chr8	93394391	93394467	+	20.4	0.772	34.000000	36.5	9.0	4.06	9.85e-12	6.91	1.07e-18	0.88
chr8-2186	chr8	109960206	109960282	+	20.4	0.683	32.500000	36.5	7.0	5.21	8.01e-15	15.52	6.36e-30	0.90
chr8-1986	chr8	114050642	114050718	+	20.4	0.779	35.000000	36.5	8.5	4.29	2.04e-12	6.61	1.21e-17	0.88
chr9-2041	chr9	15919626	15919702	+	20.4	0.642	33.000000	36.5	8.0	4.56	3.73e-13	5.92	1.86e-16	0.90
chr9-2217	chr9	24321427	24321503	+	20.4	0.888	31.000000	37.0	3.0	12.33	1.77e-27	25.43	2.99e-37	0.96
chr9-1932	chr9	50361884	50361960	+	20.4	0.729	34.500000	36.5	4.5	8.11	1.11e-20	8.37	4.12e-21	0.85
chr9-2009	chr9	55923848	55923924	+	20.4	0.769	33.500000	36.5	5.5	6.64	5.80e-18	14.34	5.24e-28	0.93
chr9-1901	chr9	60535928	60536004	+	20.4	0.697	35.000000	36.5	3.0	12.17	2.19e-26	21.68	7.34e-35	0.83
chr9-2445	chr9	62222738	62222814	+	20.4	0.859	28.500000	36.5	4.0	9.12	2.61e-22	23.08	5.25e-36	1.07
chr9-2017	chr9	69840892	69840968	+	20.4	0.720	33.500000	36.5	5.0	7.30	3.05e-19	7.19	3.14e-19	0.88
chr9-1996	chr9	113746259	113746335	+	20.4	0.704	34.000000	37.0	5.0	7.40	4.10e-20	22.35	2.58e-35	0.86
chr9-1843	chr9	121514731	121514807	+	20.4	0.789	36.000000	36.5	9.0	4.06	9.85e-12	12.68	5.58e-27	0.88
chr10-2055	chr10	23807095	23807171	+	20.4	0.627	34.500000	36.5	5.5	6.64	5.80e-18	23.49	2.87e-36	0.85
chr10-2058	chr10	42482172	42482248	+	20.4	0.663	34.500000	36.5	8.5	4.29	2.04e-12	5.61	9.12e-16	0.84
chr10-2538	chr10	59052285	59052361	+	20.4	0.896	29.500000	36.5	3.5	10.43	3.46e-24	33.60	1.84e-41	0.98
chr10-2717	chr10	66576730	66576806	+	20.4	0.740	28.000000	36.5	8.5	4.29	2.04e-12	8.95	4.83e-22	1.03
chr10-1879	chr10	67548483	67548559	+	20.4	0.778	37.000000	37.0	7.0	5.29	1.51e-15	28.86	3.70e-39	0.86
chr10-2104	chr10	69636172	69636248	+	20.4	0.840	34.000000	36.5	6.5	5.62	9.01e-16	48.74	3.82e-47	0.89
chr10-1885	chr10	77835517	77835593	+	20.4	0.733	37.000000	38.0	5.0	7.60	5.37e-21	19.56	2.49e-33	0.84
chr10-2655	chr10	80451009	80451085	+	20.4	0.823	28.500000	36.5	8.0	4.56	3.73e-13	33.48	2.09e-41	1.01
chr10-2235	chr10	80748637	80748713	+	20.4	0.825	32.500000	36.5	5.0	7.30	3.05e-19	15.50	6.72e-30	0.90
chr10-2361	chr10	95463696	95463772	+	20.4	0.816	31.500000	36.5	6.5	5.62	9.01e-16	45.45	4.50e-46	0.92
chr10-2206	chr10	96214308	96214384	+	20.4	0.779	33.000000	36.5	4.5	8.11	1.11e-20	35.23	3.50e-42	0.95
chr10-3010	chr10	120139074	120139150	+	20.4	0.827	26.000000	36.5	8.0	4.56	3.73e-13	43.76	1.71e-45	1.13
chr10-2212	chr10	120693631	120693707	+	20.4	0.841	33.000000	36.5	6.0	6.08	8.20e-17	40.55	2.47e-44	0.90
chr10-2215	chr10	121484901	121484977	+	20.4	0.723	33.000000	36.5	8.5	4.29	2.04e-12	14.68	4.21e-29	0.88
chr11-2565	chr11	5689387	5689463	+	20.4	0.790	32.000000	36.5	7.0	5.21	8.01e-15	5.62	5.73e-16	0.92
chr11-2306	chr11	20400656	20400732	+	20.4	0.833	34.500000	37.5	2.5	15.00	3.38e-30	51.41	5.85e-48	0.88
chr11-2584	chr11	54507387	54507463	+	20.4	0.815	32.000000	36.5	6.5	5.62	9.01e-16	18.95	3.40e-32	0.93
chr11-2264	chr11	60749469	60749545	+	20.4	0.476	35.000000	37.0	8.0	4.62	8.00e-14	4.84	7.06e-14	0.84
chr11-2588	chr11	62034722	62034798	+	20.4	0.784	32.000000	36.5	7.0	5.21	8.01e-15	10.69	1.54e-24	0.92
chr11-2790	chr11	72243048	72243124	+	20.4	0.821	30.500000	37.5	7.5	5.00	1.19e-14	30.06	8.99e-40	1.00
chr11-2104	chr11	83777867	83777943	+	20.4	0.733	37.000000	36.5	3.0	12.17	2.19e-26	20.99	1.37e-34	0.85
chr11-2195	chr11	83777867	83777943	+	20.4	0.727	36.000000	36.5	9.0	4.06	9.85e-12	16.80	4.41e-31	0.83
chr11-2859	chr11	88835160	88835236	+	20.4	0.772	30.000000	36.5	1.5	24.33	1.37e-36	18.41	1.96e-32	1.09
chr11-2689	chr11	102465511	102465587	+	20.4	0.731	31.500000	36.5	7.5	4.87	5.92e-14	14.47	7.63e-26	0.91
chr11-2930	chr11	114606603	114606679	+	20.4	0.787	29.500000	36.5	7.0	5.21	8.01e-15	32.22	7.98e-41	1.05
chr11-2755	chr11	118884246	118884322	+	20.4	0.736	31.000000	36.5	5.0	7.30	3.05e-19	30.25	7.19e-40	0.95
chr12-1617	chr12	32977574	32977650	+	20.4	0.436	32.000000	36.5	9.0	4.06	9.85e-12	9.44	5.62e-23	0.93
chr12-1520	chr12	56462074	56462150	+	20.4	0.806	33.500000	36.5	3.5	10.43	3.46e-24	38.94	1.53e-42	0.88
chr12-1448	chr12	85515630	85515706	+	20.4	0.533	35.000000	36.5	6.5	5.62	9.01e-16	5.07	1.80e-14	0.85
chr13-1793	chr13	93044629	93044705	+	20.4	0.759	33.000000	36.5	5.0	7.30	3.05e-19	30.15	8.04e-40	0.88
chr13-1944	chr13	94125287	94125363	+	20.4	0.693	31.000000	36.5	1.5	24.33	1.37e-36	13.98	2.15e-28	0.93
chr13-1911	chr13	104493607	104493683	+	20.4	0.862	31.500000	37.0	6.5	5.69	1.57e-16	55.34	4.33e-49	1.00
chr13-2100	chr13	106056962	106057038	+	20.4	0.773	29.500000	36.5	2.5	14.60	5.01e-29	38.56	1.45e-43	1.00
chr13-1798	chr13	108432472	108432548	+	20.4	0.731	33.000000	36.5	8.5	4.29	2.04e-12	12.05	3.04e-26	0.90
chr13-1881	chr13	117632905	117632981	+	20.4	0.747	32.000000	36.5	4.5	8.11	1.11e-20	23.91	1.55e-36	0.93
chr14-1313	chr14	25306285	25306361	+	20.4	0.751	33.500000	36.5	9.0	4.06	9.85e-12	6.68	3.03e-18	0.88
chr14-1237	chr14	27310808	27310884	+	20.4	0.804	35.000000	36.5	7.0	5.21	8.01e-15	32.55	5.57e-41	0.90
chr14-1498	chr14	75043292	75043368	+	20.4	0.750	31.000000	36.5	3.5	10.43	3.46e-24	10.35	4.44e-24	0.96
chr14-1379	chr14	75328763	75328839	+	20.4	0.731	33.000000	36.5	6.5	5.62	9.01e-16	32.00	1.01e-40	0.93
chr15-1795	chr15	25735153	25735229	+	20.4	0.759	31.000000	36.5	7.0	5.21	8.01e-15	20.50	5.01e-34	0.95
chr15-1921	chr15	52965918	52965994	+	20.4	0.793	29.500000	36.5	7.5	4.87	5.92e-14	11.59	1.10e-25	1.00
chr15-1927	chr15	75666088	75666164	+	20.4	0.906	29.500000	38.5	4.0	9.62	2.95e-24	20.10	9.75e-34	1.01
chr15-1484	chr15	83357204	83357280	+	20.4	0.764	36.000000	36.5	6.0	6.08	8.20e-17	27.83	1.30e-38	0.84
chr15-1690	chr15	83393944	83394020	+	20.4	0.646	32.500000	36.5	7.0	5.21	8.01e-15	9.92	1.74e-23	0.90
chr15-1490	chr15	93228799	93228875	+	20.4	0.649	36.000000	37.5	5.5	6.82	8.58e-19	9.08	3.05e-22	0.84
chr16-1379	chr16	35462287	35462363	+	20.4	0.715	34.000000	37.0	6.0	6.17	1.32e-17	24.93	5.71e-36	0.88
chr16-1478	chr16	38731205	38731281	+	20.4	0.796	32.500000	36.5	3.0	12.17	2.19e-26	17.39	1.37e-31	0.92
chr16-1262	chr16	50779640	50779716	+	20.4	0.748	36.000000	36.5	5.0	7.30	3.05e-19	34.59	6.69e-42	0.83
chr16-1571	chr16	96381234	96381310	+	20.4	0.670	31.000000	36.5	8.0	4.56	3.73e-13	11.72	7.62e-26	0.96
chr17-1672	chr17	10537602	10537678	+	20.4	0.692	35.500000	36.5	7.5	4.87	5.92e-14	15.97	2.43e-30	0.81
chr17-2117	chr17	29301492	29301568	+	20.4	0.845	30.000000	37.0	7.0	5.29	1.51e-15	46.39	1.34e-46	1.00
chr17-1682	chr17	34077540	34077616	+	20.4	0.635	35.500000	36.5	7.0	5.21	8.01e-15	16.58	2.82e-30	0.86
chr17-1993	chr17	50328766	50328842	+	20.4	0.773	31.500000	37.0	8.0	4.62	8.00e-14	8.83	7.38e-22	0.95
chr17-2190	chr17	57483568	57483644	+	20.4	0.694	29.500000	36.5	8.0	4.56	3.73e-13	5.17	1.00e-14	1.01
chr17-1856	chr17	83913387	83913463	+	20.4	0.553	33.500000	36.5	9.0	4.06	9.85e-12	7.32	5.78e-19	0.88
chr18-2088	chr18	67928227	67928303	+	20.4	0.871	21.500000	36.5	6.0	6.08	8.20e-17	34.59	6.69e-42	1.41
chr18-1172	chr18	69821978	69822054	+	20.4	0.800	34.500000	36.5	9.0	4.06	9.85e-12	11.03	5.55e-25	0.84
chr19-1076	chr19	16400557	16400633	+	20.4	0.792	34.500000	36.5	8.0	4.56	3.73e-13	9.68	3.90e-23	0.86
chr19-1588	chr19	36157525	36157601	+	20.4	0.870	25.500000	37.5	3.5	10.71	3.26e-25	15.35	9.36e-30	1.18
chr19-1209	chr19	46209881	46209957	+	20.4	0.865	32.000000	36.5	4.5	8.11	1.11e-20	13.23	1.35e-27	0.92
chr19-1189	chr19	53181510	53181586	+	20.4	0.833	32.500000	36.5	2.5	14.60	5.01e-29	44.71	1.43e-43	0.97
chr19-1144	chr19	58993246	58993322	+	20.4	0.777	33.500000	36.5	8.0	4.56	3.73e-13	44.80	7.46e-46	0.88
chrX-772	chrX	12888664	12888740	+	20.4	0.748	31.000000	36.5	8.0	4.56	3.73e-13	26.35	8.67e-38	0.95
chrX-737	chrX	48373219	48373295	+	20.4	0.784	32.000000	36.5	8.0	4.56	3.73e-13	7.12	6.73e-19	0.95
chrX-728	chrX	104525367	104525443	+	20.4	0.792	32.500000	36.5	7.0	5.21	8.01e-15	44.59	8.82e-46	0.90
chrX-838	chrX	151772999	151773075	+	20.4	0.705	29.500000	36.5	7.5	4.87	5.92e-14	27.43	2.16e-38	1.05
chr1-3005	chr1	74129596	74129672	+	20.1	0.808	28.500000	36.0	6.5	5.54	9.01e-16	22.47	1.33e-35	1.01
chr1-3207	chr1	75442483	75442559	+	20.1	0.805	27.000000	36.0	5.0	7.20	3.05e-19	20.62	2.54e-34	1.16
chr1-2715	chr1	88268688	88268764	+	20.1	0.832	31.000000	36.0	5.0	7.20	3.05e-19	49.19	5.18e-46	0.94
chr1-2612	chr1	121545192	121545268	+	20.1	0.658	32.000000	36.0	7.0	5.14	8.01e-15	20.02	8.78e-33	0.91
chr1-2779	chr1	137027756	137027832	+	20.1	0.776	30.500000	36.5	5.0	7.30	3.05e-19	10.40	1.02e-23	0.96
chr1-2736	chr1	156896206	156896282	+	20.1	0.804	31.000000	36.0	3.5	10.29	3.46e-24	4.64	1.55e-13	0.95
chr1-2568	chr1	172562660	172562736	+	20.1	0.836	32.500000	36.5	8.0	4.56	3.73e-13	57.99	5.08e-50	0.90
chr1-3045	chr1	173256894	173256970	+	20.1	0.865	28.500000	36.0	2.5	14.40	5.01e-29	4.77	2.37e-13	1.03
chr1-3181	chr1	183819078	183819154	+	20.1	0.843	27.500000	36.0	4.5	8.00	1.11e-20	45.48	2.69e-46	1.09
chr1-2581	chr1	184883953	184884029	+	20.1	0.768	32.500000	36.0	6.0	6.00	8.20e-17	15.42	3.07e-29	0.90
chr2-2889	chr2	17969318	17969394	+	20.1	0.545	34.000000	36.0	5.5	6.55	5.80e-18	18.82	5.78e-33	0.86
chr2-3227	chr2	29745930	29746006	+	20.1	0.682	31.500000	36.0	5.0	7.20	3.05e-19	7.32	1.84e-19	0.95
chr2-3161	chr2	31114594	31114670	+	20.1	0.736	32.000000	36.0	8.0	4.50	3.73e-13	14.30	5.80e-28	0.90
chr2-2834	chr2	35064972	35065048	+	20.1	0.701	34.500000	37.5	9.0	4.17	2.38e-12	18.23	1.72e-32	0.88
chr2-3313	chr2	75908534	75908610	+	20.1	0.730	31.000000	36.0	6.5	5.54	9.01e-16	9.63	7.21e-22	0.97
chr2-3324	chr2	118025745	118025821	+	20.1	0.874	31.000000	36.0	3.5	10.29	3.46e-24	33.02	2.09e-41	1.00
chr2-3129	chr2	151798702	151798778	+	20.1	0.571	32.500000	36.0	8.5	4.24	2.04e-12	5.49	4.28e-15	0.88
chr2-2756	chr2	153604839	153604915	+	20.1	0.694	35.500000	36.5	5.0	7.30	3.05e-19	27.62	1.06e-38	0.86
chr2-3202	chr2	157972158	157972234	+	20.1	0.815	32.000000	36.0	6.5	5.54	9.01e-16	10.83	6.47e-25	0.95
chr2-3207	chr2	166726448	166726524	+	20.1	0.843	32.000000	38.5	5.5	7.00	1.24e-19	17.79	2.75e-31	0.94
chr2-2764	chr2	170171146	170171222	+	20.1	0.737	35.500000	36.0	8.0	4.50	3.73e-13	12.07	1.82e-26	0.84
chr2-3071	chr2	171656075	171656151	+	20.1	0.749	33.000000	36.0	1.0	36.00	1.02e-42	24.48	6.87e-37	0.95
chr3-1853	chr3	19976820	19976896	+	20.1	0.780	34.500000	36.0	2.5	14.40	5.01e-29	27.70	9.54e-39	0.85
chr3-2188	chr3	30755278	30755354	+	20.1	0.667	30.500000	36.0	7.5	4.80	5.92e-14	6.95	9.33e-19	0.95
chr3-2109	chr3	60276070	60276146	+	20.1	0.806	31.500000	36.0	3.0	12.00	2.19e-26	8.03	1.13e-19	0.91
chr3-2065	chr3	60345232	60345308	+	20.1	0.810	32.000000	36.0	7.0	5.14	8.01e-15	12.31	9.49e-27	0.95
chr3-2241	chr3	69410509	69410585	+	20.1	0.688	30.000000	36.0	4.0	9.00	2.61e-22	14.41	4.92e-29	1.01
chr3-2069	chr3	84490844	84490920	+	20.1	0.795	32.000000	36.0	7.5	4.80	5.92e-14	14.59	3.23e-29	0.92
chr3-2073	chr3	94170802	94170878	+	20.1	0.847	32.000000	36.5	7.5	4.87	5.92e-14	37.26	2.95e-43	0.93
chr3-2032	chr3	95067481	95067557	+	20.1	0.722	32.500000	36.5	7.5	4.87	5.92e-14	20.95	1.48e-34	0.98
chr3-2420	chr3	106487815	106487891	+	20.1	0.769	28.500000	36.0	5.5	6.55	5.80e-18	37.11	3.40e-43	1.03
chr3-2097	chr3	147999301	147999377	+	20.1	0.727	32.000000	36.0	6.5	5.54	9.01e-16	45.07	1.03e-44	0.93
chr4-2410	chr4	43521662	43521738	+	20.1	0.747	33.500000	36.0	6.5	5.54	9.01e-16	30.22	4.58e-40	0.88
chr4-2825	chr4	53482072	53482148	+	20.1	0.802	29.500000	36.0	8.0	4.50	3.73e-13	29.00	1.94e-39	0.98
chr4-2331	chr4	109960108	109960184	+	20.1	0.754	34.500000	36.0	2.0	18.00	2.64e-32	11.63	4.63e-25	0.86
chr4-2786	chr4	114620175	114620251	+	20.1	0.831	30.000000	36.5	5.5	6.64	5.80e-18	45.26	3.20e-46	1.00
chr4-2914	chr4	139172713	139172789	+	20.1	0.803	29.000000	36.0	3.0	12.00	2.19e-26	30.83	2.30e-40	1.00
chr4-2661	chr4	149631447	149631523	+	20.1	0.909	31.500000	36.0	4.0	9.00	2.61e-22	40.70	1.34e-44	0.93
chr5-2478	chr5	5320292	5320368	+	20.1	0.731	31.500000	36.0	5.0	7.20	3.05e-19	17.03	1.76e-31	0.93
chr5-2742	chr5	15815556	15815632	+	20.1	0.842	29.000000	36.0	7.0	5.14	8.01e-15	44.18	7.46e-46	1.00
chr5-2576	chr5	20474955	20475031	+	20.1	0.776	30.500000	36.0	4.5	8.00	1.11e-20	10.83	6.47e-25	0.95
chr5-2865	chr5	36817075	36817151	+	20.1	0.907	28.000000	36.5	5.0	7.30	3.05e-19	36.10	8.94e-43	1.07
chr5-2364	chr5	77889019	77889095	+	20.1	0.799	33.000000	36.0	2.5	14.40	5.01e-29	16.00	1.45e-30	0.90
chr5-2448	chr5	93669055	93669131	+	20.1	0.732	32.000000	36.0	3.5	10.29	3.46e-24	27.48	2.16e-37	0.90
chr5-2320	chr5	114304672	114304748	+	20.1	0.769	33.500000	36.0	7.5	4.80	5.92e-14	26.97	2.39e-38	0.92
chr5-2237	chr5	123603046	123603122	+	20.1	0.782	34.500000	36.0	4.0	9.00	2.61e-22	5.38	2.11e-15	0.89
chr5-2203	chr5	125772408	125772484	+	20.1	0.787	35.000000	36.0	6.0	6.00	8.20e-17	46.39	1.34e-46	0.84
chr5-2516	chr5	128101613	128101689	+	20.1	0.698	31.500000	36.0	6.5	5.54	9.01e-16	6.22	1.16e-16	0.91
chr5-2285	chr5	130550929	130551005	+	20.1	0.738	34.000000	39.0	6.5	6.00	4.44e-18	8.22	2.52e-20	0.88
chr5-2386	chr5	142852171	142852247	+	20.1	0.796	33.000000	36.5	6.0	6.08	8.20e-17	19.78	1.05e-33	0.92
chr6-2203	chr6	16833722	16833798	+	20.1	0.653	32.000000	37.5	8.0	4.69	8.00e-14	15.86	1.95e-29	0.97
chr6-2024	chr6	50495548	50495624	+	20.1	0.715	34.000000	36.5	6.5	5.62	9.01e-16	26.29	5.87e-38	0.89
chr6-2307	chr6	65101873	65101949	+	20.1	0.770	31.000000	36.5	6.0	6.08	8.20e-17	15.19	8.39e-30	0.96
chr6-2465	chr6	90557279	90557355	+	20.1	0.846	29.500000	36.0	2.5	14.40	5.01e-29	5.00	1.80e-14	1.03
chr6-2123	chr6	98947845	98947921	+	20.1	0.708	33.000000	36.0	8.0	4.50	3.73e-13	12.27	1.04e-26	0.90
chr6-2622	chr6	99754352	99754428	+	20.1	0.792	28.000000	36.0	4.0	9.00	2.61e-22	37.65	4.80e-42	1.07
chr6-2320	chr6	117813020	117813096	+	20.1	0.756	31.000000	36.5	5.5	6.64	5.80e-18	45.04	3.79e-46	0.98
chr6-2054	chr6	117829789	117829865	+	20.1	0.655	34.000000	36.0	6.0	6.00	8.20e-17	4.08	5.71e-12	0.88
chr6-2131	chr6	120143331	120143407	+	20.1	0.791	33.000000	36.0	6.0	6.00	8.20e-17	7.03	6.27e-19	0.90
chr6-2006	chr6	120906967	120907043	+	20.1	0.629	34.500000	36.0	8.5	4.24	2.04e-12	7.50	8.47e-20	0.88
chr6-2436	chr6	142473577	142473653	+	20.1	0.871	30.000000	36.0	6.5	5.54	9.01e-16	56.58	1.22e-49	0.98
chr7-3334	chr7	19591961	19592037	+	20.1	0.846	28.000000	36.0	4.0	9.00	2.61e-22	6.29	1.91e-17	1.13
chr7-3147	chr7	19742947	19743023	+	20.1	0.828	29.500000	36.0	8.5	4.24	2.04e-12	34.88	3.07e-42	1.03
chr7-3113	chr7	28459667	28459743	+	20.1	0.722	30.000000	36.0	6.5	5.54	9.01e-16	7.71	3.62e-20	0.96
chr7-3310	chr7	111795784	111795860	+	20.1	0.748	28.500000	36.0	7.5	4.80	5.92e-14	45.98	5.24e-45	1.03
chr7-2772	chr7	113795552	113795628	+	20.1	0.666	33.500000	36.0	6.5	5.54	9.01e-16	13.94	8.26e-28	0.90
chr8-2464	chr8	3659053	3659129	+	20.1	0.800	29.000000	36.0	7.5	4.80	5.92e-14	18.56	9.35e-33	1.00
chr8-2109	chr8	10831003	10831079	+	20.1	0.694	33.000000	39.0	3.5	11.14	2.68e-27	10.13	3.68e-23	0.93
chr8-2276	chr8	11452809	11452885	+	20.1	0.668	31.000000	37.5	8.5	4.41	4.65e-13	10.09	6.56e-24	0.98
chr8-2283	chr8	42139115	42139191	+	20.1	0.706	31.000000	36.0	6.0	6.00	8.20e-17	4.65	4.63e-13	0.97
chr8-2540	chr8	47396653	47396729	+	20.1	0.851	28.500000	36.0	7.5	4.80	5.92e-14	52.58	5.25e-47	1.01
chr8-2339	chr8	47903616	47903692	+	20.1	0.769	30.500000	36.0	7.5	4.80	5.92e-14	18.52	1.00e-32	1.00
chr8-2250	chr8	64085657	64085733	+	20.1	0.663	31.500000	36.5	7.5	4.87	5.92e-14	16.73	3.38e-30	0.96
chr8-1981	chr8	80074211	80074287	+	20.1	0.773	35.000000	36.0	8.0	4.50	3.73e-13	9.48	4.92e-23	0.88
chr8-2353	chr8	87337130	87337206	+	20.1	0.864	30.500000	36.0	4.5	8.00	1.11e-20	9.16	1.48e-22	1.01
chr8-2607	chr8	92095840	92095916	+	20.1	0.840	28.000000	36.0	4.5	8.00	1.11e-20	16.05	1.29e-30	1.05
chr8-2024	chr8	129071949	129072025	+	20.1	0.799	34.500000	36.5	5.0	7.30	3.05e-19	6.72	1.16e-17	0.88
chr8-1900	chr8	130338805	130338881	+	20.1	0.746	36.500000	36.5	7.0	5.21	8.01e-15	31.89	7.08e-41	0.83
chr9-2091	chr9	26804782	26804858	+	20.1	0.825	32.500000	36.0	8.0	4.50	3.73e-13	5.94	1.09e-16	0.96
chr9-2007	chr9	44215172	44215248	+	20.1	0.634	33.500000	36.0	8.5	4.24	2.04e-12	6.18	8.95e-17	0.93
chr9-2273	chr9	65830807	65830883	+	20.1	0.814	30.500000	36.0	2.0	18.00	2.64e-32	50.15	8.58e-48	0.95
chr9-2464	chr9	107807202	107807278	+	20.1	0.853	28.500000	36.0	3.5	10.29	3.46e-24	18.63	8.15e-33	1.01
chr9-2418	chr9	108334144	108334220	+	20.1	0.782	29.000000	36.0	8.0	4.50	3.73e-13	60.25	1.31e-50	1.01
chr9-1993	chr9	110959710	110959786	+	20.1	0.500	34.000000	36.0	7.5	4.80	5.92e-14	4.47	5.90e-12	0.87
chr10-2641	chr10	53229116	53229192	+	20.1	0.859	28.500000	36.0	2.5	14.40	5.01e-29	16.43	6.13e-30	1.05
chr10-2486	chr10	77859114	77859190	+	20.1	0.837	30.000000	36.0	6.0	6.00	8.20e-17	13.20	9.25e-28	1.01
chr10-2110	chr10	79568444	79568520	+	20.1	0.706	34.000000	36.0	5.5	6.55	5.80e-18	11.94	6.07e-25	0.86
chr10-2351	chr10	80767705	80767781	+	20.1	0.887	31.500000	36.0	7.0	5.14	8.01e-15	13.57	3.70e-28	0.92
chr10-2116	chr10	83907360	83907436	+	20.1	0.705	34.000000	36.0	3.5	10.29	3.46e-24	4.55	1.22e-12	0.86
chr10-2299	chr10	93871545	93871621	+	20.1	0.823	32.000000	36.0	5.0	7.20	3.05e-19	28.91	2.16e-39	0.90
chr10-1998	chr10	107599197	107599273	+	20.1	0.628	35.500000	37.0	6.5	5.69	1.57e-16	4.02	8.58e-12	0.84
chr10-2257	chr10	120375587	120375663	+	20.1	0.816	32.500000	36.0	3.0	12.00	2.19e-26	34.96	3.79e-41	0.90
chr10-3089	chr10	120953423	120953499	+	20.1	0.836	25.500000	36.0	5.0	7.20	3.05e-19	45.71	2.26e-46	1.13
chr10-4682	chr10	121200272	121200348	+	20.1	0.999	17.000000	36.0	0.5	72.00	2.37e-53	4.32	1.21e-12	1.75
chr11-2707	chr11	4120637	4120713	+	20.1	0.814	31.000000	36.0	5.0	7.20	3.05e-19	8.15	6.10e-21	0.98
chr11-2889	chr11	50872710	50872786	+	20.1	0.728	29.500000	36.0	3.0	12.00	2.19e-26	26.29	9.55e-37	1.01
chr11-2423	chr11	60955955	60956031	+	20.1	0.762	33.500000	36.5	7.5	4.87	5.92e-14	17.78	4.05e-32	0.88
chr11-2332	chr11	82766184	82766260	+	20.1	0.656	34.500000	36.0	5.5	6.55	5.80e-18	21.53	5.78e-35	0.86
chr11-2494	chr11	84631631	84631707	+	20.1	0.876	33.000000	36.0	6.0	6.00	8.20e-17	6.56	5.49e-18	0.95
chr11-2683	chr11	100562800	100562876	+	20.1	0.814	31.500000	36.0	5.0	7.20	3.05e-19	7.60	5.63e-20	1.03
chr11-2750	chr11	115015313	115015389	+	20.1	0.621	31.000000	36.0	7.0	5.14	8.01e-15	20.44	3.44e-34	0.95
chr11-2933	chr11	117965490	117965566	+	20.1	0.825	29.500000	36.0	3.5	10.29	3.46e-24	25.56	1.54e-37	0.98
chr12-1733	chr12	3349501	3349577	+	20.1	0.777	30.000000	36.0	1.0	36.00	1.02e-42	20.99	1.37e-34	1.01
chr12-2064	chr12	4555571	4555647	+	20.1	0.884	26.000000	36.0	8.5	4.24	2.04e-12	16.57	4.41e-31	1.13
chr12-1549	chr12	26177805	26177881	+	20.1	0.754	33.000000	36.0	7.5	4.80	5.92e-14	36.17	1.89e-41	0.88
chr12-1742	chr12	33595880	33595956	+	20.1	0.858	30.000000	36.0	4.0	9.00	2.61e-22	13.43	5.20e-28	0.98
chr12-1678	chr12	39590710	39590786	+	20.1	0.672	31.000000	36.0	8.5	4.24	2.04e-12	19.09	3.54e-33	0.95
chr12-1624	chr12	56120495	56120571	+	20.1	0.716	32.000000	36.0	5.5	6.55	5.80e-18	27.78	8.60e-39	0.90
chr12-1557	chr12	80459985	80460061	+	20.1	0.883	33.000000	36.0	5.5	6.55	5.80e-18	26.29	5.87e-38	0.93
chr12-1414	chr12	82852246	82852322	+	20.1	0.748	35.500000	36.0	2.0	18.00	2.64e-32	7.27	1.06e-18	0.86
chr13-2020	chr13	30290253	30290329	+	20.1	0.682	30.000000	36.5	9.0	4.06	9.85e-12	31.73	3.04e-36	0.94
chr13-2094	chr13	81092278	81092354	+	20.1	0.818	29.500000	36.0	5.5	6.55	5.80e-18	7.19	1.52e-18	0.97
chr13-1945	chr13	94692640	94692716	+	20.1	0.846	31.000000	36.5	2.5	14.60	5.01e-29	32.00	6.28e-41	0.95
chr13-1741	chr13	94947264	94947340	+	20.1	0.876	34.000000	36.5	1.0	36.50	1.02e-42	12.18	1.35e-26	0.90
