# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS3
#
# total peaks = 19865
# peak size = 102
# peaks found using tags on both strands
# minimum distance between peaks = 204
# fragment length = 300
# genome size = 2000000000
# Total tags = 12951073.0
# Total tags in peaks = 443910.0
# Approximate IP efficiency = 3.43%
# tags per bp = 0.005891
# expected tags per peak = 0.601
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.475029e-07
# FDR tag threshold = 8.0
# number of putative peaks = 88038
#
# input tag directory = Anat_WT_24h_LPS3
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 64886
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3277
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 10
#
# cmd = findPeaks Anat_WT_24h_LPS3 -o Anat_WT_24h_LPS3.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS3
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr9-1913	chr9	119982415	119982517	+	20.1	0.879	22.000000	26.0	2.5	10.40	4.98e-18	16.33	9.57e-23	1.05
chr9-1687	chr9	121385349	121385451	+	20.1	0.720	25.000000	26.0	5.0	5.20	3.05e-11	12.46	6.75e-20	0.92
chr10-1871	chr10	10180037	10180139	+	20.1	0.804	23.500000	26.0	0.5	52.00	2.24e-35	4.36	1.18e-09	0.98
chr10-1647	chr10	18788287	18788389	+	20.1	0.784	26.500000	26.0	3.0	8.67	3.53e-16	13.86	5.16e-21	0.89
chr10-2319	chr10	53229106	53229208	+	20.1	0.838	19.000000	26.0	5.5	4.73	2.25e-10	12.46	6.75e-20	1.21
chr10-1654	chr10	60838011	60838113	+	20.1	0.723	26.500000	26.0	5.5	4.73	2.25e-10	8.01	2.16e-15	0.92
chr10-1890	chr10	74609497	74609599	+	20.1	0.774	23.500000	26.0	5.0	5.20	3.05e-11	6.06	1.13e-12	0.98
chr10-1629	chr10	75129948	75130050	+	20.1	0.675	27.000000	26.0	5.0	5.20	3.05e-11	10.24	7.25e-18	0.92
chr10-1722	chr10	75173081	75173183	+	20.1	0.806	25.500000	26.0	5.0	5.20	3.05e-11	28.67	7.88e-29	0.94
chr10-1840	chr10	77859108	77859210	+	20.1	0.807	24.000000	26.0	3.5	7.43	1.20e-14	10.03	1.16e-17	1.02
chr10-1756	chr10	80380935	80381037	+	20.1	0.799	25.000000	26.0	5.0	5.20	3.05e-11	22.83	2.43e-26	0.96
chr10-1801	chr10	83864040	83864142	+	20.1	0.670	24.500000	26.0	5.0	5.20	3.05e-11	4.37	1.14e-09	0.96
chr10-1772	chr10	120313363	120313465	+	20.1	0.746	25.000000	26.0	4.5	5.78	3.18e-12	19.71	9.33e-25	0.96
chr10-1863	chr10	122191067	122191169	+	20.1	0.700	24.000000	26.0	6.0	4.33	1.34e-09	24.61	3.73e-27	1.00
chr10-1864	chr10	122244299	122244401	+	20.1	0.812	24.000000	26.0	5.5	4.73	2.25e-10	20.68	2.84e-25	0.98
chr10-1960	chr10	127013533	127013635	+	20.1	0.835	23.000000	26.0	3.0	8.67	3.53e-16	13.31	1.37e-20	1.00
chr11-2285	chr11	45621500	45621602	+	20.1	0.783	23.000000	26.0	6.0	4.33	1.34e-09	12.55	5.65e-20	1.05
chr11-1935	chr11	55276610	55276712	+	20.1	0.811	26.500000	26.0	5.5	4.73	2.25e-10	4.27	1.79e-09	0.90
chr11-1976	chr11	59061727	59061829	+	20.1	0.774	26.000000	26.0	5.0	5.20	3.05e-11	33.20	1.97e-30	0.94
chr11-2355	chr11	86769994	86770096	+	20.1	0.877	22.500000	26.0	5.5	4.73	2.25e-10	29.00	5.91e-29	1.07
chr11-1952	chr11	90102105	90102207	+	20.1	0.801	26.500000	26.0	6.0	4.33	1.34e-09	12.58	5.32e-20	0.92
chr11-1998	chr11	97846761	97846863	+	20.1	0.767	26.000000	26.0	5.0	5.20	3.05e-11	5.48	1.00e-11	0.89
chr11-1999	chr11	99091958	99092060	+	20.1	0.636	26.000000	26.0	2.5	10.40	4.98e-18	29.51	3.82e-29	0.90
chr12-1289	chr12	35349741	35349843	+	20.1	0.874	23.500000	26.0	6.0	4.33	1.34e-09	16.12	1.31e-22	1.02
chr12-1135	chr12	36756007	36756109	+	20.1	0.730	26.500000	26.0	6.0	4.33	1.34e-09	15.82	2.08e-22	0.94
chr12-1412	chr12	40983982	40984084	+	20.1	0.852	21.500000	26.0	3.5	7.43	1.20e-14	31.74	6.13e-30	1.15
chr12-1261	chr12	41000057	41000159	+	20.1	0.817	24.000000	26.0	3.0	8.67	3.53e-16	14.38	2.14e-21	0.96
chr12-1462	chr12	70639681	70639783	+	20.1	0.724	21.000000	26.0	2.5	10.40	4.98e-18	8.04	2.01e-15	1.15
chr12-1211	chr12	93107921	93108023	+	20.1	0.759	25.000000	26.0	4.5	5.78	3.18e-12	31.74	6.13e-30	0.94
chr12-1143	chr12	103577479	103577581	+	20.1	0.787	26.500000	26.0	5.0	5.20	3.05e-11	10.56	3.50e-18	0.92
chr12-1363	chr12	113383505	113383607	+	20.1	0.784	22.500000	26.0	6.0	4.33	1.34e-09	18.28	5.98e-24	1.05
chr13-1698	chr13	20403607	20403709	+	20.1	0.832	21.500000	26.0	5.5	4.73	2.25e-10	7.31	1.71e-14	1.10
chr13-1398	chr13	22098115	22098217	+	20.1	0.492	26.000000	26.0	5.5	4.73	2.25e-10	7.00	4.61e-14	0.90
chr13-1428	chr13	23608964	23609066	+	20.1	0.717	25.500000	26.0	2.0	13.00	2.43e-20	7.38	1.41e-14	0.90
chr13-1404	chr13	45453749	45453851	+	20.1	0.847	26.000000	26.0	4.5	5.78	3.18e-12	44.26	1.35e-33	0.92
chr13-1409	chr13	62100295	62100397	+	20.1	0.855	26.000000	26.0	5.5	4.73	2.25e-10	44.26	1.35e-33	0.98
chr13-1689	chr13	94125280	94125382	+	20.1	0.754	22.000000	26.0	0.5	52.00	2.24e-35	10.62	3.01e-18	1.07
chr13-1512	chr13	110712569	110712671	+	20.1	0.878	24.500000	26.0	0.5	52.00	2.24e-35	20.10	5.73e-25	1.00
chr13-1570	chr13	113826235	113826337	+	20.1	0.917	23.500000	26.0	5.0	5.20	3.05e-11	13.35	1.28e-20	1.18
chr14-1092	chr14	18712121	18712223	+	20.1	0.793	25.000000	26.0	6.0	4.33	1.34e-09	24.61	3.73e-27	0.92
chr14-1221	chr14	32047273	32047375	+	20.1	0.864	22.500000	26.0	3.0	8.67	3.53e-16	37.10	1.19e-31	1.07
chr14-1173	chr14	52522597	52522699	+	20.1	0.858	23.500000	26.0	3.5	7.43	1.20e-14	35.54	3.54e-31	1.05
chr14-997	chr14	55029473	55029575	+	20.1	0.760	27.000000	26.0	5.0	5.20	3.05e-11	4.45	7.98e-10	0.89
chr14-1138	chr14	55113230	55113332	+	20.1	0.858	24.000000	26.0	4.5	5.78	3.18e-12	22.43	3.80e-26	1.02
chr14-1188	chr14	77087041	77087143	+	20.1	0.779	23.500000	26.0	6.0	4.33	1.34e-09	18.90	2.64e-24	1.00
chr15-1304	chr15	8047985	8048087	+	20.1	0.839	25.500000	26.0	4.0	6.50	2.40e-13	7.68	5.64e-15	0.94
chr15-1305	chr15	8584971	8585073	+	20.1	0.803	25.500000	26.0	3.5	7.43	1.20e-14	5.60	6.24e-12	0.96
chr15-1392	chr15	58157031	58157133	+	20.1	0.821	24.000000	26.0	3.5	7.43	1.20e-14	14.38	2.14e-21	0.96
chr15-1367	chr15	66399527	66399629	+	20.1	0.786	24.500000	26.0	3.5	7.43	1.20e-14	34.56	7.14e-31	1.00
chr15-1591	chr15	75666022	75666124	+	20.1	0.837	21.500000	26.0	2.5	10.40	4.98e-18	16.99	3.63e-23	1.12
chr15-1430	chr15	76625373	76625475	+	20.1	0.795	23.500000	26.0	6.0	4.33	1.34e-09	11.16	9.29e-19	0.98
chr15-1208	chr15	93382715	93382817	+	20.1	0.817	27.500000	26.0	6.0	4.33	1.34e-09	32.98	2.33e-30	0.89
chr15-1380	chr15	98538543	98538645	+	20.1	0.800	24.500000	26.0	4.0	6.50	2.40e-13	29.17	5.12e-29	0.98
chr15-1604	chr15	98538543	98538645	+	20.1	0.807	21.500000	26.0	2.5	10.40	4.98e-18	29.51	3.82e-29	1.10
chr16-1089	chr16	50779611	50779713	+	20.1	0.728	26.500000	26.0	3.5	7.43	1.20e-14	30.22	2.11e-29	0.90
chr16-1245	chr16	58524693	58524795	+	20.1	0.848	23.000000	26.0	5.5	4.73	2.25e-10	5.14	3.92e-11	1.12
chr16-1164	chr16	77418194	77418296	+	20.1	0.893	24.500000	26.0	4.0	6.50	2.40e-13	29.51	3.82e-29	0.94
chr16-1301	chr16	97814819	97814921	+	20.1	0.801	22.000000	26.0	4.0	6.50	2.40e-13	29.00	5.91e-29	1.05
chr17-1527	chr17	12224287	12224389	+	20.1	0.723	24.500000	26.0	6.0	4.33	1.34e-09	16.88	4.27e-23	0.96
chr17-1496	chr17	13245191	13245293	+	20.1	0.931	25.000000	26.0	3.0	8.67	3.53e-16	13.49	9.93e-21	0.96
chr17-1867	chr17	13245191	13245293	+	20.1	0.943	20.500000	26.0	4.0	6.50	2.40e-13	13.49	9.93e-21	1.18
chr17-1611	chr17	21787039	21787141	+	20.1	0.780	23.500000	26.0	2.5	10.40	4.98e-18	5.77	3.23e-12	1.00
chr17-1447	chr17	25377046	25377148	+	20.1	0.716	26.000000	26.0	6.0	4.33	1.34e-09	26.01	9.03e-28	0.90
chr17-1535	chr17	29207669	29207771	+	20.1	0.845	24.500000	26.0	5.0	5.20	3.05e-11	42.40	4.03e-33	0.94
chr17-1472	chr17	31463173	31463275	+	20.1	0.627	25.500000	26.0	3.5	7.43	1.20e-14	17.40	2.02e-23	0.92
chr17-1572	chr17	33774956	33775058	+	20.1	0.737	24.000000	26.0	4.0	6.50	2.40e-13	13.04	2.26e-20	0.96
chr17-1454	chr17	36394769	36394871	+	20.1	0.771	26.000000	26.0	4.5	5.78	3.18e-12	8.20	1.25e-15	0.94
chr17-1676	chr17	50328755	50328857	+	20.1	0.812	23.000000	26.0	2.0	13.00	2.43e-20	5.25	2.48e-11	1.05
chr17-1517	chr17	64958420	64958522	+	20.1	0.858	25.000000	26.0	1.5	17.33	2.22e-23	32.56	3.23e-30	0.92
chr17-1518	chr17	67709066	67709168	+	20.1	0.876	25.000000	26.0	4.0	6.50	2.40e-13	13.75	6.29e-21	0.92
chr18-903	chr18	24567705	24567807	+	20.1	0.729	27.000000	26.0	2.0	13.00	2.43e-20	13.53	9.30e-21	0.89
chr18-965	chr18	46636637	46636739	+	20.1	0.878	25.500000	26.0	6.0	4.33	1.34e-09	10.62	3.01e-18	0.94
chr18-1009	chr18	50198137	50198239	+	20.1	0.777	24.500000	26.0	5.5	4.73	2.25e-10	17.77	1.21e-23	0.98
chr18-970	chr18	61803478	61803580	+	20.1	0.818	25.500000	26.0	6.0	4.33	1.34e-09	20.94	2.09e-25	0.94
chr18-988	chr18	64782837	64782939	+	20.1	0.876	25.000000	26.0	5.0	5.20	3.05e-11	4.95	8.73e-11	0.98
chr19-1038	chr19	44210287	44210389	+	20.1	0.754	24.000000	26.0	4.0	6.50	2.40e-13	34.56	7.14e-31	1.05
chr19-1021	chr19	53181501	53181603	+	20.1	0.912	24.500000	26.0	3.5	7.43	1.20e-14	38.82	3.79e-32	0.98
chrX-558	chrX	71212286	71212388	+	20.1	0.450	27.000000	26.0	5.0	5.20	3.05e-11	4.76	1.95e-10	0.90
chr1-2322	chr1	51653950	51654052	+	19.7	0.837	21.500000	25.5	3.5	7.29	8.98e-14	29.46	7.36e-28	1.09
chr1-2323	chr1	51653950	51654052	+	19.7	0.845	21.500000	25.5	5.0	5.10	1.60e-10	29.81	5.51e-28	1.09
chr1-1946	chr1	55115436	55115538	+	19.7	0.802	25.000000	25.5	5.5	4.64	1.08e-09	10.35	3.71e-17	0.89
chr1-2328	chr1	74360026	74360128	+	19.7	0.862	21.500000	25.5	3.0	8.50	3.07e-15	34.37	1.77e-29	1.04
chr1-2336	chr1	84930203	84930305	+	19.7	0.900	21.500000	25.5	3.0	8.50	3.07e-15	8.25	5.97e-15	1.06
chr1-1954	chr1	95202451	95202553	+	19.7	0.724	25.000000	25.5	5.0	5.10	1.60e-10	43.80	4.83e-32	0.93
chr1-1962	chr1	145987123	145987225	+	19.7	0.777	25.000000	25.5	5.0	5.10	1.60e-10	22.00	8.53e-25	0.93
chr1-2002	chr1	154275558	154275660	+	19.7	0.823	24.500000	25.5	5.0	5.10	1.60e-10	18.40	5.96e-23	0.91
chr1-2062	chr1	155941613	155941715	+	19.7	0.845	24.000000	25.5	6.0	4.25	5.89e-09	4.19	7.85e-09	0.99
chr1-2063	chr1	155951481	155951583	+	19.7	0.838	24.000000	25.5	4.0	6.38	1.57e-12	15.42	3.83e-21	0.95
chr1-2007	chr1	159006504	159006606	+	19.7	0.851	24.500000	25.5	5.0	5.10	1.60e-10	14.34	2.06e-20	0.91
chr1-2008	chr1	167627768	167627870	+	19.7	0.709	24.500000	25.5	4.0	6.38	1.57e-12	10.25	4.69e-17	0.97
chr1-2229	chr1	172543495	172543597	+	19.7	0.860	22.500000	25.5	4.5	5.67	1.85e-11	49.99	1.90e-33	1.04
chr1-1970	chr1	173746083	173746185	+	19.7	0.852	25.000000	25.5	3.5	7.29	8.98e-14	42.30	1.13e-31	0.97
chr1-1910	chr1	186559119	186559221	+	19.7	0.827	26.000000	25.5	2.0	12.75	3.17e-19	4.18	8.11e-09	0.89
chr2-2554	chr2	3574261	3574363	+	19.7	0.741	24.000000	25.5	4.0	6.38	1.57e-12	6.68	5.83e-13	0.95
chr2-3077	chr2	11210195	11210297	+	19.7	0.900	20.000000	25.5	3.0	8.50	3.07e-15	22.39	5.55e-25	1.20
chr2-2573	chr2	31615349	31615451	+	19.7	0.817	24.000000	25.5	3.5	7.29	8.98e-14	13.98	3.75e-20	0.95
chr2-2454	chr2	31625161	31625263	+	19.7	0.627	25.000000	25.5	6.0	4.25	5.89e-09	8.26	5.75e-15	0.89
chr2-2415	chr2	77180168	77180270	+	19.7	0.807	25.500000	25.5	3.0	8.50	3.07e-15	32.99	4.75e-29	0.97
chr2-2472	chr2	90938489	90938591	+	19.7	0.768	25.000000	25.5	5.5	4.64	1.08e-09	5.10	1.62e-10	0.93
chr2-2419	chr2	102703830	102703932	+	19.7	0.671	25.500000	25.5	3.5	7.29	8.98e-14	14.18	2.70e-20	0.89
chr2-2589	chr2	116948566	116948668	+	19.7	0.756	24.000000	25.5	0.5	51.00	1.17e-33	4.74	6.80e-10	0.95
chr2-2681	chr2	122128461	122128563	+	19.7	0.753	23.000000	25.5	4.5	5.67	1.85e-11	8.14	7.99e-15	1.01
chr2-2484	chr2	131865678	131865780	+	19.7	0.727	25.000000	25.5	5.0	5.10	1.60e-10	17.87	1.19e-22	0.91
chr2-2659	chr2	167625689	167625791	+	19.7	0.852	23.500000	25.5	0.5	51.00	1.17e-33	10.44	3.06e-17	0.97
chr2-2995	chr2	174501351	174501453	+	19.7	0.887	21.000000	25.5	2.0	12.75	3.17e-19	19.33	1.84e-23	1.09
chr3-1617	chr3	9801815	9801917	+	19.7	0.833	24.500000	25.5	5.0	5.10	1.60e-10	13.98	3.75e-20	0.91
chr3-1694	chr3	27244591	27244693	+	19.7	0.818	23.500000	25.5	3.0	8.50	3.07e-15	39.91	4.66e-31	0.99
chr3-1743	chr3	32597295	32597397	+	19.7	0.877	23.000000	25.5	5.0	5.10	1.60e-10	48.52	3.95e-33	0.99
chr3-1537	chr3	38029158	38029260	+	19.7	0.837	25.500000	25.5	5.0	5.10	1.60e-10	8.56	2.61e-15	0.87
chr3-1499	chr3	54162496	54162598	+	19.7	0.752	26.000000	25.5	5.5	4.64	1.08e-09	8.29	5.34e-15	0.89
chr3-1841	chr3	55753203	55753305	+	19.7	0.897	22.000000	25.5	3.5	7.29	8.98e-14	48.05	5.02e-33	1.01
chr3-1788	chr3	65667344	65667446	+	19.7	0.850	22.500000	25.5	4.5	5.67	1.85e-11	27.19	5.06e-27	1.04
chr3-1850	chr3	79617880	79617982	+	19.7	0.839	22.000000	25.5	6.0	4.25	5.89e-09	20.71	3.60e-24	1.01
chr3-1708	chr3	79617909	79618011	+	19.7	0.822	23.500000	25.5	2.0	12.75	3.17e-19	20.97	2.66e-24	0.97
chr3-1587	chr3	88226423	88226525	+	19.7	0.847	25.000000	25.5	6.0	4.25	5.89e-09	5.34	6.31e-11	0.89
chr3-1551	chr3	89099382	89099484	+	19.7	0.742	25.500000	25.5	2.5	10.20	5.20e-17	21.24	1.96e-24	0.91
chr3-1509	chr3	90052727	90052829	+	19.7	0.719	26.000000	25.5	4.0	6.38	1.57e-12	8.26	5.75e-15	0.91
chr3-1637	chr3	95695860	95695962	+	19.7	0.794	24.500000	25.5	5.5	4.64	1.08e-09	4.40	3.02e-09	0.93
chr3-1673	chr3	96066291	96066393	+	19.7	0.722	24.000000	25.5	5.0	5.10	1.60e-10	10.00	8.17e-17	0.93
chr3-1559	chr3	105695552	105695654	+	19.7	0.733	25.500000	25.5	5.5	4.64	1.08e-09	4.90	3.58e-10	0.93
chr3-1724	chr3	115887415	115887517	+	19.7	0.777	23.500000	25.5	4.5	5.67	1.85e-11	8.67	2.00e-15	0.99
chr3-1612	chr3	151774127	151774229	+	19.7	0.864	25.000000	25.5	6.0	4.25	5.89e-09	9.67	1.75e-16	0.93
chr4-2110	chr4	43532954	43533056	+	19.7	0.822	23.000000	25.5	3.5	7.29	8.98e-14	13.86	4.57e-20	1.01
chr4-1876	chr4	45544144	45544246	+	19.7	0.700	25.500000	25.5	0.5	51.00	1.17e-33	5.26	8.38e-11	0.89
chr4-1800	chr4	70039202	70039304	+	19.7	0.832	26.500000	25.5	1.0	25.50	2.47e-26	39.28	6.87e-31	0.89
chr4-1934	chr4	118293132	118293234	+	19.7	0.581	25.000000	25.5	5.0	5.10	1.60e-10	8.97	9.40e-16	0.95
chr4-2122	chr4	128697827	128697929	+	19.7	0.863	23.000000	25.5	5.0	5.10	1.60e-10	12.25	7.97e-19	0.99
chr4-1857	chr4	133461236	133461338	+	19.7	0.822	26.000000	25.5	1.0	25.50	2.47e-26	10.53	2.53e-17	0.89
chr4-1824	chr4	138717112	138717214	+	19.7	0.803	26.500000	25.5	3.0	8.50	3.07e-15	31.13	1.95e-28	0.87
chr4-1999	chr4	141199554	141199656	+	19.7	0.760	24.500000	25.5	6.0	4.25	5.89e-09	30.18	4.11e-28	0.91
chr4-1942	chr4	147334449	147334551	+	19.7	0.774	25.000000	25.5	4.5	5.67	1.85e-11	32.99	4.75e-29	0.93
chr4-2005	chr4	150234788	150234890	+	19.7	0.811	24.500000	25.5	5.5	4.64	1.08e-09	21.71	1.17e-24	0.93
chr4-1946	chr4	151588303	151588405	+	19.7	0.819	25.000000	25.5	5.5	4.64	1.08e-09	27.80	2.97e-27	0.95
chr5-1995	chr5	22620159	22620261	+	19.7	0.782	23.000000	25.5	6.0	4.25	5.89e-09	29.81	5.51e-28	0.99
chr5-1805	chr5	24180183	24180285	+	19.7	0.870	25.500000	25.5	3.5	7.29	8.98e-14	43.80	4.83e-32	0.91
chr5-1922	chr5	32190047	32190149	+	19.7	0.806	24.000000	25.5	3.5	7.29	8.98e-14	41.24	2.09e-31	0.95
chr5-2084	chr5	38861218	38861320	+	19.7	0.885	22.000000	25.5	4.0	6.38	1.57e-12	48.52	3.95e-33	1.01
chr5-1927	chr5	66474729	66474831	+	19.7	0.886	24.000000	25.5	5.5	4.64	1.08e-09	6.83	3.66e-13	0.95
chr5-1928	chr5	66474729	66474831	+	19.7	0.878	24.000000	25.5	4.0	6.38	1.57e-12	6.12	3.65e-12	0.95
chr5-1938	chr5	115575308	115575410	+	19.7	0.873	24.000000	25.5	4.5	5.67	1.85e-11	40.90	2.56e-31	0.95
chr5-1788	chr5	119690715	119690817	+	19.7	0.811	26.000000	25.5	4.0	6.38	1.57e-12	34.37	1.77e-29	0.91
chr5-1900	chr5	126001751	126001853	+	19.7	0.742	24.500000	25.5	5.5	4.64	1.08e-09	24.26	8.17e-26	0.95
chr5-1946	chr5	144031652	144031754	+	19.7	0.677	24.000000	25.5	6.0	4.25	5.89e-09	23.02	2.88e-25	1.01
chr5-1873	chr5	149210826	149210928	+	19.7	0.655	25.000000	25.5	3.5	7.29	8.98e-14	7.45	5.49e-14	0.95
chr6-1630	chr6	28848983	28849085	+	19.7	0.860	25.500000	25.5	5.0	5.10	1.60e-10	29.99	4.76e-28	0.95
chr6-1865	chr6	30353599	30353701	+	19.7	0.902	22.500000	25.5	2.5	10.20	5.20e-17	5.08	1.76e-10	0.99
chr6-1607	chr6	57718970	57719072	+	19.7	0.741	26.000000	25.5	6.0	4.25	5.89e-09	5.60	2.32e-11	0.91
chr6-2067	chr6	91459489	91459591	+	19.7	0.883	20.500000	25.5	5.0	5.10	1.60e-10	33.67	2.91e-29	1.11
chr6-1647	chr6	96037106	96037208	+	19.7	0.803	25.500000	25.5	4.0	6.38	1.57e-12	39.59	5.66e-31	0.89
chr6-1585	chr6	100431594	100431696	+	19.7	0.787	26.500000	25.5	4.5	5.67	1.85e-11	6.86	3.25e-13	0.89
chr6-1733	chr6	108048645	108048747	+	19.7	0.784	24.500000	25.5	3.0	8.50	3.07e-15	31.93	1.05e-28	0.93
chr6-1799	chr6	115717505	115717607	+	19.7	0.839	23.500000	25.5	2.0	12.75	3.17e-19	15.27	4.76e-21	0.95
chr6-1735	chr6	117116941	117117043	+	19.7	0.872	24.500000	25.5	4.0	6.38	1.57e-12	24.87	4.50e-26	0.97
chr6-1800	chr6	124212839	124212941	+	19.7	0.896	23.500000	25.5	3.0	8.50	3.07e-15	26.75	7.50e-27	0.95
chr6-1738	chr6	126786827	126786929	+	19.7	0.732	24.500000	25.5	6.0	4.25	5.89e-09	24.50	6.45e-26	0.95
chr6-1775	chr6	128999198	128999300	+	19.7	0.753	24.000000	25.5	6.0	4.25	5.89e-09	26.75	7.50e-27	0.97
chr6-1848	chr6	134609534	134609636	+	19.7	0.841	23.000000	25.5	3.5	7.29	8.98e-14	49.00	3.10e-33	0.97
chr6-1849	chr6	134976357	134976459	+	19.7	0.897	23.000000	25.5	3.5	7.29	8.98e-14	32.77	5.58e-29	0.97
chr6-1904	chr6	134976357	134976459	+	19.7	0.890	22.500000	25.5	3.0	8.50	3.07e-15	32.56	6.54e-29	0.99
chr6-1906	chr6	149303782	149303884	+	19.7	0.841	22.500000	25.5	4.5	5.67	1.85e-11	14.91	8.41e-21	0.99
chr7-2344	chr7	17535678	17535780	+	19.7	0.828	23.000000	25.5	2.5	10.20	5.20e-17	11.10	7.68e-18	0.99
chr7-2120	chr7	35851097	35851199	+	19.7	0.744	25.500000	25.5	6.0	4.25	5.89e-09	4.02	1.68e-08	0.87
chr7-2169	chr7	50919517	50919619	+	19.7	0.822	25.000000	25.5	6.0	4.25	5.89e-09	8.89	1.15e-15	0.93
chr7-2573	chr7	52410482	52410584	+	19.7	0.793	21.000000	25.5	3.0	8.50	3.07e-15	6.58	7.98e-13	1.06
chr7-2211	chr7	63144130	63144232	+	19.7	0.881	24.500000	25.5	5.5	4.64	1.08e-09	16.66	6.17e-22	0.93
chr7-2260	chr7	82892997	82893099	+	19.7	0.788	24.000000	25.5	4.5	5.67	1.85e-11	14.18	2.70e-20	0.95
chr7-2584	chr7	86035652	86035754	+	19.7	0.881	21.000000	25.5	4.0	6.38	1.57e-12	15.27	4.76e-21	1.09
chr7-2275	chr7	121652544	121652646	+	19.7	0.790	24.000000	25.5	4.5	5.67	1.85e-11	29.11	9.79e-28	0.93
chr7-2284	chr7	148362193	148362295	+	19.7	0.898	24.000000	25.5	3.0	8.50	3.07e-15	7.13	1.43e-13	0.95
chr7-2239	chr7	149646662	149646764	+	19.7	0.706	24.500000	25.5	4.5	5.67	1.85e-11	9.92	9.79e-17	0.91
chr8-1638	chr8	14233138	14233240	+	19.7	0.775	26.000000	25.5	4.0	6.38	1.57e-12	37.21	2.56e-30	0.87
chr8-1826	chr8	19161702	19161804	+	19.7	0.746	23.500000	25.5	4.0	6.38	1.57e-12	17.43	2.15e-22	1.09
chr8-1856	chr8	24138537	24138639	+	19.7	0.790	23.000000	25.5	4.0	6.38	1.57e-12	9.67	1.75e-16	1.04
chr8-1829	chr8	28247588	28247690	+	19.7	0.887	23.500000	25.5	4.0	6.38	1.57e-12	43.03	7.41e-32	0.95
chr8-1613	chr8	41695447	41695549	+	19.7	0.642	26.500000	25.5	6.0	4.25	5.89e-09	25.25	3.13e-26	0.89
chr8-1994	chr8	58542039	58542141	+	19.7	0.870	21.500000	25.5	2.5	10.20	5.20e-17	31.52	1.43e-28	1.09
chr8-1646	chr8	71717290	71717392	+	19.7	0.638	26.000000	25.5	4.0	6.38	1.57e-12	11.40	4.12e-18	0.97
chr8-1769	chr8	85387101	85387203	+	19.7	0.767	24.500000	25.5	5.0	5.10	1.60e-10	16.50	7.82e-22	0.95
chr8-1783	chr8	122082309	122082411	+	19.7	0.624	24.500000	25.5	6.0	4.25	5.89e-09	6.73	4.90e-13	0.95
chr9-1598	chr9	40204858	40204960	+	19.7	0.836	26.000000	25.5	6.0	4.25	5.89e-09	8.70	1.85e-15	0.87
chr9-1893	chr9	58052584	58052686	+	19.7	0.650	22.000000	25.5	4.0	6.38	1.57e-12	14.60	1.37e-20	1.06
chr9-1789	chr9	66849055	66849157	+	19.7	0.881	23.500000	25.5	0.5	51.00	1.17e-33	45.82	1.60e-32	0.95
chr9-1830	chr9	66849090	66849192	+	19.7	0.883	23.000000	25.5	5.5	4.64	1.08e-09	47.13	8.03e-33	1.11
chr9-1833	chr9	88136488	88136590	+	19.7	0.714	23.000000	25.5	3.0	8.50	3.07e-15	24.99	3.99e-26	1.04
chr9-1903	chr9	95753461	95753563	+	19.7	0.852	22.000000	25.5	5.0	5.10	1.60e-10	7.36	7.11e-14	1.04
chr9-1756	chr9	108892133	108892235	+	19.7	0.739	24.000000	25.5	6.0	4.25	5.89e-09	4.25	5.84e-09	0.95
chr9-1876	chr9	111465298	111465400	+	19.7	0.620	22.500000	25.5	4.5	5.67	1.85e-11	13.86	4.57e-20	0.99
chr10-1777	chr10	8515272	8515374	+	19.7	0.839	24.500000	25.5	4.0	6.38	1.57e-12	24.75	5.08e-26	0.93
chr10-1711	chr10	21883629	21883731	+	19.7	0.921	25.500000	25.5	1.5	17.00	3.85e-22	7.41	6.25e-14	0.97
chr10-2019	chr10	50377289	50377391	+	19.7	0.878	22.000000	25.5	3.0	8.50	3.07e-15	43.80	4.83e-32	1.01
chr10-2457	chr10	50377289	50377391	+	19.7	0.888	18.000000	25.5	2.0	12.75	3.17e-19	43.80	4.83e-32	1.24
chr10-1717	chr10	57183266	57183368	+	19.7	0.836	25.500000	25.5	3.5	7.29	8.98e-14	32.77	5.58e-29	0.97
chr10-1849	chr10	83097384	83097486	+	19.7	0.786	24.000000	25.5	4.0	6.38	1.57e-12	6.65	6.36e-13	0.95
chr10-1851	chr10	83871786	83871888	+	19.7	0.837	24.000000	25.5	2.0	12.75	3.17e-19	5.14	1.34e-10	0.97
chr10-1899	chr10	92768794	92768896	+	19.7	0.805	23.500000	25.5	4.5	5.67	1.85e-11	7.73	2.46e-14	0.97
