# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS1
#
# total peaks = 24491
# peak size = 96
# peaks found using tags on both strands
# minimum distance between peaks = 192
# fragment length = 300
# genome size = 2000000000
# Total tags = 7629951.5
# Total tags in peaks = 441455.0
# Approximate IP efficiency = 5.79%
# tags per bp = 0.003527
# expected tags per peak = 0.339
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.566380e-06
# FDR tag threshold = 6.0
# number of putative peaks = 96079
#
# input tag directory = Anat_WT_24h_LPS1
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 68278
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3296
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 14
#
# cmd = findPeaks Anat_WT_24h_LPS1 -o Anat_WT_24h_LPS1.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS1
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr1-1960	chr1	175560880	175560976	+	26.9	0.858	19.500000	20.5	2.0	10.25	6.44e-14	32.79	1.83e-23	0.95
chr1-2496	chr1	178153511	178153607	+	26.9	0.838	16.000000	20.5	3.0	6.83	8.31e-11	16.65	8.14e-18	1.21
chr1-2424	chr1	193788201	193788297	+	26.9	0.891	16.500000	20.5	5.0	4.10	3.45e-07	19.40	4.52e-19	1.13
chr2-2487	chr2	19637603	19637699	+	26.9	0.792	19.000000	20.5	3.5	5.86	1.13e-09	56.40	4.63e-28	0.95
chr2-2852	chr2	26181449	26181545	+	26.9	0.907	17.000000	20.5	3.0	6.83	8.31e-11	24.31	5.85e-21	1.30
chr2-2767	chr2	29933660	29933756	+	26.9	0.732	17.500000	20.5	2.5	8.20	3.48e-12	16.99	5.60e-18	1.10
chr2-2412	chr2	30574655	30574751	+	26.9	0.856	19.500000	20.5	3.5	5.86	1.13e-09	10.85	2.31e-14	0.95
chr2-2360	chr2	36127933	36128029	+	26.9	0.756	20.000000	20.5	1.5	13.67	3.28e-16	18.15	1.60e-18	0.93
chr2-2238	chr2	49582810	49582906	+	26.9	0.867	21.000000	20.5	4.0	5.12	1.02e-08	38.81	6.94e-25	0.88
chr2-2681	chr2	49582810	49582906	+	26.9	0.874	18.000000	20.5	4.5	4.56	6.72e-08	39.17	5.80e-25	1.10
chr2-2601	chr2	49590046	49590142	+	26.9	0.847	18.500000	20.5	2.5	8.20	3.48e-12	34.96	5.29e-24	1.04
chr2-2302	chr2	70709015	70709111	+	26.9	0.852	20.500000	20.5	2.0	10.25	6.44e-14	30.87	5.87e-23	0.91
chr2-2788	chr2	84964141	84964237	+	26.9	0.861	17.500000	20.5	4.0	5.12	1.02e-08	30.87	5.87e-23	1.07
chr2-2310	chr2	91296151	91296247	+	26.9	0.898	20.500000	20.5	1.5	13.67	3.28e-16	12.12	3.03e-15	0.91
chr2-2529	chr2	93430196	93430292	+	26.9	0.819	19.000000	20.5	5.0	4.10	3.45e-07	30.21	8.92e-23	0.98
chr2-2313	chr2	104285042	104285138	+	26.9	0.860	20.500000	20.5	2.0	10.25	6.44e-14	38.11	9.89e-25	0.98
chr2-2252	chr2	104285043	104285139	+	26.9	0.853	21.000000	20.5	5.0	4.10	3.45e-07	38.11	9.89e-25	0.95
chr2-2314	chr2	107064980	107065076	+	26.9	0.762	20.500000	20.5	5.0	4.10	3.45e-07	26.11	1.49e-21	0.88
chr2-2368	chr2	118569187	118569283	+	26.9	0.838	20.000000	20.5	3.0	6.83	8.31e-11	7.22	3.23e-11	0.93
chr2-2318	chr2	126419691	126419787	+	26.9	0.776	20.500000	20.5	4.0	5.12	1.02e-08	31.57	3.82e-23	0.91
chr2-2543	chr2	127288193	127288289	+	26.9	0.891	19.000000	20.5	2.5	8.20	3.48e-12	49.18	6.78e-27	0.95
chr2-2144	chr2	127893261	127893357	+	26.9	0.664	22.000000	20.5	3.5	5.86	1.13e-09	21.47	6.27e-20	0.93
chr2-2374	chr2	130117366	130117462	+	26.9	0.789	20.000000	20.5	5.0	4.10	3.45e-07	10.68	3.05e-14	0.93
chr2-2552	chr2	148578155	148578251	+	26.9	0.857	19.000000	20.5	4.0	5.12	1.02e-08	43.16	8.72e-26	1.01
chr2-2330	chr2	164504816	164504912	+	26.9	0.647	20.500000	20.5	3.5	5.86	1.13e-09	32.79	1.83e-23	0.93
chr2-2331	chr2	165773687	165773783	+	26.9	0.760	20.500000	20.5	4.5	4.56	6.72e-08	13.34	5.12e-16	0.91
chr2-2572	chr2	168780806	168780902	+	26.9	0.639	19.000000	20.5	3.5	5.86	1.13e-09	12.55	1.59e-15	0.95
chr2-2392	chr2	170171159	170171255	+	26.9	0.741	20.000000	20.5	3.0	6.83	8.31e-11	12.82	1.08e-15	0.95
chr2-3219	chr2	170333354	170333450	+	26.9	0.844	15.500000	20.5	4.5	4.56	6.72e-08	9.02	6.43e-13	1.21
chr2-2573	chr2	172915086	172915182	+	26.9	0.918	19.000000	20.5	4.0	5.12	1.02e-08	59.58	1.58e-28	0.98
chr2-2742	chr2	173594791	173594887	+	26.9	0.744	18.000000	20.5	0.5	41.00	2.38e-25	11.31	1.08e-14	1.01
chr2-2394	chr2	174439605	174439701	+	26.9	0.820	20.000000	20.5	4.0	5.12	1.02e-08	35.85	3.25e-24	0.95
chr2-2470	chr2	181316684	181316780	+	26.9	0.762	19.500000	20.5	3.5	5.86	1.13e-09	9.55	2.32e-13	0.98
chr3-1612	chr3	9598199	9598295	+	26.9	0.707	18.000000	20.5	3.0	6.83	8.31e-11	26.27	1.32e-21	1.04
chr3-1449	chr3	87559980	87560076	+	26.9	0.838	20.000000	20.5	4.0	5.12	1.02e-08	35.85	3.25e-24	0.98
chr3-1503	chr3	88575285	88575381	+	26.9	0.659	19.500000	20.5	5.0	4.10	3.45e-07	16.46	1.02e-17	0.93
chr3-1591	chr3	89085998	89086094	+	26.9	0.822	18.500000	20.5	2.5	8.20	3.48e-12	12.37	2.08e-15	1.01
chr3-1453	chr3	95754742	95754838	+	26.9	0.570	20.000000	20.5	5.0	4.10	3.45e-07	8.17	3.75e-12	0.91
chr3-1359	chr3	95908307	95908403	+	26.9	0.742	21.000000	20.5	4.5	4.56	6.72e-08	17.06	5.19e-18	0.91
chr3-1410	chr3	96709191	96709287	+	26.9	0.689	20.500000	20.5	5.0	4.10	3.45e-07	35.54	3.83e-24	0.91
chr3-1456	chr3	97485834	97485930	+	26.9	0.702	20.000000	20.5	2.0	10.25	6.44e-14	9.46	2.72e-13	0.93
chr3-1301	chr3	100834656	100834752	+	26.9	0.765	22.000000	20.5	5.0	4.10	3.45e-07	21.04	9.19e-20	0.93
chr3-1461	chr3	103731620	103731716	+	26.9	0.782	20.000000	20.5	2.5	8.20	3.48e-12	27.11	7.19e-22	0.93
chr3-1652	chr3	127337169	127337265	+	26.9	0.831	18.000000	20.5	3.5	5.86	1.13e-09	14.79	7.54e-17	1.01
chr3-1305	chr3	127490144	127490240	+	26.9	0.746	22.000000	20.5	4.0	5.12	1.02e-08	5.56	2.70e-09	0.91
chr3-1819	chr3	132410125	132410221	+	26.9	0.928	16.500000	20.5	1.0	20.50	1.59e-19	59.58	1.58e-28	1.10
chr3-1776	chr3	149099507	149099603	+	26.9	0.763	17.000000	20.5	2.0	10.25	6.44e-14	26.11	1.49e-21	1.07
chr3-1563	chr3	152137755	152137851	+	26.9	0.838	19.000000	20.5	4.5	4.56	6.72e-08	6.91	6.84e-11	0.95
chr4-1792	chr4	3639774	3639870	+	26.9	0.694	21.000000	20.5	2.5	8.20	3.48e-12	19.05	6.38e-19	0.88
chr4-2475	chr4	6152595	6152691	+	26.9	0.847	16.000000	20.5	4.0	5.12	1.02e-08	10.02	9.66e-14	1.17
chr4-2231	chr4	6440256	6440352	+	26.9	0.878	17.500000	20.5	2.5	8.20	3.48e-12	22.15	3.48e-20	1.04
chr4-1885	chr4	41720485	41720581	+	26.9	0.828	20.000000	20.5	3.5	5.86	1.13e-09	18.55	1.06e-18	0.93
chr4-2007	chr4	45309945	45310041	+	26.9	0.789	19.000000	20.5	3.0	6.83	8.31e-11	44.52	4.75e-26	1.01
chr4-2010	chr4	53399276	53399372	+	26.9	0.843	19.000000	20.5	3.5	5.86	1.13e-09	23.76	9.04e-21	1.04
chr4-1954	chr4	62441586	62441682	+	26.9	0.820	19.500000	20.5	1.0	20.50	1.59e-19	26.27	1.32e-21	0.95
chr4-2246	chr4	86571096	86571192	+	26.9	0.867	17.500000	20.5	5.0	4.10	3.45e-07	48.62	8.51e-27	1.04
chr4-1848	chr4	88791395	88791491	+	26.9	0.840	20.500000	20.5	2.5	8.20	3.48e-12	29.17	1.76e-22	0.98
chr4-1901	chr4	98699774	98699870	+	26.9	0.738	20.000000	20.5	4.5	4.56	6.72e-08	38.81	6.94e-25	0.93
chr4-1853	chr4	107346788	107346884	+	26.9	0.815	20.500000	20.5	2.5	8.20	3.48e-12	26.27	1.32e-21	0.91
chr4-1717	chr4	108101011	108101107	+	26.9	0.812	22.000000	20.5	2.0	10.25	6.44e-14	30.43	7.77e-23	0.93
chr4-1767	chr4	116874869	116874965	+	26.9	0.625	21.500000	20.5	3.0	6.83	8.31e-11	25.33	2.66e-21	0.93
chr4-2187	chr4	123634540	123634636	+	26.9	0.843	18.000000	20.5	4.5	4.56	6.72e-08	29.79	1.17e-22	1.01
chr4-2028	chr4	126496660	126496756	+	26.9	0.830	19.000000	20.5	4.5	4.56	6.72e-08	31.80	3.31e-23	1.01
chr4-2111	chr4	129636874	129636970	+	26.9	0.848	18.500000	20.5	1.5	13.67	3.28e-16	18.72	8.96e-19	1.01
chr4-1736	chr4	130346277	130346373	+	26.9	0.800	22.000000	20.5	4.5	4.56	6.72e-08	10.19	7.14e-14	0.88
chr4-1828	chr4	144876779	144876875	+	26.9	0.895	21.000000	20.5	3.5	5.86	1.13e-09	30.65	6.75e-23	0.93
chr4-2294	chr4	144885621	144885717	+	26.9	0.910	17.500000	20.5	2.5	8.20	3.48e-12	26.44	1.17e-21	1.04
chr4-1995	chr4	149118450	149118546	+	26.9	0.832	19.500000	20.5	4.0	5.12	1.02e-08	47.53	1.33e-26	0.98
chr4-1930	chr4	149388080	149388176	+	26.9	0.809	20.000000	20.5	3.0	6.83	8.31e-11	9.95	1.10e-13	0.95
chr4-1931	chr4	149601419	149601515	+	26.9	0.742	20.000000	20.5	4.5	4.56	6.72e-08	57.94	2.72e-28	0.91
chr4-1831	chr4	150431607	150431703	+	26.9	0.656	21.000000	20.5	4.5	4.56	6.72e-08	5.20	7.99e-09	0.91
chr4-2143	chr4	151470210	151470306	+	26.9	0.850	18.500000	20.5	2.0	10.25	6.44e-14	44.06	5.83e-26	1.04
chr4-1881	chr4	155039296	155039392	+	26.9	0.855	20.500000	20.5	3.5	5.86	1.13e-09	5.21	7.83e-09	0.95
chr5-1775	chr5	65351293	65351389	+	26.9	0.810	20.500000	20.5	1.5	13.67	3.28e-16	6.08	6.10e-10	0.98
chr5-1779	chr5	77786857	77786953	+	26.9	0.705	20.500000	20.5	5.0	4.10	3.45e-07	18.88	7.57e-19	0.91
chr5-2577	chr5	90929884	90929980	+	26.9	0.861	14.500000	20.5	4.0	5.12	1.02e-08	21.80	4.68e-20	1.40
chr5-1780	chr5	91032540	91032636	+	26.9	0.619	20.500000	20.5	5.0	4.10	3.45e-07	26.77	9.18e-22	0.91
chr5-1782	chr5	92527469	92527565	+	26.9	0.748	20.500000	20.5	2.5	8.20	3.48e-12	25.18	2.99e-21	0.93
chr5-1969	chr5	92810923	92811019	+	26.9	0.850	18.500000	20.5	3.0	6.83	8.31e-11	29.17	1.76e-22	0.98
chr5-2231	chr5	92810923	92811019	+	26.9	0.847	16.500000	20.5	2.0	10.25	6.44e-14	26.94	8.13e-22	1.10
chr5-1871	chr5	98758451	98758547	+	26.9	0.689	19.500000	20.5	2.5	8.20	3.48e-12	16.59	8.77e-18	0.98
chr5-2092	chr5	103121686	103121782	+	26.9	0.926	17.500000	20.5	3.5	5.86	1.13e-09	64.09	3.75e-29	1.07
chr5-1831	chr5	110786644	110786740	+	26.9	0.860	20.000000	20.5	4.5	4.56	6.72e-08	22.50	2.57e-20	0.95
chr5-1880	chr5	115104149	115104245	+	26.9	0.764	19.500000	20.5	5.0	4.10	3.45e-07	19.67	3.47e-19	0.98
chr5-1836	chr5	116074252	116074348	+	26.9	0.800	20.000000	20.5	2.0	10.25	6.44e-14	19.86	2.91e-19	1.01
chr5-1892	chr5	134849963	134850059	+	26.9	0.740	19.500000	20.5	4.5	4.56	6.72e-08	15.05	5.42e-17	1.07
chr5-1672	chr5	141494366	141494462	+	26.9	0.771	22.000000	20.5	4.5	4.56	6.72e-08	14.84	7.06e-17	0.88
chr5-1959	chr5	148722844	148722940	+	26.9	0.795	19.000000	20.5	3.5	5.86	1.13e-09	25.18	2.99e-21	0.95
chr6-1685	chr6	24480272	24480368	+	26.9	0.887	19.000000	20.5	1.5	13.67	3.28e-16	9.34	3.46e-13	1.01
chr6-1697	chr6	50262798	50262894	+	26.9	0.856	19.000000	20.5	3.5	5.86	1.13e-09	30.21	8.92e-23	0.95
chr6-1504	chr6	53984581	53984677	+	26.9	0.860	21.000000	20.5	5.0	4.10	3.45e-07	21.15	8.36e-20	0.95
chr6-1370	chr6	57591918	57592014	+	26.9	0.837	22.500000	20.5	3.0	6.83	8.31e-11	40.28	3.35e-25	1.01
chr6-1507	chr6	82703703	82703799	+	26.9	0.857	21.000000	20.5	2.5	8.20	3.48e-12	19.23	5.38e-19	0.88
chr6-1456	chr6	82747454	82747550	+	26.9	0.714	21.500000	20.5	5.0	4.10	3.45e-07	18.72	8.96e-19	0.88
chr6-2006	chr6	83700408	83700504	+	26.9	0.851	16.500000	20.5	4.0	5.12	1.02e-08	61.30	9.00e-29	1.13
chr6-1617	chr6	89208317	89208413	+	26.9	0.788	20.000000	20.5	3.5	5.86	1.13e-09	16.65	8.14e-18	0.91
chr6-1620	chr6	106744623	106744719	+	26.9	0.800	20.000000	20.5	3.5	5.86	1.13e-09	11.88	4.36e-15	0.91
chr6-1777	chr6	108048603	108048699	+	26.9	0.838	18.500000	20.5	3.5	5.86	1.13e-09	36.78	1.97e-24	1.01
chr6-1827	chr6	108723037	108723133	+	26.9	0.857	18.000000	20.5	1.5	13.67	3.28e-16	49.18	6.78e-27	1.04
chr6-1726	chr6	115717487	115717583	+	26.9	0.825	19.000000	20.5	3.5	5.86	1.13e-09	12.86	1.02e-15	0.98
chr6-1784	chr6	124212864	124212960	+	26.9	0.902	18.500000	20.5	4.0	5.12	1.02e-08	29.79	1.17e-22	0.98
chr6-1732	chr6	124652865	124652961	+	26.9	0.875	19.000000	20.5	3.5	5.86	1.13e-09	32.29	2.47e-23	1.01
chr6-1474	chr6	124848499	124848595	+	26.9	0.784	21.500000	20.5	5.0	4.10	3.45e-07	4.03	4.45e-07	0.95
chr6-1672	chr6	129352582	129352678	+	26.9	0.838	19.500000	20.5	3.0	6.83	8.31e-11	7.59	1.34e-11	0.98
chr6-1746	chr6	137703013	137703109	+	26.9	0.734	19.000000	20.5	2.5	8.20	3.48e-12	16.14	1.46e-17	0.95
chr6-1589	chr6	145784043	145784139	+	26.9	0.798	20.500000	20.5	3.0	6.83	8.31e-11	12.94	9.10e-16	0.93
chr7-2065	chr7	6351332	6351428	+	26.9	0.763	21.500000	20.5	3.5	5.86	1.13e-09	41.88	1.57e-25	0.88
chr7-2501	chr7	28953847	28953943	+	26.9	0.782	18.000000	20.5	5.0	4.10	3.45e-07	8.18	3.62e-12	1.01
chr7-2379	chr7	31106686	31106782	+	26.9	0.672	19.000000	20.5	4.5	4.56	6.72e-08	6.08	6.10e-10	0.95
chr7-2396	chr7	87640237	87640333	+	26.9	0.830	19.000000	20.5	4.0	5.12	1.02e-08	34.11	8.51e-24	0.98
chr7-2399	chr7	91504238	91504334	+	26.9	0.853	19.000000	20.5	3.0	6.83	8.31e-11	47.00	1.65e-26	1.01
chr7-2197	chr7	106857330	106857426	+	26.9	0.808	20.500000	20.5	4.5	4.56	6.72e-08	8.34	2.57e-12	0.91
chr7-2200	chr7	108505510	108505606	+	26.9	0.759	20.500000	20.5	4.5	4.56	6.72e-08	13.69	3.19e-16	0.88
chr7-2275	chr7	138010910	138011006	+	26.9	0.865	20.000000	20.5	4.5	4.56	6.72e-08	4.55	6.89e-08	0.91
chr7-2346	chr7	140974926	140975022	+	26.9	0.873	19.500000	20.5	3.0	6.83	8.31e-11	44.52	4.75e-26	1.01
chr8-1657	chr8	24073641	24073737	+	26.9	0.654	20.000000	20.5	1.0	20.50	1.59e-19	5.46	3.65e-09	0.91
chr8-1663	chr8	35164130	35164226	+	26.9	0.855	20.000000	20.5	2.5	8.20	3.48e-12	41.07	2.30e-25	0.93
chr8-1620	chr8	54581716	54581812	+	26.9	0.806	20.500000	20.5	4.0	5.12	1.02e-08	29.79	1.17e-22	0.95
chr8-1915	chr8	69019794	69019890	+	26.9	0.881	17.500000	20.5	3.5	5.86	1.13e-09	36.15	2.75e-24	1.04
chr8-1861	chr8	85784494	85784590	+	26.9	0.867	18.000000	20.5	5.0	4.10	3.45e-07	41.88	1.57e-25	1.01
chr8-1776	chr8	96691328	96691424	+	26.9	0.842	19.000000	20.5	2.5	8.20	3.48e-12	31.33	4.42e-23	0.98
chr8-2268	chr8	96691328	96691424	+	26.9	0.837	15.000000	20.5	4.5	4.56	6.72e-08	25.33	2.66e-21	1.21
chr8-2132	chr8	96854783	96854879	+	26.9	0.878	16.000000	20.5	4.0	5.12	1.02e-08	28.77	2.29e-22	1.13
chr8-1824	chr8	97385348	97385444	+	26.9	0.862	18.500000	20.5	3.0	6.83	8.31e-11	12.55	1.59e-15	0.98
chr8-1778	chr8	97474171	97474267	+	26.9	0.878	19.000000	20.5	3.0	6.83	8.31e-11	19.14	5.86e-19	0.98
chr8-1886	chr8	114149982	114150078	+	26.9	0.832	18.000000	20.5	3.0	6.83	8.31e-11	19.23	5.38e-19	1.01
chr8-1532	chr8	119792063	119792159	+	26.9	0.722	22.000000	20.5	5.0	4.10	3.45e-07	20.24	2.03e-19	0.91
chr8-1747	chr8	125446977	125447073	+	26.9	0.796	19.500000	20.5	5.0	4.10	3.45e-07	21.80	4.68e-20	0.93
chr9-2032	chr9	3258818	3258914	+	26.9	0.866	16.000000	20.5	0.5	41.00	2.38e-25	9.34	3.46e-13	1.13
chr9-1576	chr9	5344238	5344334	+	26.9	0.757	20.500000	20.5	4.5	4.56	6.72e-08	38.45	8.29e-25	0.91
chr9-1919	chr9	23016927	23017023	+	26.9	0.829	17.000000	20.5	4.0	5.12	1.02e-08	50.36	4.28e-27	1.10
chr9-1719	chr9	43884984	43885080	+	26.9	0.894	19.000000	20.5	3.0	6.83	8.31e-11	36.15	2.75e-24	0.95
chr9-1675	chr9	44728995	44729091	+	26.9	0.635	19.500000	20.5	3.5	5.86	1.13e-09	20.05	2.43e-19	0.93
chr9-1821	chr9	51906860	51906956	+	26.9	0.901	18.000000	20.5	4.0	5.12	1.02e-08	37.43	1.40e-24	1.07
chr9-1928	chr9	56484229	56484325	+	26.9	0.896	17.000000	20.5	3.0	6.83	8.31e-11	30.87	5.87e-23	1.10
chr9-1932	chr9	59432763	59432859	+	26.9	0.823	17.000000	20.5	5.0	4.10	3.45e-07	47.00	1.65e-26	1.10
chr9-1638	chr9	66005920	66006016	+	26.9	0.798	20.000000	20.5	3.5	5.86	1.13e-09	35.25	4.50e-24	0.95
chr9-1845	chr9	74752778	74752874	+	26.9	0.884	18.000000	20.5	4.5	4.56	6.72e-08	69.34	7.96e-30	1.01
chr9-1733	chr9	83850677	83850773	+	26.9	0.870	19.000000	20.5	4.5	4.56	6.72e-08	42.73	1.06e-25	1.01
chr9-1735	chr9	88441162	88441258	+	26.9	0.814	19.000000	20.5	3.0	6.83	8.31e-11	16.59	8.77e-18	0.98
chr9-1644	chr9	90000448	90000544	+	26.9	0.830	20.000000	20.5	2.0	10.25	6.44e-14	26.94	8.13e-22	0.91
chr9-1737	chr9	90021356	90021452	+	26.9	0.585	19.000000	20.5	4.5	4.56	6.72e-08	19.86	2.91e-19	1.07
chr9-1646	chr9	96576002	96576098	+	26.9	0.927	20.000000	20.5	1.0	20.50	1.59e-19	57.16	3.56e-28	0.93
chr9-1740	chr9	96576002	96576098	+	26.9	0.908	19.000000	20.5	4.0	5.12	1.02e-08	56.40	4.63e-28	0.98
chr9-1747	chr9	107193357	107193453	+	26.9	0.915	19.000000	20.5	3.0	6.83	8.31e-11	5.18	8.65e-09	1.01
chr9-1697	chr9	107542755	107542851	+	26.9	0.616	19.500000	20.5	3.5	5.86	1.13e-09	4.66	4.64e-08	0.93
chr9-1609	chr9	113689357	113689453	+	26.9	0.705	20.500000	20.5	5.0	4.10	3.45e-07	10.60	3.50e-14	0.91
chr9-1663	chr9	121748559	121748655	+	26.9	0.696	20.000000	20.5	5.0	4.10	3.45e-07	28.77	2.29e-22	0.93
chr9-1752	chr9	123760000	123760096	+	26.9	0.674	19.000000	20.5	2.5	8.20	3.48e-12	5.07	1.21e-08	0.95
chr9-1615	chr9	124036178	124036274	+	26.9	0.757	20.500000	20.5	4.0	5.12	1.02e-08	9.98	1.05e-13	0.91
chr9-1664	chr9	124058541	124058637	+	26.9	0.820	20.000000	20.5	1.5	13.67	3.28e-16	27.47	5.61e-22	0.95
chr10-1594	chr10	7960232	7960328	+	26.9	0.692	20.000000	20.5	5.0	4.10	3.45e-07	22.38	2.84e-20	0.93
chr10-1803	chr10	13149703	13149799	+	26.9	0.913	18.000000	20.5	0.5	41.00	2.38e-25	41.07	2.30e-25	1.01
chr10-1402	chr10	13708205	13708301	+	26.9	0.740	22.000000	20.5	5.0	4.10	3.45e-07	14.44	1.18e-16	0.91
chr10-1598	chr10	18936174	18936270	+	26.9	0.863	20.000000	20.5	1.5	13.67	3.28e-16	54.93	7.77e-28	0.93
chr10-1543	chr10	20864807	20864903	+	26.9	0.754	20.500000	20.5	2.5	8.20	3.48e-12	36.15	2.75e-24	0.93
chr10-1708	chr10	41700661	41700757	+	26.9	0.871	19.000000	20.5	1.0	20.50	1.59e-19	51.58	2.67e-27	1.01
chr10-1711	chr10	50422274	50422370	+	26.9	0.840	19.000000	20.5	3.0	6.83	8.31e-11	16.46	1.02e-17	0.95
chr10-1713	chr10	51273274	51273370	+	26.9	0.798	19.000000	20.5	3.5	5.86	1.13e-09	25.95	1.67e-21	0.95
chr10-1664	chr10	59747084	59747180	+	26.9	0.684	19.500000	20.5	5.0	4.10	3.45e-07	5.42	4.14e-09	0.93
chr10-1667	chr10	60598081	60598177	+	26.9	0.798	19.500000	20.5	4.5	4.56	6.72e-08	37.43	1.40e-24	0.95
chr10-1612	chr10	69636162	69636258	+	26.9	0.851	20.000000	20.5	4.5	4.56	6.72e-08	57.94	2.72e-28	0.93
chr10-1566	chr10	77686040	77686136	+	26.9	0.779	20.500000	20.5	3.5	5.86	1.13e-09	32.04	2.86e-23	0.88
chr10-1725	chr10	79160767	79160863	+	26.9	0.777	19.000000	20.5	3.5	5.86	1.13e-09	13.73	3.00e-16	0.95
chr10-1766	chr10	79386512	79386608	+	26.9	0.796	18.500000	20.5	2.0	10.25	6.44e-14	7.47	1.77e-11	1.04
chr10-1626	chr10	83028382	83028478	+	26.9	0.736	20.000000	20.5	5.0	4.10	3.45e-07	27.47	5.61e-22	0.95
chr10-1628	chr10	84591374	84591470	+	26.9	0.833	20.000000	20.5	4.0	5.12	1.02e-08	25.03	3.35e-21	0.91
chr10-1520	chr10	84657407	84657503	+	26.9	0.826	21.000000	20.5	2.5	8.20	3.48e-12	49.76	5.39e-27	0.88
chr10-1684	chr10	98547718	98547814	+	26.9	0.809	19.500000	20.5	4.0	5.12	1.02e-08	26.60	1.04e-21	0.95
chr10-2047	chr10	114760480	114760576	+	26.9	0.863	16.500000	20.5	4.0	5.12	1.02e-08	40.67	2.78e-25	1.17
chr10-1788	chr10	122184718	122184814	+	26.9	0.807	18.500000	20.5	3.5	5.86	1.13e-09	29.37	1.54e-22	1.01
chr10-1590	chr10	127087255	127087351	+	26.9	0.826	20.500000	20.5	5.0	4.10	3.45e-07	38.45	8.29e-25	0.91
chr11-2317	chr11	3271406	3271502	+	26.9	0.840	20.000000	20.5	3.5	5.86	1.13e-09	33.84	9.94e-24	0.98
chr11-2553	chr11	9381681	9381777	+	26.9	0.878	18.500000	20.5	3.0	6.83	8.31e-11	56.40	4.63e-28	1.01
chr11-2554	chr11	11361683	11361779	+	26.9	0.652	18.500000	20.5	2.0	10.25	6.44e-14	8.48	1.94e-12	0.98
chr11-2472	chr11	16867957	16868053	+	26.9	0.856	19.000000	20.5	4.5	4.56	6.72e-08	14.79	7.54e-17	1.01
chr11-2258	chr11	20924633	20924729	+	26.9	0.822	20.500000	20.5	3.5	5.86	1.13e-09	45.48	3.14e-26	0.95
chr11-2621	chr11	23579343	23579439	+	26.9	0.818	18.000000	20.5	5.0	4.10	3.45e-07	34.96	5.29e-24	1.01
chr11-2200	chr11	23949383	23949479	+	26.9	0.845	21.000000	20.5	2.0	10.25	6.44e-14	44.06	5.83e-26	0.91
chr11-2694	chr11	48603860	48603956	+	26.9	0.845	17.500000	20.5	3.5	5.86	1.13e-09	7.14	3.86e-11	1.04
chr11-2698	chr11	50075668	50075764	+	26.9	0.844	17.500000	20.5	1.5	13.67	3.28e-16	21.69	5.16e-20	1.04
chr11-2408	chr11	51739254	51739350	+	26.9	0.826	19.500000	20.5	3.5	5.86	1.13e-09	4.90	2.10e-08	0.98
chr11-2134	chr11	53841649	53841745	+	26.9	0.691	21.500000	20.5	5.0	4.10	3.45e-07	17.62	2.79e-18	0.91
chr11-2135	chr11	54811934	54812030	+	26.9	0.758	21.500000	20.5	4.0	5.12	1.02e-08	34.11	8.51e-24	0.88
chr11-2336	chr11	57338267	57338363	+	26.9	0.795	20.000000	20.5	4.0	5.12	1.02e-08	21.36	6.90e-20	0.95
chr11-2410	chr11	57906185	57906281	+	26.9	0.769	19.500000	20.5	5.0	4.10	3.45e-07	15.90	1.94e-17	0.93
chr11-2211	chr11	59778877	59778973	+	26.9	0.835	21.000000	20.5	5.0	4.10	3.45e-07	25.03	3.35e-21	0.93
chr11-2212	chr11	61221622	61221718	+	26.9	0.532	21.000000	20.5	4.5	4.56	6.72e-08	14.84	7.06e-17	0.88
chr11-2339	chr11	62660524	62660620	+	26.9	0.740	20.000000	20.5	2.5	8.20	3.48e-12	23.90	8.12e-21	0.93
chr11-2639	chr11	62859436	62859532	+	26.9	0.690	18.000000	20.5	4.5	4.56	6.72e-08	4.78	3.08e-08	1.01
chr11-2342	chr11	68221790	68221886	+	26.9	0.931	20.000000	20.5	3.0	6.83	8.31e-11	19.67	3.47e-19	0.98
chr11-2277	chr11	69181599	69181695	+	26.9	0.729	20.500000	20.5	3.5	5.86	1.13e-09	6.96	6.11e-11	0.93
chr11-2344	chr11	69747760	69747856	+	26.9	0.870	20.000000	20.5	3.0	6.83	8.31e-11	13.96	2.21e-16	1.04
chr11-2425	chr11	72510967	72511063	+	26.9	0.906	19.500000	20.5	2.0	10.25	6.44e-14	31.33	4.42e-23	0.95
chr11-2499	chr11	72814705	72814801	+	26.9	0.859	19.000000	20.5	3.0	6.83	8.31e-11	17.48	3.27e-18	0.95
