# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_noLPS2_S14
#
# total peaks = 1270
# peak size = 136
# peaks found using tags on both strands
# minimum distance between peaks = 272
# fragment length = 300
# genome size = 2000000000
# Total tags = 7236010.0
# Total tags in peaks = 19517.5
# Approximate IP efficiency = 0.27%
# tags per bp = 0.003508
# expected tags per peak = 0.477
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.358203e-07
# FDR tag threshold = 7.0
# number of putative peaks = 31263
#
# input tag directory = Anat_WT_noLPS2_S14
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 29892
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 99
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 2
#
# cmd = findPeaks Anat_WT_noLPS2_S14 -o Anat_WT_noLPS2_S14.peaks.txt -style factor -fragLength 300 -i Anat_WT_noLPS2_S14
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-557	chr5	72574116	72574252	+	28.3	0.758	20.500000	20.5	5.0	4.10	3.45e-07	10.01	9.85e-14	0.93
chr7-714	chr7	118806832	118806968	+	28.3	0.663	20.500000	20.5	5.0	4.10	3.45e-07	25.86	1.79e-21	0.93
chr7-725	chr7	150207788	150207924	+	28.3	0.791	20.500000	20.5	5.0	4.10	3.45e-07	16.99	5.56e-18	0.91
chr9-537	chr9	46741433	46741569	+	28.3	0.809	20.000000	20.5	3.5	5.86	1.13e-09	34.18	8.18e-24	0.96
chr11-522	chr11	68936203	68936339	+	28.3	0.702	20.500000	20.5	5.0	4.10	3.45e-07	11.57	7.08e-15	0.93
chr11-583	chr11	118842444	118842580	+	28.3	0.862	19.000000	20.5	4.0	5.12	1.02e-08	41.88	1.57e-25	1.01
chr13-423	chr13	34181055	34181191	+	28.3	0.762	21.500000	20.5	4.0	5.12	1.02e-08	32.68	1.96e-23	0.91
chr16-327	chr16	94945731	94945867	+	28.3	0.624	21.500000	20.5	4.0	5.12	1.02e-08	30.04	9.98e-23	0.91
chrX-274	chrX	4545329	4545465	+	28.3	0.917	17.000000	20.5	0.5	41.00	2.38e-25	141.61	5.81e-36	1.13
chr1-619	chr1	72272508	72272644	+	27.6	0.692	20.500000	20.0	2.0	10.00	6.44e-14	18.84	4.95e-19	0.93
chr3-489	chr3	116185773	116185909	+	27.6	0.812	20.000000	20.0	4.5	4.44	6.72e-08	28.44	1.78e-22	0.93
chr5-593	chr5	37139835	37139971	+	27.6	0.766	19.500000	20.0	4.5	4.44	6.72e-08	28.17	2.14e-22	0.98
chr6-479	chr6	72330428	72330564	+	27.6	0.716	21.500000	20.0	4.5	4.44	6.72e-08	25.67	1.28e-21	0.93
chr7-662	chr7	52109907	52110043	+	27.6	0.694	21.500000	20.0	3.5	5.71	1.13e-09	9.42	1.90e-13	0.93
chr8-602	chr8	81685411	81685547	+	27.6	0.772	20.000000	20.0	4.0	5.00	1.02e-08	11.79	3.17e-15	0.98
chr8-607	chr8	107088907	107089043	+	27.6	0.768	20.000000	20.0	3.0	6.67	8.31e-11	27.63	3.11e-22	0.96
chr10-567	chr10	26095747	26095883	+	27.6	0.794	20.000000	20.0	3.5	5.71	1.13e-09	8.01	3.37e-12	0.96
chr10-528	chr10	51291146	51291282	+	27.6	0.815	21.000000	20.0	4.0	5.00	1.02e-08	30.54	4.50e-23	0.93
chr10-578	chr10	120470477	120470613	+	27.6	0.729	20.000000	20.0	2.5	8.00	3.48e-12	14.88	4.25e-17	0.96
chr13-489	chr13	64350250	64350386	+	27.6	0.681	19.500000	20.0	4.5	4.44	6.72e-08	28.72	1.47e-22	0.96
chr13-506	chr13	67585140	67585276	+	27.6	0.667	19.000000	20.0	4.5	4.44	6.72e-08	29.01	1.21e-22	1.04
chr14-342	chr14	103321834	103321970	+	27.6	0.881	19.000000	20.0	3.5	5.71	1.13e-09	20.72	7.70e-20	1.07
chr15-376	chr15	40786412	40786548	+	27.6	0.786	20.000000	20.0	4.5	4.44	6.72e-08	16.39	6.89e-18	0.96
chr15-388	chr15	103164226	103164362	+	27.6	0.812	20.000000	20.0	4.5	4.44	6.72e-08	20.01	1.50e-19	0.96
chr17-407	chr17	3027086	3027222	+	27.6	0.655	20.500000	20.0	3.5	5.71	1.13e-09	4.40	7.80e-08	0.93
chr17-443	chr17	27693589	27693725	+	27.6	0.571	19.500000	20.0	4.5	4.44	6.72e-08	12.35	1.37e-15	0.96
chr18-357	chr18	77172167	77172303	+	27.6	0.824	19.500000	20.0	4.0	5.00	1.02e-08	9.80	9.26e-14	0.96
chr1-709	chr1	169267647	169267783	+	26.9	0.679	18.500000	19.5	4.5	4.33	3.02e-07	11.74	2.63e-14	0.96
chr2-745	chr2	101015421	101015557	+	26.9	0.840	19.500000	19.5	4.0	4.88	5.16e-08	16.16	9.25e-17	0.91
chr3-509	chr3	127466133	127466269	+	26.9	0.854	19.500000	19.5	3.0	6.50	5.59e-10	26.19	1.44e-20	0.91
chr5-676	chr5	92870649	92870785	+	26.9	0.837	17.500000	19.5	3.5	5.57	6.53e-09	30.75	7.62e-22	1.02
chr6-588	chr6	29866909	29867045	+	26.9	0.763	18.500000	19.5	4.5	4.33	3.02e-07	40.99	3.78e-24	0.96
chr7-763	chr7	20147609	20147745	+	26.9	0.653	19.500000	19.5	2.5	7.80	2.80e-11	23.00	1.53e-19	0.91
chr8-584	chr8	10857990	10858126	+	26.9	0.818	20.000000	19.5	3.0	6.50	5.59e-10	22.63	2.05e-19	0.91
chr10-566	chr10	24032033	24032169	+	26.9	0.897	20.000000	19.5	3.5	5.57	6.53e-09	39.29	8.30e-24	0.94
chr13-466	chr13	32995184	32995320	+	26.9	0.795	20.000000	19.5	4.0	4.88	5.16e-08	23.38	1.14e-19	0.94
chr16-362	chr16	7420100	7420236	+	26.9	0.608	19.500000	19.5	4.0	4.88	5.16e-08	23.38	1.14e-19	0.91
chr16-372	chr16	44993535	44993671	+	26.9	0.767	19.500000	19.5	4.0	4.88	5.16e-08	19.78	2.34e-18	0.91
chr17-442	chr17	27094075	27094211	+	26.9	0.824	19.500000	19.5	4.5	4.33	3.02e-07	37.72	1.77e-23	0.91
chr18-337	chr18	36829908	36830044	+	26.9	0.787	20.000000	19.5	3.5	5.57	6.53e-09	34.92	7.32e-23	0.91
chr2-750	chr2	122456314	122456450	+	26.3	0.752	19.500000	19.0	4.5	4.22	3.02e-07	18.37	5.82e-18	1.02
chr3-523	chr3	88250523	88250659	+	26.3	0.795	19.000000	19.0	3.0	6.33	5.59e-10	26.00	1.02e-20	0.96
chr4-645	chr4	135476467	135476603	+	26.3	0.688	19.000000	19.0	3.5	5.43	6.53e-09	17.67	1.18e-17	0.94
chr6-615	chr6	83267595	83267731	+	26.3	0.739	18.000000	19.0	4.5	4.22	3.02e-07	16.70	3.23e-17	1.02
chr7-815	chr7	74189147	74189283	+	26.3	0.779	18.500000	19.0	4.0	4.75	5.16e-08	28.41	2.01e-21	0.96
chr7-817	chr7	82831605	82831741	+	26.3	0.770	18.500000	19.0	4.5	4.22	3.02e-07	21.37	3.64e-19	0.99
chr8-652	chr8	59029824	59029960	+	26.3	0.594	18.500000	19.0	2.0	9.50	6.48e-13	6.42	4.43e-10	0.96
chr8-661	chr8	107094435	107094571	+	26.3	0.815	18.500000	19.0	4.5	4.22	3.02e-07	19.01	3.00e-18	0.99
chr9-598	chr9	57281089	57281225	+	26.3	0.558	18.500000	19.0	4.0	4.75	5.16e-08	9.54	6.06e-13	0.99
chr10-585	chr10	41197620	41197756	+	26.3	0.600	19.500000	19.0	4.0	4.75	5.16e-08	11.07	4.64e-14	0.96
chr11-541	chr11	76220346	76220482	+	26.3	0.701	20.000000	19.0	3.5	5.43	6.53e-09	28.41	2.01e-21	0.94
chr13-521	chr13	111393235	111393371	+	26.3	0.909	18.500000	19.0	2.0	9.50	6.48e-13	11.93	1.25e-14	0.99
chr17-460	chr17	88384132	88384268	+	26.3	0.595	19.500000	19.0	2.5	7.60	2.80e-11	23.36	7.21e-20	0.94
chr18-366	chr18	75573944	75574080	+	26.3	0.817	19.000000	19.0	4.5	4.22	3.02e-07	32.05	2.21e-22	0.96
chr1-665	chr1	71162508	71162644	+	25.6	0.793	19.500000	18.5	3.0	6.17	3.57e-09	26.05	1.62e-19	0.91
chr1-720	chr1	77277371	77277507	+	25.6	0.818	18.000000	18.5	4.0	4.62	2.48e-07	13.98	6.95e-15	0.97
chr2-795	chr2	69723584	69723720	+	25.6	0.833	18.500000	18.5	3.5	5.29	3.58e-08	38.89	1.51e-22	0.97
chr2-746	chr2	101636858	101636994	+	25.6	0.705	19.500000	18.5	2.5	7.40	2.15e-10	16.57	3.97e-16	0.91
chr2-854	chr2	103423572	103423708	+	25.6	0.840	17.500000	18.5	4.0	4.62	2.48e-07	42.60	3.06e-23	0.97
chr3-546	chr3	121998512	121998648	+	25.6	0.788	18.500000	18.5	4.0	4.62	2.48e-07	4.07	1.48e-06	0.94
chr3-551	chr3	145840957	145841093	+	25.6	0.710	18.500000	18.5	1.5	12.33	5.59e-14	29.82	1.56e-20	0.94
chr4-651	chr4	32744017	32744153	+	25.6	0.753	18.500000	18.5	2.5	7.40	2.15e-10	32.73	3.08e-21	0.91
chr5-599	chr5	119508618	119508754	+	25.6	0.720	19.500000	18.5	1.5	12.33	5.59e-14	26.31	1.37e-19	0.91
chr6-631	chr6	57591914	57592050	+	25.6	0.850	17.500000	18.5	2.5	7.40	2.15e-10	36.26	5.13e-22	0.97
chr6-617	chr6	94223986	94224122	+	25.6	0.718	18.000000	18.5	4.0	4.62	2.48e-07	25.32	2.65e-19	0.97
chr6-603	chr6	146725247	146725383	+	25.6	0.808	18.500000	18.5	4.5	4.11	1.30e-06	37.80	2.49e-22	0.91
chr10-622	chr10	80032546	80032682	+	25.6	0.765	18.500000	18.5	3.5	5.29	3.58e-08	21.13	5.94e-18	1.00
chr14-410	chr14	122364342	122364478	+	25.6	0.853	17.000000	18.5	3.5	5.29	3.58e-08	9.04	9.03e-12	1.03
chr16-355	chr16	44120036	44120172	+	25.6	0.710	20.000000	18.5	3.5	5.29	3.58e-08	23.75	8.00e-19	0.91
chr19-275	chr19	32786997	32787133	+	25.6	0.496	19.500000	18.5	1.5	12.33	5.59e-14	14.51	3.73e-15	0.91
chr1-721	chr1	94803987	94804123	+	24.9	0.684	18.000000	18.0	4.0	4.50	2.48e-07	7.73	7.09e-11	0.97
chr1-724	chr1	99216297	99216433	+	24.9	0.846	18.000000	18.0	3.0	6.00	3.57e-09	26.92	5.72e-20	0.97
chr2-840	chr2	181747715	181747851	+	24.9	0.711	18.000000	18.0	3.5	5.14	3.58e-08	42.11	2.31e-23	1.03
chr3-533	chr3	21027919	21028055	+	24.9	0.759	18.500000	18.0	4.0	4.50	2.48e-07	22.51	1.26e-18	0.94
chr3-577	chr3	60315294	60315430	+	24.9	0.741	17.500000	18.0	3.5	5.14	3.58e-08	26.64	6.83e-20	0.97
chr4-635	chr4	45031414	45031550	+	24.9	0.768	19.000000	18.0	4.0	4.50	2.48e-07	21.94	1.95e-18	1.00
chr4-681	chr4	46571628	46571764	+	24.9	0.708	18.000000	18.0	3.5	5.14	3.58e-08	10.83	3.02e-13	0.94
chr5-672	chr5	64632413	64632549	+	24.9	0.620	17.500000	18.0	2.5	7.20	2.15e-10	26.64	6.83e-20	1.00
chr5-657	chr5	111032183	111032319	+	24.9	0.627	18.000000	18.0	4.0	4.50	2.48e-07	28.08	2.76e-20	0.94
chr5-686	chr5	140895168	140895304	+	24.9	0.684	17.500000	18.0	4.0	4.50	2.48e-07	26.11	9.69e-20	1.00
chr6-587	chr6	5117428	5117564	+	24.9	0.721	18.500000	18.0	3.5	5.14	3.58e-08	13.19	1.16e-14	0.94
chr8-1127	chr8	26337742	26337878	+	24.9	0.956	10.500000	18.0	0.5	36.00	3.61e-22	28.08	2.76e-20	1.61
chr10-655	chr10	37062435	37062571	+	24.9	0.578	17.500000	18.0	3.5	5.14	3.58e-08	9.71	1.82e-12	1.00
chr10-673	chr10	118641470	118641606	+	24.9	0.682	17.500000	18.0	3.5	5.14	3.58e-08	38.97	9.01e-23	0.97
chr11-628	chr11	98054497	98054633	+	24.9	0.616	18.000000	18.0	4.0	4.50	2.48e-07	35.28	5.13e-22	0.94
chr11-605	chr11	102559048	102559184	+	24.9	0.727	18.500000	18.0	4.0	4.50	2.48e-07	55.55	1.75e-25	0.94
chr12-447	chr12	87420473	87420609	+	24.9	0.772	17.500000	18.0	3.5	5.14	3.58e-08	27.20	4.78e-20	0.97
chr1-682	chr1	137649658	137649794	+	24.2	0.852	19.000000	17.5	4.0	4.38	1.13e-06	35.75	9.15e-21	0.94
chr1-729	chr1	151688120	151688256	+	24.2	0.765	18.000000	17.5	2.5	7.00	1.56e-09	24.18	5.60e-18	0.92
chr2-886	chr2	120230360	120230496	+	24.2	0.626	17.000000	17.5	4.0	4.38	1.13e-06	14.26	2.87e-14	1.00
chr2-891	chr2	152788133	152788269	+	24.2	0.713	17.000000	17.5	3.5	5.00	1.87e-07	42.31	5.64e-22	0.94
chr4-767	chr4	59941382	59941518	+	24.2	0.855	16.500000	17.5	3.5	5.00	1.87e-07	31.73	6.54e-20	1.00
chr5-654	chr5	92933434	92933570	+	24.2	0.703	18.000000	17.5	3.0	5.83	2.16e-08	5.02	1.78e-07	0.94
chr7-949	chr7	149719145	149719281	+	24.2	0.612	16.500000	17.5	3.5	5.00	1.87e-07	25.90	1.82e-18	1.00
chr9-676	chr9	21025092	21025228	+	24.2	0.770	16.500000	17.5	3.0	5.83	2.16e-08	20.47	8.31e-17	1.00
chr9-641	chr9	50260656	50260792	+	24.2	0.821	17.500000	17.5	4.0	4.38	1.13e-06	30.58	1.20e-19	0.92
chr10-614	chr10	19723003	19723139	+	24.2	0.814	18.500000	17.5	3.5	5.00	1.87e-07	32.13	5.32e-20	0.92
chr12-560	chr12	113981524	113981660	+	24.2	0.868	14.500000	17.5	3.0	5.83	2.16e-08	18.26	5.22e-16	1.11
chr13-542	chr13	28665325	28665461	+	24.2	0.770	17.500000	17.5	3.0	5.83	2.16e-08	20.15	1.08e-16	0.92
chr15-466	chr15	78765295	78765431	+	24.2	0.750	17.000000	17.5	2.5	7.00	1.56e-09	29.87	1.77e-19	0.94
chr16-485	chr16	91534856	91534992	+	24.2	0.925	15.500000	17.5	0.5	35.00	1.30e-20	21.15	4.89e-17	1.03
chr17-536	chr17	84473508	84473644	+	24.2	0.788	17.500000	17.5	3.5	5.00	1.87e-07	36.26	7.24e-21	0.92
chr17-513	chr17	86561393	86561529	+	24.2	0.917	18.000000	17.5	3.5	5.00	1.87e-07	26.44	1.30e-18	0.94
chrX-295	chrX	47953578	47953714	+	24.2	0.756	16.000000	17.5	4.0	4.38	1.13e-06	6.90	1.93e-09	1.03
chr1-794	chr1	124253722	124253858	+	23.5	0.969	16.500000	17.0	2.0	8.50	5.61e-11	26.23	9.21e-19	1.00
chr1-831	chr1	178929366	178929502	+	23.5	0.722	16.000000	17.0	4.0	4.25	1.13e-06	15.51	4.76e-15	1.03
chr3-569	chr3	121670620	121670756	+	23.5	0.738	18.000000	17.0	3.5	4.86	1.87e-07	25.16	1.82e-18	0.94
chr4-721	chr4	20118977	20119113	+	23.5	0.873	17.000000	17.0	0.5	34.00	1.30e-20	32.88	2.26e-20	0.94
chr7-909	chr7	97208777	97208913	+	23.5	0.550	17.000000	17.0	3.5	4.86	1.87e-07	18.00	4.14e-16	0.94
chr7-856	chr7	116895683	116895819	+	23.5	0.658	18.000000	17.0	3.5	4.86	1.87e-07	28.34	2.59e-19	0.94
chr8-749	chr8	36491309	36491445	+	23.5	0.743	16.000000	17.0	2.5	6.80	1.56e-09	15.51	4.76e-15	1.03
chr13-566	chr13	103455479	103455615	+	23.5	0.676	17.000000	17.0	3.0	5.67	2.16e-08	10.02	4.52e-12	0.97
chr14-416	chr14	56204094	56204230	+	23.5	0.739	16.500000	17.0	3.5	4.86	1.87e-07	23.94	4.10e-18	0.97
chr15-457	chr15	27803638	27803774	+	23.5	0.641	17.000000	17.0	4.0	4.25	1.13e-06	22.83	8.86e-18	0.97
chr16-418	chr16	23233623	23233759	+	23.5	0.816	17.500000	17.0	3.0	5.67	2.16e-08	28.67	2.15e-19	0.94
chr17-461	chr17	3036525	3036661	+	23.5	0.645	19.000000	17.0	3.5	4.86	1.87e-07	5.87	1.31e-08	0.94
chrX-287	chrX	131291037	131291173	+	23.5	0.821	16.500000	17.0	4.0	4.25	1.13e-06	28.02	3.13e-19	0.97
chr2-896	chr2	24817851	24817987	+	22.8	0.818	16.500000	16.5	0.5	33.00	4.42e-19	35.72	1.29e-19	0.92
chr2-880	chr2	103636064	103636200	+	22.8	0.691	17.000000	16.5	3.5	4.71	9.18e-07	8.49	3.21e-10	0.92
chr2-911	chr2	109118181	109118317	+	22.8	0.651	16.500000	16.5	4.0	4.12	4.89e-06	4.75	8.36e-07	0.95
chr3-602	chr3	130418051	130418187	+	22.8	0.694	17.000000	16.5	3.0	5.50	1.24e-07	27.51	7.35e-18	0.92
chr3-624	chr3	144247911	144248047	+	22.8	0.616	16.500000	16.5	3.5	4.71	9.18e-07	13.60	3.37e-13	0.92
chr4-760	chr4	35187284	35187420	+	22.8	0.723	16.500000	16.5	4.0	4.12	4.89e-06	16.06	2.80e-14	0.92
chr4-743	chr4	135609258	135609394	+	22.8	0.716	17.000000	16.5	4.0	4.12	4.89e-06	31.08	1.12e-18	0.92
chr4-751	chr4	151539520	151539656	+	22.8	0.622	17.000000	16.5	4.0	4.12	4.89e-06	18.13	4.25e-15	0.95
chr5-655	chr5	105924264	105924400	+	22.8	0.732	18.000000	16.5	4.0	4.12	4.89e-06	24.93	3.34e-17	0.92
chr7-956	chr7	31348183	31348319	+	22.8	0.730	16.000000	16.5	2.5	6.60	1.07e-08	6.92	5.61e-09	1.01
chr10-731	chr10	74522177	74522313	+	22.8	0.806	16.000000	16.5	3.5	4.71	9.18e-07	8.83	1.82e-10	0.95
chr10-743	chr10	98417331	98417467	+	22.8	0.831	16.000000	16.5	3.0	5.50	1.24e-07	16.28	2.28e-14	0.95
chr11-743	chr11	115474002	115474138	+	22.8	0.653	16.000000	16.5	2.0	8.25	4.80e-10	31.49	9.12e-19	0.95
chr12-478	chr12	92905156	92905292	+	22.8	0.818	16.500000	16.5	4.0	4.12	4.89e-06	9.85	3.82e-11	0.98
chr13-575	chr13	49367516	49367652	+	22.8	0.515	16.500000	16.5	3.5	4.71	9.18e-07	17.10	1.03e-14	0.95
chr13-577	chr13	54577228	54577364	+	22.8	0.861	16.500000	16.5	3.5	4.71	9.18e-07	43.52	5.97e-21	0.95
chr15-535	chr15	93784088	93784224	+	22.8	0.766	15.500000	16.5	4.0	4.12	4.89e-06	23.93	6.24e-17	1.01
chr17-545	chr17	28150254	28150390	+	22.8	0.802	17.000000	16.5	4.0	4.12	4.89e-06	28.49	4.28e-18	0.95
chr17-567	chr17	31649147	31649283	+	22.8	0.738	16.500000	16.5	4.0	4.12	4.89e-06	41.27	1.37e-20	0.95
chr17-573	chr17	88950934	88951070	+	22.8	0.551	16.500000	16.5	4.0	4.12	4.89e-06	13.45	3.99e-13	0.92
chr3-677	chr3	116153772	116153908	+	22.1	0.818	15.500000	16.0	3.5	4.57	9.18e-07	30.54	9.12e-19	0.98
chr3-570	chr3	145990995	145991131	+	22.1	0.778	18.000000	16.0	3.0	5.33	1.24e-07	13.04	3.99e-13	0.95
chr3-629	chr3	152141894	152142030	+	22.1	0.711	16.500000	16.0	3.0	5.33	1.24e-07	6.16	1.81e-08	0.95
chr5-689	chr5	9087206	9087342	+	22.1	0.526	17.000000	16.0	3.0	5.33	1.24e-07	16.82	8.31e-15	0.95
chr5-705	chr5	103304783	103304919	+	22.1	0.762	17.000000	16.0	3.5	4.57	9.18e-07	17.19	5.97e-15	0.95
chr5-757	chr5	111607603	111607739	+	22.1	0.696	16.000000	16.0	3.0	5.33	1.24e-07	26.37	8.77e-18	0.98
chr5-727	chr5	112770450	112770586	+	22.1	0.810	16.500000	16.0	3.0	5.33	1.24e-07	8.47	2.13e-10	0.95
chr6-659	chr6	100815914	100816050	+	22.1	0.904	17.000000	16.0	3.0	5.33	1.24e-07	27.63	4.28e-18	0.95
chr6-666	chr6	136894903	136895039	+	22.1	0.790	17.000000	16.0	2.5	6.40	1.07e-08	25.23	1.74e-17	0.95
chr7-937	chr7	86057357	86057493	+	22.1	0.680	16.500000	16.0	3.5	4.57	9.18e-07	10.32	1.25e-11	0.95
chr10-657	chr10	51175677	51175813	+	22.1	0.733	17.500000	16.0	2.0	8.00	4.80e-10	6.16	1.81e-08	0.95
chr11-638	chr11	25748951	25749087	+	22.1	0.759	17.500000	16.0	2.0	8.00	4.80e-10	20.36	4.61e-16	0.95
chr11-745	chr11	116532701	116532837	+	22.1	0.580	16.000000	16.0	2.5	6.40	1.07e-08	27.96	3.56e-18	0.95
chr13-555	chr13	21801905	21802041	+	22.1	0.708	17.000000	16.0	3.0	5.33	1.24e-07	25.50	1.47e-17	0.95
chr13-618	chr13	57720563	57720699	+	22.1	0.712	15.500000	16.0	3.5	4.57	9.18e-07	20.91	3.07e-16	0.98
chr16-444	chr16	20358109	20358245	+	22.1	0.765	16.500000	16.0	3.5	4.57	9.18e-07	36.26	6.34e-20	0.95
chr18-429	chr18	82591548	82591684	+	22.1	0.787	16.000000	16.0	3.5	4.57	9.18e-07	23.68	4.58e-17	1.01
chr19-418	chr19	34516645	34516781	+	22.1	0.838	14.500000	16.0	3.5	4.57	9.18e-07	20.54	4.03e-16	1.04
chrX-294	chrX	46469796	46469932	+	22.1	0.770	16.000000	16.0	3.5	4.57	9.18e-07	36.84	4.96e-20	0.98
chrX-290	chrX	166438670	166438806	+	22.1	0.754	16.500000	16.0	0.5	32.00	4.42e-19	5.53	7.75e-08	1.01
chr1-799	chr1	159484442	159484578	+	21.4	0.676	16.500000	15.5	3.0	5.17	6.70e-07	10.31	8.45e-11	0.92
chr2-975	chr2	59857299	59857435	+	21.4	0.667	15.500000	15.5	3.5	4.43	4.26e-06	21.21	3.33e-15	0.92
chr3-664	chr3	36739927	36740063	+	21.4	0.615	15.500000	15.5	3.5	4.43	4.26e-06	28.46	4.88e-17	0.92
chr3-683	chr3	50185561	50185697	+	21.4	0.847	15.000000	15.5	2.0	7.75	3.87e-09	14.51	7.61e-13	1.02
chr3-622	chr3	130024971	130025107	+	21.4	0.783	16.500000	15.5	2.0	7.75	3.87e-09	16.41	1.26e-13	0.92
chr4-789	chr4	33584298	33584434	+	21.4	0.592	16.000000	15.5	2.0	7.75	3.87e-09	14.51	7.61e-13	0.95
chr4-794	chr4	93177679	93177815	+	21.4	0.778	16.000000	15.5	3.5	4.43	4.26e-06	17.43	5.41e-14	0.92
chr4-786	chr4	149943496	149943632	+	21.4	0.612	16.500000	15.5	3.0	5.17	6.70e-07	13.23	2.76e-12	0.92
chr5-769	chr5	3355919	3356055	+	21.4	0.661	15.500000	15.5	3.5	4.43	4.26e-06	16.91	8.32e-14	0.92
chr5-882	chr5	44443929	44444065	+	21.4	0.746	14.000000	15.5	3.5	4.43	4.26e-06	10.76	4.76e-11	1.06
chr6-707	chr6	54649586	54649722	+	21.4	0.722	16.000000	15.5	3.0	5.17	6.70e-07	20.82	4.35e-15	0.92
chr6-693	chr6	127216171	127216307	+	21.4	0.812	16.500000	15.5	3.0	5.17	6.70e-07	16.41	1.26e-13	0.92
chr7-991	chr7	35233495	35233631	+	21.4	0.912	15.500000	15.5	2.5	6.20	6.92e-08	35.69	1.83e-18	0.92
chr7-964	chr7	86640969	86641105	+	21.4	0.833	16.000000	15.5	3.0	5.17	6.70e-07	25.84	1.96e-16	0.95
chr7-969	chr7	91927950	91928086	+	21.4	0.539	16.000000	15.5	2.5	6.20	6.92e-08	21.62	2.54e-15	0.92
chr7-1045	chr7	135055912	135056048	+	21.4	0.815	15.000000	15.5	3.5	4.43	4.26e-06	46.84	3.43e-20	0.95
chr7-1048	chr7	149283895	149284031	+	21.4	0.828	15.000000	15.5	3.5	4.43	4.26e-06	10.61	5.78e-11	0.95
chr8-756	chr8	84898509	84898645	+	21.4	0.855	16.000000	15.5	3.5	4.43	4.26e-06	31.23	1.27e-17	0.92
chr10-825	chr10	85414851	85414987	+	21.4	0.612	14.500000	15.5	3.5	4.43	4.26e-06	17.57	4.84e-14	0.98
chr11-739	chr11	79341589	79341725	+	21.4	0.855	16.000000	15.5	2.5	6.20	6.92e-08	13.23	2.76e-12	0.92
chr15-521	chr15	36936299	36936435	+	21.4	0.679	15.500000	15.5	2.5	6.20	6.92e-08	4.49	3.65e-06	0.92
chr15-526	chr15	63891153	63891289	+	21.4	0.562	15.500000	15.5	3.5	4.43	4.26e-06	8.68	8.62e-10	0.92
chr1-895	chr1	16509022	16509158	+	20.7	0.520	14.500000	15.0	3.5	4.29	4.26e-06	12.29	4.83e-12	0.98
chr1-813	chr1	34542747	34542883	+	20.7	0.773	16.000000	15.0	2.0	7.50	3.87e-09	17.41	3.47e-14	0.98
chr1-836	chr1	55420330	55420466	+	20.7	0.586	15.500000	15.0	3.0	5.00	6.70e-07	28.63	2.79e-17	0.95
chr1-846	chr1	122067004	122067140	+	20.7	0.760	15.500000	15.0	3.5	4.29	4.26e-06	24.18	3.20e-16	0.95
chr1-851	chr1	137904591	137904727	+	20.7	0.791	15.500000	15.0	1.5	10.00	8.24e-11	32.00	5.55e-18	0.95
chr1-891	chr1	193151907	193152043	+	20.7	0.824	15.000000	15.0	2.0	7.50	3.87e-09	6.91	1.13e-08	0.95
chr2-1054	chr2	45094534	45094670	+	20.7	0.605	14.500000	15.0	2.5	6.00	6.92e-08	10.51	4.17e-11	0.98
chr2-1033	chr2	154959123	154959259	+	20.7	0.833	15.000000	15.0	2.5	6.00	6.92e-08	32.97	3.60e-18	0.98
chr2-1080	chr2	160713153	160713289	+	20.7	0.815	14.500000	15.0	3.0	5.00	6.70e-07	31.53	6.86e-18	1.02
chr4-810	chr4	12067348	12067484	+	20.7	0.792	15.500000	15.0	2.5	6.00	6.92e-08	29.01	2.30e-17	0.95
chr4-890	chr4	129277837	129277973	+	20.7	0.810	14.500000	15.0	3.0	5.00	6.70e-07	51.81	4.82e-21	0.98
chr6-728	chr6	38331377	38331513	+	20.7	0.714	15.500000	15.0	2.5	6.00	6.92e-08	38.86	3.28e-19	0.95
chr6-793	chr6	129187979	129188115	+	20.7	0.714	14.500000	15.0	3.0	5.00	6.70e-07	4.77	1.18e-06	0.98
chr7-1024	chr7	50698845	50698981	+	20.7	0.797	15.000000	15.0	3.5	4.29	4.26e-06	7.48	4.03e-09	0.95
chr7-1106	chr7	52595004	52595140	+	20.7	0.594	14.000000	15.0	3.0	5.00	6.70e-07	19.78	5.65e-15	1.02
chr8-830	chr8	9185298	9185434	+	20.7	0.653	14.500000	15.0	3.5	4.29	4.26e-06	17.00	4.84e-14	0.98
chr8-780	chr8	83317767	83317903	+	20.7	0.667	15.500000	15.0	3.0	5.00	6.70e-07	31.08	8.46e-18	0.95
chr8-794	chr8	125088496	125088632	+	20.7	0.587	15.500000	15.0	3.0	5.00	6.70e-07	4.87	9.29e-07	0.95
chr10-799	chr10	110170510	110170646	+	20.7	0.762	15.000000	15.0	3.5	4.29	4.26e-06	19.43	7.30e-15	1.02
