# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_2w_LPS_noRC_3_S7
#
# total peaks = 33114
# peak size = 78
# peaks found using tags on both strands
# minimum distance between peaks = 156
# fragment length = 300
# genome size = 2000000000
# Total tags = 13686356.5
# Total tags in peaks = 810729.5
# Approximate IP efficiency = 5.92%
# tags per bp = 0.005535
# expected tags per peak = 0.432
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.804927e-07
# FDR tag threshold = 7.0
# number of putative peaks = 128921
#
# input tag directory = Anat_WT_2w_LPS_noRC_3_S7
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 90847
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4948
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks Anat_WT_2w_LPS_noRC_3_S7 -o Anat_WT_2w_LPS_noRC_3_S7.peaks.txt -style factor -fragLength 300 -i Anat_WT_2w_LPS_noRC_3_S7
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr9-1291	chr9	65738011	65738089	+	30.3	0.804	31.500000	41.5	8.0	5.19	1.32e-16	45.71	2.30e-52	1.07
chr9-1513	chr9	79928941	79929019	+	30.3	0.782	28.500000	41.5	5.0	8.30	1.04e-23	29.49	9.15e-45	1.12
chr9-1233	chr9	99010196	99010274	+	30.3	0.754	32.500000	41.5	6.5	6.38	1.13e-19	14.58	7.81e-33	1.03
chr9-1111	chr9	103965436	103965514	+	30.3	0.489	34.500000	41.5	0.5	83.00	8.25e-63	15.97	2.38e-34	1.03
chr10-1635	chr10	7741319	7741397	+	30.3	0.811	26.500000	41.5	6.0	6.92	6.93e-21	25.14	5.04e-42	1.26
chr10-1610	chr10	69351325	69351403	+	30.3	0.828	27.000000	41.5	6.0	6.92	6.93e-21	34.84	1.21e-47	1.19
chr10-1443	chr10	80767744	80767822	+	30.3	0.890	29.000000	41.5	2.0	20.75	9.34e-39	19.59	8.83e-38	1.17
chr10-1483	chr10	84085017	84085095	+	30.3	0.733	28.500000	41.5	9.0	4.61	6.24e-15	23.36	9.05e-41	1.19
chr10-1585	chr10	126495360	126495438	+	30.3	0.829	27.500000	41.5	4.0	10.38	2.93e-27	13.48	1.55e-31	1.19
chr11-2004	chr11	48650928	48651006	+	30.3	0.770	28.500000	41.5	7.0	5.93	1.46e-18	9.29	1.69e-25	1.14
chr11-1574	chr11	62094388	62094466	+	30.3	0.558	32.500000	41.5	3.5	11.86	2.00e-29	11.90	1.73e-29	1.02
chr11-1723	chr11	70044072	70044150	+	30.3	0.791	31.000000	41.5	3.5	11.86	2.00e-29	16.71	4.22e-35	1.09
chr11-1744	chr11	108212295	108212373	+	30.3	0.808	31.000000	41.5	9.0	4.61	6.24e-15	62.85	6.30e-58	1.05
chr11-1707	chr11	117654015	117654093	+	30.3	0.713	31.500000	41.5	6.5	6.38	1.13e-19	22.09	8.11e-40	1.05
chr12-1160	chr12	3759612	3759690	+	30.3	0.793	26.500000	41.5	6.0	6.92	6.93e-21	31.33	8.32e-46	1.23
chr12-770	chr12	12277459	12277537	+	30.3	0.730	33.500000	41.5	9.0	4.61	6.24e-15	23.41	8.29e-41	1.03
chr12-898	chr12	32893369	32893447	+	30.3	0.568	31.000000	41.5	8.5	4.88	9.72e-16	9.70	3.58e-26	1.07
chr12-1171	chr12	74895173	74895251	+	30.3	0.728	26.500000	41.5	5.5	7.55	3.18e-22	28.38	4.18e-44	1.26
chr12-1467	chr12	100322545	100322623	+	30.3	0.839	22.500000	41.5	7.0	5.93	1.46e-18	58.66	1.02e-56	1.46
chr12-967	chr12	113998831	113998909	+	30.3	0.766	30.000000	41.5	7.0	5.93	1.46e-18	10.27	4.26e-27	1.19
chr13-1062	chr13	37672871	37672949	+	30.3	0.798	30.500000	41.5	8.0	5.19	1.32e-16	37.71	5.20e-49	1.10
chr13-1039	chr13	47000541	47000619	+	30.3	0.678	31.000000	41.5	8.0	5.19	1.32e-16	24.38	1.67e-41	1.05
chr13-1140	chr13	74383099	74383177	+	30.3	0.755	29.500000	41.5	6.5	6.38	1.13e-19	42.57	3.96e-51	1.17
chr14-867	chr14	41761131	41761209	+	30.3	0.726	29.000000	41.5	10.0	4.15	1.78e-13	19.37	1.36e-37	1.14
chr14-656	chr14	51575876	51575954	+	30.3	0.665	33.500000	41.5	10.0	4.15	1.78e-13	31.05	1.18e-45	1.02
chr14-681	chr14	55068002	55068080	+	30.3	0.712	33.000000	41.5	10.0	4.15	1.78e-13	31.42	7.39e-46	0.97
chr14-754	chr14	57506099	57506177	+	30.3	0.618	31.500000	41.5	7.0	5.93	1.46e-18	6.34	1.47e-19	1.03
chr14-786	chr14	73845393	73845471	+	30.3	0.688	31.000000	41.5	10.0	4.15	1.78e-13	7.42	5.79e-22	1.10
chr15-1298	chr15	36936265	36936343	+	30.3	0.752	26.000000	41.5	5.5	7.55	3.18e-22	5.13	1.87e-16	1.23
chr15-1070	chr15	58977331	58977409	+	30.3	0.771	29.500000	41.5	9.0	4.61	6.24e-15	41.73	8.80e-51	1.12
chr15-1239	chr15	64017520	64017598	+	30.3	0.781	27.000000	41.5	4.0	10.38	2.93e-27	15.90	2.83e-34	1.23
chr15-929	chr15	78078970	78079048	+	30.3	0.808	32.000000	41.5	7.5	5.53	1.52e-17	7.27	1.19e-21	1.05
chr15-1927	chr15	79919212	79919290	+	30.3	0.934	20.000000	41.5	2.0	20.75	9.34e-39	15.90	2.83e-34	1.94
chr15-998	chr15	96588168	96588246	+	30.3	0.551	31.000000	41.5	6.0	6.92	6.93e-21	21.77	1.43e-39	1.09
chr16-671	chr16	3115664	3115742	+	30.3	0.901	35.000000	41.5	2.5	16.60	5.39e-35	109.98	9.08e-68	0.94
chr16-724	chr16	20611828	20611906	+	30.3	0.656	34.000000	41.5	8.0	5.19	1.32e-16	10.05	9.66e-27	0.94
chr16-726	chr16	24393655	24393733	+	30.3	0.543	34.000000	41.5	8.5	4.88	9.72e-16	17.20	1.38e-35	0.97
chr16-819	chr16	98218334	98218412	+	30.3	0.708	32.000000	41.5	4.5	9.22	2.25e-25	7.34	8.62e-22	1.09
chr17-1649	chr17	27379574	27379652	+	30.3	0.716	25.000000	41.5	5.5	7.55	3.18e-22	30.17	3.74e-45	1.28
chr17-1014	chr17	88384161	88384239	+	30.3	0.555	34.000000	41.5	7.5	5.53	1.52e-17	23.62	5.84e-41	1.00
chr18-749	chr18	54064031	54064109	+	30.3	0.798	30.500000	41.5	6.0	6.92	6.93e-21	12.92	7.75e-31	1.05
chr18-1122	chr18	82591577	82591655	+	30.3	0.805	23.500000	41.5	10.0	4.15	1.78e-13	48.21	2.71e-53	1.42
chr19-862	chr19	4037930	4038008	+	30.3	0.788	29.000000	41.5	10.0	4.15	1.78e-13	33.31	7.31e-47	1.12
chr19-670	chr19	4855096	4855174	+	30.3	0.701	33.000000	41.5	8.0	5.19	1.32e-16	22.23	6.34e-40	0.97
chr19-597	chr19	7631911	7631989	+	30.3	0.740	35.500000	41.5	7.0	5.93	1.46e-18	38.53	2.19e-49	0.94
chr19-742	chr19	29138473	29138551	+	30.3	0.756	31.500000	41.5	6.0	6.92	6.93e-21	10.64	1.13e-27	1.03
chr19-930	chr19	44210310	44210388	+	30.3	0.732	28.000000	41.5	9.5	4.37	3.52e-14	59.31	6.49e-57	1.17
chrX-593	chrX	50946905	50946983	+	30.3	0.815	25.500000	41.5	5.5	7.55	3.18e-22	47.99	3.25e-53	1.26
chrX-545	chrX	84483673	84483751	+	30.3	0.888	27.000000	41.5	0.5	83.00	8.25e-63	128.76	1.50e-70	1.19
chr1-1671	chr1	34542775	34542853	+	30.0	0.777	28.500000	41.0	8.0	5.12	1.32e-16	14.65	4.12e-33	1.17
chr1-1887	chr1	39582774	39582852	+	30.0	0.842	26.500000	41.0	5.0	8.20	1.04e-23	18.11	1.17e-36	1.26
chr1-1596	chr1	133554797	133554875	+	30.0	0.850	29.500000	41.0	7.0	5.86	1.46e-18	57.63	1.27e-56	1.09
chr1-1861	chr1	136199476	136199554	+	30.0	0.738	27.000000	41.0	7.5	5.47	1.52e-17	15.36	6.68e-34	1.19
chr1-1695	chr1	138015611	138015689	+	30.0	0.795	28.500000	41.0	9.0	4.56	6.24e-15	14.21	1.32e-32	1.12
chr1-2041	chr1	151758331	151758409	+	30.0	0.760	25.500000	41.0	5.0	8.20	1.04e-23	33.01	6.45e-47	1.31
chr1-1567	chr1	168310209	168310287	+	30.0	0.682	30.000000	41.0	10.0	4.10	1.78e-13	5.78	2.26e-18	1.07
chr1-1654	chr1	172854788	172854866	+	30.0	0.764	29.000000	41.0	7.5	5.47	1.52e-17	44.77	3.25e-52	1.10
chr1-2118	chr1	178929412	178929490	+	30.0	0.740	25.000000	41.0	6.5	6.31	1.13e-19	19.64	4.93e-38	1.28
chr1-1380	chr1	183776097	183776175	+	30.0	0.759	32.500000	41.0	9.0	4.56	6.24e-15	6.27	1.38e-19	1.02
chr2-2055	chr2	12215881	12215959	+	30.0	0.778	28.500000	41.0	9.5	4.32	3.52e-14	44.58	3.86e-52	1.17
chr2-1786	chr2	28554268	28554346	+	30.0	0.736	31.000000	41.0	8.5	4.82	9.72e-16	26.95	2.00e-43	1.03
chr2-2910	chr2	29202236	29202314	+	30.0	0.850	23.000000	41.0	7.5	5.47	1.52e-17	55.19	7.26e-56	1.46
chr2-2664	chr2	32217160	32217238	+	30.0	0.796	24.500000	41.0	8.5	4.82	9.72e-16	9.79	1.58e-26	1.42
chr2-3189	chr2	48672051	48672129	+	30.0	0.728	21.500000	41.0	6.0	6.83	6.93e-21	7.31	6.40e-22	1.49
chr2-1608	chr2	73379017	73379095	+	30.0	0.722	33.000000	41.0	9.0	4.56	6.24e-15	31.51	4.08e-46	0.97
chr2-1572	chr2	114025928	114026006	+	30.0	0.630	33.500000	41.0	8.5	4.82	9.72e-16	17.83	2.13e-36	0.97
chr2-2531	chr2	125557588	125557666	+	30.0	0.699	25.500000	41.0	2.0	20.50	9.34e-39	27.59	7.87e-44	1.28
chr2-1938	chr2	167318443	167318521	+	30.0	0.651	30.000000	41.0	9.0	4.56	6.24e-15	8.30	6.57e-24	1.07
chr3-1325	chr3	104322473	104322551	+	30.0	0.818	28.000000	41.0	6.0	6.83	6.93e-21	40.75	1.45e-50	1.17
chr3-1848	chr3	108600829	108600907	+	30.0	0.813	22.500000	41.0	3.0	13.67	5.85e-32	29.47	5.86e-45	1.42
chr3-1133	chr3	115345804	115345882	+	30.0	0.668	31.000000	41.0	4.5	9.11	2.25e-25	43.83	7.62e-52	1.07
chr3-1424	chr3	137610685	137610763	+	30.0	0.823	27.000000	41.0	9.0	4.56	6.24e-15	11.16	1.25e-28	1.21
chr3-1199	chr3	138725207	138725285	+	30.0	0.779	30.000000	41.0	8.5	4.82	9.72e-16	19.03	1.68e-37	1.10
chr3-1528	chr3	146008328	146008406	+	30.0	0.861	25.500000	41.0	4.5	9.11	2.25e-25	33.98	2.04e-47	1.31
chr3-966	chr3	149043209	149043287	+	30.0	0.711	34.000000	41.0	9.0	4.56	6.24e-15	27.31	1.19e-43	0.96
chr4-2390	chr4	8955023	8955101	+	30.0	0.777	23.000000	41.0	8.0	5.12	1.32e-16	36.47	1.21e-48	1.42
chr4-1857	chr4	9037615	9037693	+	30.0	0.717	27.500000	41.0	6.5	6.31	1.13e-19	33.11	5.68e-47	1.21
chr4-2062	chr4	12067386	12067464	+	30.0	0.842	25.500000	41.0	7.0	5.86	1.46e-18	33.43	3.88e-47	1.31
chr4-2201	chr4	43467531	43467609	+	30.0	0.767	24.500000	41.0	10.0	4.10	1.78e-13	21.60	1.22e-39	1.31
chr4-1584	chr4	53128894	53128972	+	30.0	0.756	30.500000	41.0	8.0	5.12	1.32e-16	6.78	9.24e-21	1.09
chr4-1143	chr4	124419026	124419104	+	30.0	0.735	36.500000	41.0	8.0	5.12	1.32e-16	26.01	8.12e-43	0.92
chr4-1895	chr4	129466119	129466197	+	30.0	0.762	27.500000	41.0	9.5	4.32	3.52e-14	16.93	1.57e-35	1.17
chr4-1617	chr4	149103063	149103141	+	30.0	0.806	30.500000	41.0	9.0	4.56	6.24e-15	25.82	1.09e-42	1.07
chr5-1734	chr5	24516342	24516420	+	30.0	0.843	28.000000	41.0	9.0	4.56	6.24e-15	21.55	1.32e-39	1.17
chr5-1684	chr5	134967814	134967892	+	30.0	0.731	29.000000	41.0	5.0	8.20	1.04e-23	16.10	1.11e-34	1.14
chr5-2018	chr5	143810059	143810137	+	30.0	0.823	25.500000	41.0	2.5	16.40	5.39e-35	15.92	1.67e-34	1.26
chr6-1471	chr6	50244313	50244391	+	30.0	0.865	27.500000	41.0	6.0	6.83	6.93e-21	18.90	2.23e-37	1.23
chr6-1187	chr6	56874174	56874252	+	30.0	0.671	31.000000	41.0	8.5	4.82	9.72e-16	7.77	7.14e-23	1.07
chr6-1671	chr6	82664346	82664424	+	30.0	0.826	25.500000	41.0	4.5	9.11	2.25e-25	44.77	3.25e-52	1.28
chr6-1680	chr6	99754350	99754428	+	30.0	0.799	25.500000	41.0	5.5	7.45	3.18e-22	47.63	2.71e-53	1.28
chr7-1666	chr7	75274099	75274177	+	30.0	0.647	33.000000	41.0	10.0	4.10	1.78e-13	9.89	1.11e-26	1.00
chr7-2926	chr7	83025705	83025783	+	30.0	0.849	22.500000	41.0	8.0	5.12	1.32e-16	52.15	7.07e-55	1.46
chr7-2868	chr7	112839530	112839608	+	30.0	0.870	23.000000	41.0	4.0	10.25	2.93e-27	42.75	2.07e-51	1.39
chr8-1909	chr8	27279733	27279811	+	30.0	0.856	25.000000	41.0	10.0	4.10	1.78e-13	55.78	4.73e-56	1.31
chr8-1333	chr8	37158087	37158165	+	30.0	0.671	32.000000	41.0	6.5	6.31	1.13e-19	10.07	5.68e-27	1.09
chr8-1526	chr8	86186398	86186476	+	30.0	0.779	29.500000	41.0	8.0	5.12	1.32e-16	28.58	1.97e-44	1.10
chr8-1357	chr8	98411691	98411769	+	30.0	0.634	32.000000	41.0	6.5	6.31	1.13e-19	11.73	1.88e-29	1.02
chr8-1743	chr8	109344601	109344679	+	30.0	0.782	27.000000	41.0	8.0	5.12	1.32e-16	28.12	3.76e-44	1.26
chr8-1546	chr8	129444884	129444962	+	30.0	0.782	29.500000	41.0	8.0	5.12	1.32e-16	28.50	2.20e-44	1.10
chr9-1590	chr9	41759339	41759417	+	30.0	0.751	27.500000	41.0	8.0	5.12	1.32e-16	20.10	2.02e-38	1.19
chr9-1505	chr9	47581066	47581144	+	30.0	0.764	28.500000	41.0	5.5	7.45	3.18e-22	42.40	2.86e-51	1.12
chr9-1852	chr9	50838414	50838492	+	30.0	0.868	24.500000	41.0	8.0	5.12	1.32e-16	41.89	4.65e-51	1.36
chr9-1688	chr9	61528903	61528981	+	30.0	0.764	26.500000	41.0	5.0	8.20	1.04e-23	29.80	3.74e-45	1.23
chr9-1512	chr9	77807741	77807819	+	30.0	0.785	28.500000	41.0	6.5	6.31	1.13e-19	49.44	6.08e-54	1.14
chr9-1194	chr9	78381279	78381357	+	30.0	0.740	33.000000	41.0	9.5	4.32	3.52e-14	21.37	1.82e-39	1.02
chr9-1452	chr9	110527479	110527557	+	30.0	0.806	29.500000	41.0	5.0	8.20	1.04e-23	22.53	2.32e-40	1.12
chr10-1639	chr10	19723046	19723124	+	30.0	0.807	26.500000	41.0	5.0	8.20	1.04e-23	37.66	3.38e-49	1.26
chr10-1675	chr10	34017180	34017258	+	30.0	0.799	26.000000	41.0	6.0	6.83	6.93e-21	36.34	1.39e-48	1.23
chr10-1525	chr10	80592186	80592264	+	30.0	0.683	28.000000	41.0	8.0	5.12	1.32e-16	11.50	3.99e-29	1.14
chr10-1572	chr10	80707529	80707607	+	30.0	0.858	27.500000	41.0	7.0	5.86	1.46e-18	24.09	1.67e-41	1.26
chr10-1251	chr10	118203237	118203315	+	30.0	0.737	32.000000	41.0	6.0	6.83	6.93e-21	23.18	7.60e-41	1.02
chr10-2620	chr10	121200267	121200345	+	30.0	0.955	19.000000	41.0	1.0	41.00	1.13e-50	109.80	5.93e-68	1.78
chr11-1503	chr11	8911172	8911250	+	30.0	0.673	33.000000	41.0	8.5	4.82	9.72e-16	21.29	2.14e-39	0.99
chr11-1711	chr11	17111789	17111867	+	30.0	0.640	31.000000	41.0	9.5	4.32	3.52e-14	10.65	6.94e-28	1.07
chr11-1965	chr11	75345497	75345575	+	30.0	0.697	29.000000	41.0	4.0	10.25	2.93e-27	7.54	2.10e-22	1.12
chr11-2675	chr11	96711152	96711230	+	30.0	0.719	24.000000	41.0	4.5	9.11	2.25e-25	37.12	5.99e-49	1.42
chr11-1866	chr11	107090445	107090523	+	30.0	0.814	30.000000	41.0	6.0	6.83	6.93e-21	32.60	1.06e-46	1.09
chr11-1375	chr11	120490809	120490887	+	30.0	0.699	35.000000	41.0	6.0	6.83	6.93e-21	4.33	3.18e-14	0.94
chr12-1249	chr12	4724358	4724436	+	30.0	0.898	25.000000	41.0	1.0	41.00	1.13e-50	21.55	1.32e-39	1.36
chr12-1166	chr12	33841353	33841431	+	30.0	0.752	26.500000	41.0	8.5	4.82	9.72e-16	17.86	1.99e-36	1.26
chr12-977	chr12	56404157	56404235	+	30.0	0.529	29.500000	41.0	10.0	4.10	1.78e-13	8.56	2.15e-24	1.10
chr12-908	chr12	85291558	85291636	+	30.0	0.756	31.000000	41.0	8.0	5.12	1.32e-16	17.10	1.07e-35	1.09
chr12-1036	chr12	112982409	112982487	+	30.0	0.791	29.000000	41.0	5.0	8.20	1.04e-23	32.29	1.54e-46	1.12
chr12-946	chr12	114312619	114312697	+	30.0	0.748	30.500000	41.0	8.0	5.12	1.32e-16	14.06	1.99e-32	1.05
chr13-1152	chr13	3917427	3917505	+	30.0	0.737	29.000000	41.0	3.0	13.67	5.85e-32	25.26	2.60e-42	1.14
chr13-1544	chr13	9181285	9181363	+	30.0	0.825	24.000000	41.0	6.5	6.31	1.13e-19	18.97	1.94e-37	1.36
chr13-1189	chr13	34885083	34885161	+	30.0	0.769	28.500000	41.0	2.5	16.40	5.39e-35	20.78	5.51e-39	1.12
chr13-1065	chr13	45551101	45551179	+	30.0	0.734	30.500000	41.0	5.0	8.20	1.04e-23	27.82	5.74e-44	1.09
chr13-1524	chr13	67564889	67564967	+	30.0	0.797	24.500000	41.0	2.0	20.50	9.34e-39	42.75	2.07e-51	1.31
chr13-1255	chr13	70985994	70986072	+	30.0	0.746	27.500000	41.0	9.0	4.56	6.24e-15	29.38	6.56e-45	1.17
chr13-1138	chr13	73468417	73468495	+	30.0	0.815	29.500000	41.0	3.5	11.71	2.00e-29	10.06	5.88e-27	1.09
chr13-1233	chr13	108831765	108831843	+	30.0	0.843	28.000000	41.0	7.5	5.47	1.52e-17	10.36	1.98e-27	1.14
chr13-1148	chr13	110029627	110029705	+	30.0	0.811	29.500000	41.0	6.0	6.83	6.93e-21	38.63	1.22e-49	1.12
chr13-1359	chr13	114447572	114447650	+	30.0	0.737	26.500000	41.0	9.0	4.56	6.24e-15	13.64	6.38e-32	1.26
chr13-942	chr13	120198002	120198080	+	30.0	0.613	33.000000	41.0	5.0	8.20	1.04e-23	11.79	1.59e-29	1.02
chr14-740	chr14	20806113	20806191	+	30.0	0.682	31.500000	41.0	10.0	4.10	1.78e-13	7.76	7.53e-23	1.07
chr14-746	chr14	41761133	41761211	+	30.0	0.725	31.500000	41.0	9.5	4.32	3.52e-14	19.21	1.18e-37	1.05
chr14-830	chr14	55400030	55400108	+	30.0	0.640	30.000000	41.0	4.5	9.11	2.25e-25	13.30	1.62e-31	1.12
chr14-682	chr14	61351820	61351898	+	30.0	0.728	33.000000	41.0	7.5	5.47	1.52e-17	6.36	8.51e-20	1.00
chr15-1559	chr15	12126708	12126786	+	30.0	0.819	23.000000	41.0	10.0	4.10	1.78e-13	44.39	4.58e-52	1.42
chr15-1151	chr15	96382531	96382609	+	30.0	0.816	28.500000	41.0	6.0	6.83	6.93e-21	63.22	3.05e-58	1.23
chr15-1027	chr15	97738699	97738777	+	30.0	0.751	30.500000	41.0	8.0	5.12	1.32e-16	38.07	2.19e-49	1.14
chr16-1147	chr16	30065231	30065309	+	30.0	0.730	25.500000	41.0	8.5	4.82	9.72e-16	7.19	1.16e-21	1.26
chr16-789	chr16	57606967	57607045	+	30.0	0.625	32.500000	41.0	9.5	4.32	3.52e-14	28.97	1.14e-44	1.00
chr16-881	chr16	76053900	76053978	+	30.0	0.768	30.500000	41.0	8.0	5.12	1.32e-16	19.46	7.11e-38	1.12
chr17-1164	chr17	17531437	17531515	+	30.0	0.772	31.000000	41.0	8.0	5.12	1.32e-16	13.56	7.79e-32	1.03
chr17-1060	chr17	27993353	27993431	+	30.0	0.723	33.000000	41.0	9.5	4.32	3.52e-14	8.56	2.15e-24	0.97
chr17-1654	chr17	29978795	29978873	+	30.0	0.773	25.000000	41.0	8.0	5.12	1.32e-16	19.46	7.11e-38	1.34
chr17-1149	chr17	44873194	44873272	+	30.0	0.581	31.500000	41.0	10.0	4.10	1.78e-13	19.32	9.49e-38	1.05
chr17-1206	chr17	47040998	47041076	+	30.0	0.842	30.500000	41.0	9.5	4.32	3.52e-14	61.72	8.01e-58	1.05
chr17-1338	chr17	57414959	57415037	+	30.0	0.698	29.000000	41.0	9.0	4.56	6.24e-15	6.36	8.69e-20	1.14
chr17-1128	chr17	84753423	84753501	+	30.0	0.677	32.000000	41.0	8.5	4.82	9.72e-16	32.39	1.36e-46	1.05
chr18-701	chr18	53650355	53650433	+	30.0	0.791	32.000000	41.0	2.5	16.40	5.39e-35	33.54	3.42e-47	1.05
chr18-625	chr18	67550269	67550347	+	30.0	0.633	34.000000	41.0	8.5	4.82	9.72e-16	11.65	2.42e-29	0.96
chr18-798	chr18	78095488	78095566	+	30.0	0.811	29.500000	41.0	6.0	6.83	6.93e-21	37.79	2.93e-49	1.12
chr18-825	chr18	81180946	81181024	+	30.0	0.862	29.000000	41.0	5.0	8.20	1.04e-23	7.23	9.51e-22	1.12
chr18-847	chr18	82112947	82113025	+	30.0	0.849	28.500000	41.0	9.5	4.32	3.52e-14	56.38	3.07e-56	1.19
chr19-815	chr19	16510079	16510157	+	30.0	0.729	30.000000	41.0	8.5	4.82	9.72e-16	27.09	1.63e-43	1.07
chrX-486	chrX	90877505	90877583	+	30.0	0.742	28.500000	41.0	9.0	4.56	6.24e-15	32.09	1.97e-46	1.14
chrX-551	chrX	109424914	109424992	+	30.0	0.766	27.000000	41.0	7.0	5.86	1.46e-18	47.41	3.25e-53	1.21
chrX-348	chrX	148238210	148238288	+	30.0	0.569	33.500000	41.0	9.0	4.56	6.24e-15	8.57	2.09e-24	0.96
chr1-1432	chr1	107559768	107559846	+	29.6	0.700	31.500000	40.5	4.5	9.00	2.06e-24	7.38	2.25e-21	1.00
chr1-1327	chr1	167666409	167666487	+	29.6	0.826	33.000000	40.5	6.5	6.23	7.19e-19	21.69	1.39e-38	1.05
chr1-1776	chr1	193548674	193548752	+	29.6	0.763	28.000000	40.5	8.5	4.76	4.72e-15	30.30	3.63e-44	1.19
chr2-3087	chr2	21183419	21183497	+	29.6	0.858	22.000000	40.5	6.5	6.23	7.19e-19	65.21	3.50e-57	1.50
chr2-2345	chr2	32208819	32208897	+	29.6	0.831	26.500000	40.5	7.5	5.40	8.33e-17	32.10	3.92e-45	1.19
chr2-1642	chr2	32392467	32392545	+	29.6	0.737	32.500000	40.5	8.0	5.06	6.78e-16	7.72	4.52e-22	0.97
chr2-2208	chr2	38336807	38336885	+	29.6	0.726	27.500000	40.5	6.5	6.23	7.19e-19	8.63	9.15e-24	1.16
chr2-1865	chr2	72314118	72314196	+	29.6	0.627	30.500000	40.5	7.0	5.79	8.57e-18	19.40	9.70e-37	1.03
chr2-1649	chr2	75608943	75609021	+	29.6	0.768	32.500000	40.5	7.5	5.40	8.33e-17	18.73	3.68e-36	0.97
chr2-2452	chr2	112102058	112102136	+	29.6	0.751	26.000000	40.5	8.5	4.76	4.72e-15	5.43	7.01e-17	1.26
chr2-1815	chr2	129337993	129338071	+	29.6	0.708	31.000000	40.5	3.5	11.57	2.34e-28	7.63	6.85e-22	1.03
chr2-1822	chr2	150576505	150576583	+	29.6	0.757	31.000000	40.5	7.5	5.40	8.33e-17	8.66	8.13e-24	1.01
chr2-2038	chr2	152934180	152934258	+	29.6	0.740	29.000000	40.5	10.0	4.05	7.34e-13	17.58	4.05e-35	1.12
chr2-1836	chr2	163545180	163545258	+	29.6	0.769	31.000000	40.5	5.0	8.10	8.55e-23	17.29	7.67e-35	1.01
chr2-1838	chr2	166488470	166488548	+	29.6	0.660	31.000000	40.5	10.0	4.05	7.34e-13	14.06	1.78e-31	1.05
chr3-2260	chr3	31044985	31045063	+	29.6	0.751	19.000000	40.5	8.5	4.76	4.72e-15	21.56	1.77e-38	1.66
chr3-1241	chr3	33743214	33743292	+	29.6	0.792	29.000000	40.5	6.0	6.75	4.75e-20	62.45	1.93e-56	1.10
chr3-1184	chr3	89151221	89151299	+	29.6	0.801	30.000000	40.5	5.5	7.36	2.38e-21	11.50	2.94e-28	1.05
chr3-1396	chr3	89262934	89263012	+	29.6	0.608	27.000000	40.5	6.0	6.75	4.75e-20	18.91	2.60e-36	1.16
chr3-1627	chr3	129687841	129687919	+	29.6	0.751	24.500000	40.5	9.0	4.50	2.86e-14	31.03	1.44e-44	1.31
chr3-1629	chr3	130024965	130025043	+	29.6	0.798	24.500000	40.5	7.5	5.40	8.33e-17	28.08	6.96e-43	1.31
chr3-1490	chr3	152913731	152913809	+	29.6	0.890	26.000000	40.5	7.0	5.79	8.57e-18	65.21	3.50e-57	1.21
chr4-1574	chr4	10943858	10943936	+	29.6	0.830	30.500000	40.5	6.0	6.75	4.75e-20	36.93	1.69e-47	1.07
chr4-2011	chr4	22329328	22329406	+	29.6	0.850	26.000000	40.5	4.0	10.12	3.01e-26	55.40	2.14e-54	1.21
chr4-1589	chr4	111394230	111394308	+	29.6	0.809	30.500000	40.5	4.0	10.12	3.01e-26	9.70	1.40e-25	1.07
chr4-1995	chr4	136901869	136901947	+	29.6	0.836	26.500000	40.5	5.0	8.10	8.55e-23	33.67	6.11e-46	1.21
chr4-1746	chr4	140621189	140621267	+	29.6	0.846	29.000000	40.5	2.5	16.20	8.86e-34	6.36	3.67e-19	1.12
chr4-1057	chr4	149930832	149930910	+	29.6	0.538	38.000000	40.5	9.0	4.50	2.86e-14	14.85	2.33e-32	0.89
chr4-1263	chr4	155266070	155266148	+	29.6	0.517	35.000000	40.5	5.0	8.10	8.55e-23	11.68	1.65e-28	0.90
chr5-1699	chr5	3494528	3494606	+	29.6	0.704	28.500000	40.5	7.5	5.40	8.33e-17	10.82	2.68e-27	1.10
chr5-1295	chr5	24728741	24728819	+	29.6	0.695	33.500000	40.5	6.0	6.75	4.75e-20	8.96	2.41e-24	0.95
chr5-1838	chr5	111846261	111846339	+	29.6	0.636	27.000000	40.5	7.0	5.79	8.57e-18	17.26	8.17e-35	1.19
chr5-1589	chr5	121055836	121055914	+	29.6	0.826	30.000000	40.5	3.0	13.50	8.00e-31	30.67	2.30e-44	1.08
chr5-1406	chr5	136722431	136722509	+	29.6	0.766	32.500000	40.5	9.5	4.26	1.53e-13	6.28	5.43e-19	0.98
