# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_12h_LPS4
#
# total peaks = 22050
# peak size = 81
# peaks found using tags on both strands
# minimum distance between peaks = 162
# fragment length = 300
# genome size = 2000000000
# Total tags = 10107617.0
# Total tags in peaks = 409686.5
# Approximate IP efficiency = 4.05%
# tags per bp = 0.004744
# expected tags per peak = 0.384
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.755481e-07
# FDR tag threshold = 7.0
# number of putative peaks = 99468
#
# input tag directory = Anat_WT_12h_LPS4
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 74242
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3167
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 9
#
# cmd = findPeaks Anat_WT_12h_LPS4 -o Anat_WT_12h_LPS4.peaks.txt -style factor -fragLength 300 -i Anat_WT_12h_LPS4
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-1279	chr5	123489247	123489327	+	26.7	0.762	27.000000	27.5	4.5	6.11	5.26e-13	33.06	1.71e-31	0.87
chr5-1427	chr5	140251658	140251738	+	26.7	0.827	25.500000	28.5	6.0	4.75	6.28e-11	32.82	2.62e-30	0.95
chr6-1178	chr6	47998528	47998608	+	26.7	0.710	26.000000	27.0	6.5	4.15	1.59e-09	20.86	2.80e-26	0.91
chr6-1295	chr6	108135507	108135587	+	26.7	0.798	24.500000	27.0	3.5	7.71	1.55e-15	27.55	1.99e-29	0.98
chr6-1581	chr6	113280738	113280818	+	26.7	0.825	21.500000	27.0	3.0	9.00	3.90e-17	4.57	2.16e-10	1.15
chr6-1300	chr6	115788488	115788568	+	26.7	0.770	24.500000	27.0	2.5	10.80	4.59e-19	42.39	2.50e-34	0.98
chr6-1305	chr6	122585495	122585575	+	26.7	0.810	24.500000	27.0	3.0	9.00	3.90e-17	20.04	7.87e-26	0.98
chr6-1125	chr6	128716930	128717010	+	26.7	0.848	27.000000	27.0	3.0	9.00	3.90e-17	8.79	6.83e-17	0.91
chr6-1126	chr6	128755290	128755370	+	26.7	0.900	27.000000	27.0	1.5	18.00	1.23e-24	6.55	7.15e-14	0.96
chr6-1130	chr6	136632356	136632436	+	26.7	0.739	27.000000	27.0	5.5	4.91	4.55e-11	28.75	6.58e-30	0.91
chr6-1060	chr6	148163461	148163541	+	26.7	0.696	28.000000	27.0	4.0	6.75	3.53e-14	5.28	2.20e-11	0.86
chr7-1837	chr7	52963120	52963200	+	26.7	0.723	24.000000	27.5	3.5	7.86	1.55e-15	4.53	5.38e-10	0.97
chr7-1791	chr7	56414030	56414110	+	26.7	0.736	24.500000	27.0	2.5	10.80	4.59e-19	18.22	9.06e-25	0.94
chr7-1805	chr7	104485336	104485416	+	26.7	0.766	24.500000	27.0	6.5	4.15	1.59e-09	6.32	1.63e-13	1.00
chr7-2097	chr7	108140612	108140692	+	26.7	0.718	22.000000	27.0	4.5	6.00	5.26e-13	23.33	1.43e-26	1.12
chr7-1969	chr7	108496526	108496606	+	26.7	0.830	23.000000	27.0	5.0	5.40	5.60e-12	27.78	1.60e-29	1.07
chr7-1445	chr7	118035160	118035240	+	26.7	0.682	28.500000	27.0	6.5	4.15	1.59e-09	36.67	2.59e-31	0.84
chr7-2045	chr7	149283923	149284003	+	26.7	0.883	22.500000	27.0	5.5	4.91	4.55e-11	11.48	1.02e-19	1.03
chr8-1345	chr8	3260387	3260467	+	26.7	0.715	25.000000	27.0	3.5	7.71	1.55e-15	23.35	2.24e-26	0.91
chr8-1555	chr8	3515319	3515399	+	26.7	0.815	22.500000	27.0	2.5	10.80	4.59e-19	10.56	7.92e-19	1.07
chr8-1522	chr8	13869624	13869704	+	26.7	0.744	23.000000	27.0	3.5	7.71	1.55e-15	20.34	5.49e-24	1.01
chr8-1563	chr8	37676998	37677078	+	26.7	0.718	22.500000	27.0	6.0	4.50	2.96e-10	23.87	8.58e-28	1.07
chr8-1280	chr8	40704347	40704427	+	26.7	0.837	26.000000	27.0	4.5	6.00	5.26e-13	10.51	3.90e-18	0.91
chr8-1401	chr8	60053385	60053465	+	26.7	0.908	24.500000	27.0	4.0	6.75	3.53e-14	9.00	3.94e-17	0.98
chr8-1618	chr8	74019020	74019100	+	26.7	0.821	22.000000	27.0	5.0	5.40	5.60e-12	37.90	6.92e-32	1.24
chr8-1628	chr8	107094444	107094524	+	26.7	0.799	22.000000	27.0	3.0	9.00	3.90e-17	19.98	8.50e-26	1.10
chr8-1335	chr8	112387502	112387582	+	26.7	0.725	25.500000	27.0	3.5	7.71	1.55e-15	8.93	1.02e-15	0.94
chr8-1307	chr8	117952069	117952149	+	26.7	0.764	26.000000	27.5	5.5	5.00	4.55e-11	9.26	1.95e-17	0.92
chr8-1854	chr8	131029942	131030022	+	26.7	0.822	20.000000	27.0	4.5	6.00	5.26e-13	42.66	2.11e-34	1.18
chr9-1329	chr9	30937633	30937713	+	26.7	0.711	24.000000	27.0	4.0	6.75	3.53e-14	13.33	2.46e-21	0.96
chr9-1281	chr9	40592273	40592353	+	26.7	0.837	24.500000	27.0	2.0	13.50	1.80e-21	12.31	1.79e-20	0.94
chr9-1191	chr9	66198177	66198257	+	26.7	0.682	26.000000	27.0	6.5	4.15	1.59e-09	20.28	5.75e-26	0.94
chr9-1390	chr9	88615219	88615299	+	26.7	0.764	23.500000	27.0	4.5	6.00	5.26e-13	18.27	8.44e-25	0.98
chr9-1268	chr9	98880292	98880372	+	26.7	0.832	25.000000	27.0	5.0	5.40	5.60e-12	46.90	1.73e-35	0.92
chr9-1243	chr9	108941025	108941105	+	26.7	0.743	25.500000	28.0	2.0	14.00	1.28e-22	22.08	9.03e-26	0.95
chr10-1611	chr10	12912593	12912673	+	26.7	0.732	22.500000	27.0	5.5	4.91	4.55e-11	8.78	7.05e-17	1.15
chr10-1136	chr10	21713010	21713090	+	26.7	0.745	28.500000	27.0	2.5	10.80	4.59e-19	4.12	5.55e-09	0.88
chr10-1253	chr10	25004913	25004993	+	26.7	0.542	26.500000	27.0	5.5	4.91	4.55e-11	12.34	1.71e-20	0.91
chr10-1388	chr10	41238392	41238472	+	26.7	0.551	25.000000	27.0	6.5	4.15	1.59e-09	6.99	1.57e-14	0.96
chr10-1347	chr10	74967656	74967736	+	26.7	0.763	25.500000	27.5	4.0	6.88	3.53e-14	34.26	6.72e-32	0.92
chr10-1197	chr10	75130163	75130243	+	26.7	0.551	27.500000	27.0	6.0	4.50	2.96e-10	14.31	4.13e-22	0.87
chr10-1315	chr10	78969589	78969669	+	26.7	0.763	26.000000	27.0	6.0	4.50	2.96e-10	39.55	2.36e-32	0.89
chr10-1276	chr10	80032580	80032660	+	26.7	0.815	26.500000	27.5	3.0	9.17	3.90e-17	17.92	1.38e-24	0.92
chr10-1450	chr10	81816907	81816987	+	26.7	0.720	24.500000	27.0	3.5	7.71	1.55e-15	21.58	1.14e-23	0.93
chr10-1318	chr10	94880643	94880723	+	26.7	0.843	26.000000	27.0	3.0	9.00	3.90e-17	11.81	1.86e-18	0.88
chr10-1462	chr10	120812478	120812558	+	26.7	0.725	24.500000	27.0	4.0	6.75	3.53e-14	6.38	5.60e-13	1.06
chr10-1500	chr10	126338388	126338468	+	26.7	0.723	24.000000	32.5	5.0	6.50	7.02e-16	6.91	2.05e-14	1.07
chr10-1605	chr10	127473995	127474075	+	26.7	0.786	23.000000	27.0	4.5	6.00	5.26e-13	10.09	1.58e-17	0.99
chr11-1202	chr11	20368821	20368901	+	26.7	0.755	26.500000	27.0	5.5	4.91	4.55e-11	19.71	9.30e-25	0.89
chr11-1203	chr11	22742841	22742921	+	26.7	0.509	26.500000	27.0	3.0	9.00	3.90e-17	10.33	1.36e-18	0.98
chr11-1255	chr11	68886878	68886958	+	26.7	0.562	26.000000	27.0	1.5	18.00	1.23e-24	9.88	4.02e-18	0.98
chr11-1714	chr11	78115012	78115092	+	26.7	0.774	22.000000	27.5	6.5	4.23	1.59e-09	41.33	4.87e-34	1.07
chr11-1424	chr11	79344015	79344095	+	26.7	0.808	24.500000	27.0	6.5	4.15	1.59e-09	9.62	3.12e-17	0.95
chr11-1369	chr11	86427796	86427876	+	26.7	0.774	25.000000	27.0	5.0	5.40	5.60e-12	30.33	1.63e-30	0.92
chr11-1495	chr11	87261821	87261901	+	26.7	0.661	24.000000	27.0	0.5	54.00	4.15e-37	7.02	1.42e-14	1.00
chr11-1497	chr11	88725971	88726051	+	26.7	0.688	24.000000	27.0	4.5	6.00	5.26e-13	20.86	2.80e-26	0.98
chr11-1237	chr11	120353094	120353174	+	26.7	0.774	26.500000	27.0	6.5	4.15	1.59e-09	17.92	1.38e-24	0.89
chr12-1070	chr12	21375042	21375122	+	26.7	0.688	23.000000	27.0	6.0	4.50	2.96e-10	5.98	1.48e-12	1.02
chr12-808	chr12	36396406	36396486	+	26.7	0.556	27.500000	27.5	6.5	4.23	1.59e-09	25.83	1.11e-28	0.87
chr12-842	chr12	53705812	53705892	+	26.7	0.757	27.000000	28.0	4.5	6.22	8.40e-14	11.17	1.44e-18	0.91
chr12-790	chr12	103233170	103233250	+	26.7	0.778	28.000000	28.0	1.5	18.67	6.58e-26	50.87	2.02e-36	0.85
chr12-1097	chr12	103928567	103928647	+	26.7	0.790	23.000000	27.0	3.5	7.71	1.55e-15	17.09	4.64e-24	1.07
chr12-857	chr12	107254749	107254829	+	26.7	0.576	27.000000	28.0	2.5	11.20	4.09e-20	21.76	1.10e-24	0.88
chr12-933	chr12	113945387	113945467	+	26.7	0.817	25.500000	27.0	5.5	4.91	4.55e-11	56.52	1.24e-37	0.92
chr13-1173	chr13	21494570	21494650	+	26.7	0.691	24.000000	27.0	4.0	6.75	3.53e-14	30.76	1.34e-29	0.97
chr13-1213	chr13	60279943	60280023	+	26.7	0.838	23.500000	27.0	4.0	6.75	3.53e-14	17.63	2.08e-24	1.07
chr13-990	chr13	67915094	67915174	+	26.7	0.629	27.000000	27.0	5.5	4.91	4.55e-11	14.86	1.60e-22	0.87
chr13-1058	chr13	75960807	75960887	+	26.7	0.718	26.000000	27.0	6.0	4.50	2.96e-10	15.64	4.38e-22	0.91
chr13-1096	chr13	94864318	94864398	+	26.7	0.705	25.500000	27.5	6.5	4.23	1.59e-09	6.04	4.45e-13	0.92
chr13-1197	chr13	117825251	117825331	+	26.7	0.789	24.000000	27.0	5.0	5.40	5.60e-12	9.79	3.23e-17	0.99
chr13-1138	chr13	120197868	120197948	+	26.7	0.617	25.000000	27.5	3.5	7.86	1.55e-15	11.10	2.36e-19	0.96
chr14-708	chr14	21113793	21113873	+	26.7	0.771	26.500000	27.5	2.5	11.00	4.59e-19	24.31	5.35e-28	0.92
chr14-786	chr14	26313136	26313216	+	26.7	0.739	25.000000	27.0	3.0	9.00	3.90e-17	20.95	2.07e-25	0.97
chr14-788	chr14	27274467	27274547	+	26.7	0.753	25.000000	27.0	5.5	4.91	4.55e-11	40.82	2.69e-31	0.92
chr14-853	chr14	65271225	65271305	+	26.7	0.751	24.000000	27.0	1.5	18.00	1.23e-24	27.27	4.46e-28	0.99
chr14-725	chr14	70567875	70567955	+	26.7	0.866	26.500000	28.5	3.5	8.14	1.93e-16	55.57	1.94e-37	0.94
chr14-778	chr14	71167443	71167523	+	26.7	0.749	25.500000	27.5	6.0	4.58	2.96e-10	8.38	2.16e-16	0.94
chr15-908	chr15	41663853	41663933	+	26.7	0.644	26.000000	27.0	5.5	4.91	4.55e-11	10.45	1.04e-18	0.91
chr15-972	chr15	58586703	58586783	+	26.7	0.740	25.000000	27.0	1.0	27.00	3.50e-29	23.53	1.24e-27	0.94
chr15-974	chr15	63917499	63917579	+	26.7	0.726	25.000000	27.0	6.5	4.15	1.59e-09	9.43	1.25e-17	0.94
chr16-949	chr16	22461182	22461262	+	26.7	0.770	23.500000	27.0	5.0	5.40	5.60e-12	48.62	6.67e-36	1.00
chr16-822	chr16	35983089	35983169	+	26.7	0.704	26.000000	27.0	1.5	18.00	1.23e-24	7.77	1.31e-15	0.94
chr16-879	chr16	90197975	90198055	+	26.7	0.578	25.000000	27.0	5.5	4.91	4.55e-11	14.96	1.35e-22	0.92
chr17-1107	chr17	25252857	25252937	+	26.7	0.693	25.000000	27.0	6.0	4.50	2.96e-10	30.19	3.48e-29	0.93
chr17-1110	chr17	27988164	27988244	+	26.7	0.704	25.000000	28.5	4.5	6.33	8.40e-14	20.80	3.94e-25	0.95
chr17-1056	chr17	28487772	28487852	+	26.7	0.691	26.000000	27.0	5.5	4.91	4.55e-11	22.57	3.67e-27	0.89
chr17-1213	chr17	31432225	31432305	+	26.7	0.788	23.500000	27.0	3.0	9.00	3.90e-17	15.78	3.50e-23	1.00
chr17-1089	chr17	35914031	35914111	+	26.7	0.647	25.500000	27.0	5.5	4.91	4.55e-11	13.35	2.01e-20	0.89
chr17-1037	chr17	66203388	66203468	+	26.7	0.598	26.500000	27.0	4.0	6.75	3.53e-14	22.26	5.21e-27	0.94
chr17-1040	chr17	67483149	67483229	+	26.7	0.649	26.500000	27.5	6.0	4.58	2.96e-10	19.56	1.46e-25	0.92
chr17-1394	chr17	71476924	71477004	+	26.7	0.832	21.500000	27.0	3.5	7.71	1.55e-15	23.28	1.64e-27	1.07
chr17-1006	chr17	81917863	81917943	+	26.7	0.635	27.000000	27.0	2.0	13.50	1.80e-21	27.90	1.44e-29	0.87
chr17-1270	chr17	85025736	85025816	+	26.7	0.839	23.000000	27.0	5.5	4.91	4.55e-11	47.57	1.19e-35	1.07
chr18-715	chr18	5162116	5162196	+	26.7	0.826	26.500000	27.5	4.0	6.88	3.53e-14	23.60	1.71e-26	0.89
chr18-876	chr18	65650109	65650189	+	26.7	0.719	23.500000	27.0	4.0	6.75	3.53e-14	32.90	1.95e-31	1.03
chr18-799	chr18	77172200	77172280	+	26.7	0.774	25.000000	27.0	0.5	54.00	4.15e-37	10.77	4.92e-19	0.94
chr19-595	chr19	40663876	40663956	+	26.7	0.739	26.000000	27.0	4.5	6.00	5.26e-13	16.17	1.89e-23	0.91
chr19-669	chr19	46077874	46077954	+	26.7	0.751	24.500000	27.0	2.0	13.50	1.80e-21	11.13	2.18e-19	1.03
chrX-349	chrX	50946924	50947004	+	26.7	0.827	26.500000	27.0	3.0	9.00	3.90e-17	45.92	3.02e-35	0.94
chrX-351	chrX	70253307	70253387	+	26.7	0.500	26.500000	27.0	3.5	7.71	1.55e-15	16.53	1.08e-23	0.91
chr1-1623	chr1	45925692	45925772	+	26.2	0.636	24.000000	26.5	4.0	6.62	2.40e-13	19.91	1.17e-24	0.93
chr1-1535	chr1	51939698	51939778	+	26.2	0.819	25.000000	26.5	6.5	4.08	6.69e-09	25.35	2.87e-27	0.91
chr1-1501	chr1	53830987	53831067	+	26.2	0.790	25.500000	26.5	5.0	5.30	3.05e-11	26.49	9.56e-28	0.91
chr1-1264	chr1	57029908	57029988	+	26.2	0.570	28.500000	26.5	6.0	4.42	1.34e-09	8.40	1.14e-15	0.84
chr1-1629	chr1	89516862	89516942	+	26.2	0.703	24.000000	26.5	5.5	4.82	2.25e-10	9.49	2.63e-16	0.94
chr1-1638	chr1	108828705	108828785	+	26.2	0.765	24.000000	27.0	0.5	54.00	4.15e-37	14.81	1.04e-21	0.99
chr1-1516	chr1	138015610	138015690	+	26.2	0.759	25.500000	26.5	6.0	4.42	1.34e-09	14.85	1.54e-21	0.88
chr1-1849	chr1	142072208	142072288	+	26.2	0.816	22.000000	27.0	5.0	5.40	5.60e-12	26.49	9.56e-28	1.04
chr1-1564	chr1	155828123	155828203	+	26.2	0.747	25.000000	26.5	6.5	4.08	6.69e-09	30.47	1.71e-29	0.91
chr1-1656	chr1	172632566	172632646	+	26.2	0.729	24.000000	27.0	6.0	4.50	2.96e-10	17.07	3.22e-23	0.99
chr1-1661	chr1	175843089	175843169	+	26.2	0.701	24.000000	26.5	6.5	4.08	6.69e-09	26.98	3.61e-28	0.97
chr2-1905	chr2	38336801	38336881	+	26.2	0.708	24.000000	27.0	5.5	4.91	4.55e-11	8.24	1.77e-15	0.95
chr2-2103	chr2	58012503	58012583	+	26.2	0.771	22.500000	26.5	4.5	5.89	3.18e-12	10.67	4.22e-18	0.99
chr2-1646	chr2	92446374	92446454	+	26.2	0.739	26.500000	26.5	6.5	4.08	6.69e-09	21.63	1.49e-25	0.88
chr2-1918	chr2	93690094	93690174	+	26.2	0.697	24.000000	26.5	5.5	4.82	2.25e-10	20.74	4.27e-25	0.97
chr2-1799	chr2	119567988	119568068	+	26.2	0.778	25.000000	26.5	2.5	10.60	4.98e-18	20.03	1.00e-24	0.97
chr2-2143	chr2	154502939	154503019	+	26.2	0.740	22.500000	26.5	4.5	5.89	3.18e-12	30.33	3.10e-29	1.02
chr2-1663	chr2	157854215	157854295	+	26.2	0.535	26.500000	26.5	2.0	13.25	2.43e-20	22.46	5.89e-26	0.89
chr2-1876	chr2	164264545	164264625	+	26.2	0.767	24.500000	26.5	5.5	4.82	2.25e-10	7.91	1.72e-13	0.89
chr2-1943	chr2	166840691	166840771	+	26.2	0.637	24.000000	26.5	6.0	4.42	1.34e-09	36.46	2.99e-31	0.93
chr2-2157	chr2	172845574	172845654	+	26.2	0.761	22.500000	26.5	5.0	5.30	3.05e-11	7.31	2.64e-13	1.02
chr2-1887	chr2	177692025	177692105	+	26.2	0.854	24.500000	26.5	2.0	13.25	2.43e-20	32.45	5.65e-30	0.99
chr2-2289	chr2	181054364	181054444	+	26.2	0.717	21.500000	27.0	5.5	4.91	4.55e-11	34.71	1.04e-30	1.06
chr2-1579	chr2	181271229	181271309	+	26.2	0.792	27.500000	26.5	4.5	5.89	3.18e-12	20.47	5.84e-25	0.89
chr3-1120	chr3	54162503	54162583	+	26.2	0.784	26.000000	26.5	6.0	4.42	1.34e-09	12.56	5.57e-20	0.88
chr3-1124	chr3	68598457	68598537	+	26.2	0.736	26.000000	26.5	6.0	4.42	1.34e-09	49.17	1.52e-34	0.88
chr3-1232	chr3	88452158	88452238	+	26.2	0.804	24.500000	26.5	4.5	5.89	3.18e-12	24.40	7.47e-27	0.93
chr3-1272	chr3	89192972	89193052	+	26.2	0.628	24.000000	26.5	5.0	5.30	3.05e-11	5.02	1.46e-10	0.96
chr3-1094	chr3	96023637	96023717	+	26.2	0.650	26.500000	27.0	2.0	13.50	1.80e-21	8.31	1.44e-15	0.88
chr3-1409	chr3	142223676	142223756	+	26.2	0.625	22.500000	26.5	6.5	4.08	6.69e-09	11.67	5.06e-19	0.99
chr4-1506	chr4	35104687	35104767	+	26.2	0.696	25.000000	26.5	4.0	6.62	2.40e-13	16.39	1.40e-22	0.95
chr4-1508	chr4	43071757	43071837	+	26.2	0.751	25.000000	26.5	5.0	5.30	3.05e-11	28.59	1.36e-28	0.91
chr4-1414	chr4	47093533	47093613	+	26.2	0.557	26.000000	26.5	3.5	7.57	1.20e-14	22.38	6.42e-26	0.95
chr4-1573	chr4	125879818	125879898	+	26.2	0.628	24.500000	26.5	6.5	4.08	6.69e-09	6.29	2.09e-12	0.92
chr4-1724	chr4	126927344	126927424	+	26.2	0.831	23.000000	26.5	3.5	7.57	1.20e-14	41.64	1.66e-31	1.05
chr4-1590	chr4	140542734	140542814	+	26.2	0.770	24.500000	26.5	6.0	4.42	1.34e-09	7.19	2.54e-14	0.95
chr4-1450	chr4	151462068	151462148	+	26.2	0.650	26.000000	26.5	6.5	4.08	6.69e-09	20.80	3.94e-25	0.89
chr5-1443	chr5	30366529	30366609	+	26.2	0.848	25.000000	27.0	6.0	4.50	2.96e-10	17.83	1.77e-23	0.91
chr5-1858	chr5	32000010	32000090	+	26.2	0.739	20.500000	26.5	3.5	7.57	1.20e-14	9.42	7.94e-17	1.09
chr5-1670	chr5	42159808	42159888	+	26.2	0.819	22.500000	26.5	4.5	5.89	3.18e-12	26.28	1.17e-27	1.04
chr5-1416	chr5	115950541	115950621	+	26.2	0.788	25.500000	26.5	5.5	4.82	2.25e-10	31.84	5.65e-30	0.93
chr5-1741	chr5	122298900	122298980	+	26.2	0.758	22.000000	26.5	2.5	10.60	4.98e-18	16.56	1.09e-22	1.02
chr5-1286	chr5	141225657	141225737	+	26.2	0.813	27.000000	26.5	3.0	8.83	3.53e-16	26.07	1.43e-27	0.88
chr6-1317	chr6	17579227	17579307	+	26.2	0.788	24.000000	27.0	5.5	4.91	4.55e-11	24.22	9.00e-27	0.97
chr6-1104	chr6	55366091	55366171	+	26.2	0.683	27.000000	26.5	4.0	6.62	2.40e-13	30.91	1.93e-29	0.93
chr6-1466	chr6	64992534	64992614	+	26.2	0.701	22.500000	27.0	5.5	4.91	4.55e-11	10.92	1.11e-17	1.05
chr6-1251	chr6	71858782	71858862	+	26.2	0.623	25.000000	26.5	5.5	4.82	2.25e-10	14.52	1.54e-20	0.94
chr6-1579	chr6	112951042	112951122	+	26.2	0.866	21.500000	26.5	5.0	5.30	3.05e-11	47.03	4.70e-34	1.12
chr6-1050	chr6	120313760	120313840	+	26.2	0.688	28.000000	27.5	5.0	5.50	5.60e-12	11.29	1.13e-18	0.88
chr6-1231	chr6	121222706	121222786	+	26.2	0.689	25.500000	27.0	3.0	9.00	3.90e-17	31.07	2.03e-28	0.88
chr6-1306	chr6	122600768	122600848	+	26.2	0.809	24.500000	26.5	3.0	8.83	3.53e-16	6.12	1.39e-12	0.95
chr7-1823	chr7	4508539	4508619	+	26.2	0.854	24.000000	26.5	5.0	5.30	3.05e-11	64.26	1.63e-37	0.95
chr7-2334	chr7	28121092	28121172	+	26.2	0.909	20.000000	26.5	2.5	10.60	4.98e-18	12.85	5.06e-20	1.15
chr7-1544	chr7	28954949	28955029	+	26.2	0.515	27.000000	26.5	6.0	4.42	1.34e-09	11.49	7.41e-19	0.88
chr7-1737	chr7	46779228	46779308	+	26.2	0.727	25.000000	26.5	5.5	4.82	2.25e-10	35.08	7.92e-31	0.91
chr7-2016	chr7	70900597	70900677	+	26.2	0.727	22.500000	26.5	6.0	4.42	1.34e-09	15.68	4.13e-22	1.02
chr7-1755	chr7	91827901	91827981	+	26.2	0.806	25.000000	27.0	1.0	27.00	3.50e-29	27.04	5.49e-28	0.91
chr7-1703	chr7	97348918	97348998	+	26.2	0.833	25.500000	26.5	4.0	6.62	2.40e-13	22.85	3.82e-26	0.88
chr7-1708	chr7	113760593	113760673	+	26.2	0.737	25.500000	26.5	6.5	4.08	6.69e-09	18.49	7.23e-24	0.93
chr7-1764	chr7	121261280	121261360	+	26.2	0.751	25.000000	26.5	5.0	5.30	3.05e-11	24.13	9.88e-27	0.93
chr7-1663	chr7	134913255	134913335	+	26.2	0.683	26.000000	26.5	6.5	4.08	6.69e-09	11.06	1.17e-18	0.91
chr7-1914	chr7	147288287	147288367	+	26.2	0.758	23.500000	26.5	6.5	4.08	6.69e-09	40.31	2.36e-32	0.95
chr7-2115	chr7	148358496	148358576	+	26.2	0.694	22.000000	26.5	6.0	4.42	1.34e-09	6.56	1.93e-13	1.04
chr7-1868	chr7	152369493	152369573	+	26.2	0.752	24.000000	26.5	5.0	5.30	3.05e-11	27.85	2.62e-28	0.95
chr8-1101	chr8	10849607	10849687	+	26.2	0.699	28.500000	26.5	6.0	4.42	1.34e-09	12.39	1.23e-19	0.84
chr8-1277	chr8	34496068	34496148	+	26.2	0.674	26.000000	26.5	4.5	5.89	3.18e-12	8.15	2.23e-15	0.86
chr8-1283	chr8	47878201	47878281	+	26.2	0.744	26.000000	26.5	6.5	4.08	6.69e-09	10.40	4.92e-18	0.89
chr8-1706	chr8	60053385	60053465	+	26.2	0.915	21.000000	26.5	2.0	13.25	2.43e-20	8.69	3.34e-16	1.15
chr8-1408	chr8	82838003	82838083	+	26.2	0.714	24.500000	26.5	5.5	4.82	2.25e-10	17.64	1.44e-23	0.93
chr8-1303	chr8	109344600	109344680	+	26.2	0.839	26.000000	28.0	3.0	9.33	4.16e-18	27.04	5.49e-28	0.91
chr8-1453	chr8	109674422	109674502	+	26.2	0.738	24.000000	26.5	5.0	5.30	3.05e-11	22.30	6.99e-26	0.93
chr8-1263	chr8	113370836	113370916	+	26.2	0.579	26.500000	26.5	6.5	4.08	6.69e-09	25.65	2.14e-27	0.88
chr8-1266	chr8	123267730	123267810	+	26.2	0.609	26.500000	26.5	3.0	8.83	3.53e-16	11.06	1.84e-18	0.86
chr9-1164	chr9	94332622	94332702	+	26.2	0.709	26.500000	26.5	5.5	4.82	2.25e-10	22.88	3.33e-25	0.92
chr9-1309	chr9	102535432	102535512	+	26.2	0.857	24.500000	26.5	3.0	8.83	3.53e-16	45.39	1.16e-33	0.93
chr9-1446	chr9	103965626	103965706	+	26.2	0.503	23.000000	26.5	0.5	53.00	2.24e-35	16.64	9.60e-23	0.97
chr9-1165	chr9	106350908	106350988	+	26.2	0.816	26.500000	26.5	4.5	5.89	3.18e-12	12.88	4.83e-20	0.88
chr9-1090	chr9	110379447	110379527	+	26.2	0.686	27.500000	26.5	1.5	17.67	2.22e-23	11.81	2.41e-19	0.88
chr10-1327	chr10	13927596	13927676	+	26.2	0.833	25.500000	27.0	3.0	9.00	3.90e-17	18.84	2.85e-24	0.95
chr10-1333	chr10	25154338	25154418	+	26.2	0.786	25.500000	26.5	5.5	4.82	2.25e-10	9.94	2.26e-17	0.91
chr10-1432	chr10	30471557	30471637	+	26.2	0.762	24.500000	26.5	6.5	4.08	6.69e-09	27.96	1.61e-27	0.92
chr10-1257	chr10	30523135	30523215	+	26.2	0.629	26.500000	27.0	4.0	6.75	3.53e-14	11.19	8.77e-19	0.89
chr10-1529	chr10	77611969	77612049	+	26.2	0.728	23.500000	26.5	6.0	4.42	1.34e-09	24.22	9.00e-27	1.04
chr10-1401	chr10	77685884	77685964	+	26.2	0.687	25.000000	27.0	6.0	4.50	2.96e-10	30.76	2.17e-29	0.91
chr10-1638	chr10	90734030	90734110	+	26.2	0.797	22.500000	27.0	4.5	6.00	5.26e-13	20.03	1.00e-24	1.04
chr10-1641	chr10	96214293	96214373	+	26.2	0.837	22.500000	26.5	1.0	26.50	9.47e-28	40.31	2.36e-32	0.99
chr10-1409	chr10	114687586	114687666	+	26.2	0.756	25.000000	26.5	3.0	8.83	3.53e-16	7.93	4.15e-15	0.91
chr10-1602	chr10	126495359	126495439	+	26.2	0.851	23.000000	27.0	2.0	13.50	1.80e-21	10.89	2.63e-18	0.99
chr10-1378	chr10	126918422	126918502	+	26.2	0.601	25.500000	26.5	6.5	4.08	6.69e-09	22.00	9.82e-26	0.93
chr11-1465	chr11	29594234	29594314	+	26.2	0.723	24.000000	26.5	5.5	4.82	2.25e-10	4.38	1.60e-09	0.95
chr11-1407	chr11	50655056	50655136	+	26.2	0.864	24.500000	26.5	4.5	5.89	3.18e-12	71.32	1.13e-38	0.91
chr11-1417	chr11	70353489	70353569	+	26.2	0.688	24.500000	26.5	6.5	4.08	6.69e-09	22.74	2.68e-26	0.95
chr11-1361	chr11	74584345	74584425	+	26.2	0.650	25.000000	27.0	6.0	4.50	2.96e-10	28.10	2.11e-28	0.91
chr11-1645	chr11	75324276	75324356	+	26.2	0.703	22.500000	26.5	5.0	5.30	3.05e-11	20.54	4.35e-24	1.01
chr11-1232	chr11	107372325	107372405	+	26.2	0.753	26.500000	26.5	6.0	4.42	1.34e-09	26.38	1.06e-27	0.89
chr11-1449	chr11	115474279	115474359	+	26.2	0.651	24.500000	26.5	6.5	4.08	6.69e-09	19.07	2.13e-24	0.93
