# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_12h_LPS2
#
# total peaks = 1185
# peak size = 141
# peaks found using tags on both strands
# minimum distance between peaks = 282
# fragment length = 300
# genome size = 2000000000
# Total tags = 6208254.0
# Total tags in peaks = 19980.0
# Approximate IP efficiency = 0.32%
# tags per bp = 0.002989
# expected tags per peak = 0.421
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.243591e-07
# FDR tag threshold = 7.0
# number of putative peaks = 36177
#
# input tag directory = Anat_WT_12h_LPS2
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 34874
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 112
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 6
#
# cmd = findPeaks Anat_WT_12h_LPS2 -o Anat_WT_12h_LPS2.peaks.txt -style factor -fragLength 300 -i Anat_WT_12h_LPS2
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr13-493	chr13	100971964	100972104	+	37.9	0.714	23.500000	23.5	4.5	5.22	5.58e-10	36.51	8.05e-28	0.91
chr13-537	chr13	111393232	111393372	+	37.9	0.970	22.000000	23.5	0.5	47.00	2.80e-30	9.61	3.20e-15	0.97
chr17-466	chr17	13114072	13114212	+	37.9	0.851	22.000000	23.5	3.5	6.71	4.46e-12	15.72	9.55e-20	1.01
chr17-497	chr17	80791109	80791249	+	37.9	0.796	21.500000	23.5	3.5	6.71	4.46e-12	38.21	2.91e-28	1.01
chr1-731	chr1	72272511	72272651	+	37.0	0.664	21.500000	23.0	3.5	6.57	4.46e-12	10.62	2.58e-16	0.99
chr3-554	chr3	108600749	108600889	+	37.0	0.797	23.000000	23.0	4.0	5.75	5.97e-11	53.61	8.89e-32	0.93
chr5-536	chr5	151065454	151065594	+	37.0	0.661	24.500000	23.0	5.5	4.18	2.18e-08	13.63	1.30e-18	0.93
chr7-788	chr7	19895538	19895678	+	37.0	0.590	21.500000	24.0	4.0	6.00	9.88e-12	6.45	6.51e-12	1.06
chr7-704	chr7	24919064	24919204	+	37.0	0.838	23.500000	23.0	4.5	5.11	5.58e-10	33.86	2.69e-27	0.97
chr13-472	chr13	23580692	23580832	+	37.0	0.783	24.000000	23.0	5.5	4.18	2.18e-08	36.17	1.39e-26	0.91
chr13-504	chr13	73596507	73596647	+	37.0	0.548	23.000000	23.0	5.5	4.18	2.18e-08	12.01	1.48e-16	0.91
chr19-217	chr19	25073960	25074100	+	37.0	0.688	22.500000	23.0	5.5	4.18	2.18e-08	15.69	6.29e-20	0.95
chr19-231	chr19	57347588	57347728	+	37.0	0.585	22.000000	23.0	5.0	4.60	3.91e-09	29.78	4.69e-26	0.99
chrX-215	chrX	166427509	166427649	+	37.0	0.774	24.000000	23.0	5.5	4.18	2.18e-08	10.38	4.15e-16	0.95
chr1-682	chr1	135557911	135558051	+	36.2	0.721	23.000000	22.5	5.0	4.50	1.82e-08	29.41	1.15e-24	0.95
chr1-700	chr1	173080686	173080826	+	36.2	0.759	22.500000	22.5	5.5	4.09	9.24e-08	59.37	3.27e-31	0.93
chr2-729	chr2	66018052	66018192	+	36.2	0.744	23.000000	22.5	3.0	7.50	1.60e-12	22.64	2.88e-22	0.93
chr2-686	chr2	114027134	114027274	+	36.2	0.730	24.000000	22.5	5.5	4.09	9.24e-08	16.22	3.17e-19	0.93
chr3-563	chr3	50419661	50419801	+	36.2	0.586	22.500000	22.5	3.5	6.43	2.95e-11	22.97	2.13e-22	0.93
chr3-653	chr3	127466129	127466269	+	36.2	0.898	20.500000	22.5	5.5	4.09	9.24e-08	37.91	5.09e-27	1.05
chr6-574	chr6	120124408	120124548	+	36.2	0.594	22.500000	22.5	5.5	4.09	9.24e-08	20.57	2.26e-21	0.93
chr7-867	chr7	29828693	29828833	+	36.2	0.625	20.000000	22.5	4.0	5.62	3.46e-10	25.37	2.60e-23	1.05
chr7-754	chr7	63223902	63224042	+	36.2	0.674	22.500000	23.0	5.0	4.60	3.91e-09	21.67	4.72e-22	0.93
chr14-311	chr14	26292364	26292504	+	36.2	0.583	24.500000	23.0	4.5	5.11	5.58e-10	8.60	1.14e-13	0.95
chr15-412	chr15	93082300	93082440	+	36.2	0.657	23.500000	22.5	4.5	5.00	2.88e-09	18.95	1.24e-20	0.91
chr16-460	chr16	36934994	36935134	+	36.2	0.765	20.000000	22.5	5.5	4.09	9.24e-08	11.40	4.23e-16	1.02
chr3-565	chr3	58273865	58274005	+	35.4	0.560	22.500000	22.5	4.5	5.00	2.88e-09	23.67	7.05e-23	0.93
chr3-573	chr3	126328464	126328604	+	35.4	0.620	22.500000	22.0	5.0	4.40	1.82e-08	9.99	3.80e-15	0.93
chr5-619	chr5	123271276	123271416	+	35.4	0.768	22.000000	22.0	5.0	4.40	1.82e-08	34.18	2.88e-26	0.97
chr6-588	chr6	94171842	94171982	+	35.4	0.676	22.000000	22.0	4.5	4.89	2.88e-09	19.60	3.88e-21	0.95
chr9-806	chr9	3258785	3258925	+	35.4	0.857	16.000000	22.0	1.5	14.67	1.59e-18	38.94	1.77e-27	1.32
chr12-440	chr12	41312415	41312555	+	35.4	0.709	22.000000	22.0	4.5	4.89	2.88e-09	9.16	2.13e-14	0.97
chr14-361	chr14	62950847	62950987	+	35.4	0.764	22.500000	22.0	5.0	4.40	1.82e-08	53.04	2.29e-30	0.93
chr17-481	chr17	10537615	10537755	+	35.4	0.667	21.500000	22.0	4.5	4.89	2.88e-09	42.95	5.79e-27	0.93
chr17-418	chr17	17738033	17738173	+	35.4	0.867	23.500000	22.0	4.5	4.89	2.88e-09	22.46	2.13e-22	0.95
chrX-249	chrX	163570969	163571109	+	35.4	0.712	21.500000	22.0	4.5	4.89	2.88e-09	54.94	1.07e-30	0.95
chr2-839	chr2	48672037	48672177	+	34.6	0.727	21.000000	21.5	3.0	7.17	1.18e-11	6.54	6.20e-11	0.95
chr2-797	chr2	152788167	152788307	+	34.6	0.716	22.000000	21.5	5.0	4.30	8.11e-08	44.88	2.36e-27	0.91
chr3-637	chr3	8993684	8993824	+	34.6	0.634	20.500000	21.5	5.0	4.30	8.11e-08	23.31	1.43e-21	0.95
chr8-617	chr8	97508006	97508146	+	34.6	0.619	22.000000	21.5	5.0	4.30	8.11e-08	28.36	2.73e-23	0.93
chr10-613	chr10	81545965	81546105	+	34.6	0.792	23.500000	21.5	3.0	7.17	1.18e-11	44.88	2.36e-27	0.91
chr11-432	chr11	120534398	120534538	+	34.6	0.550	23.000000	21.5	4.5	4.78	1.42e-08	25.70	2.00e-22	0.91
chrX-247	chrX	50946882	50947022	+	34.6	0.813	21.500000	21.5	4.0	5.38	1.92e-09	41.19	1.37e-26	0.95
chr3-624	chr3	60315506	60315646	+	33.8	0.742	21.000000	21.0	5.0	4.20	8.11e-08	16.57	8.93e-18	0.91
chr3-569	chr3	96384152	96384292	+	33.8	0.719	22.500000	21.5	4.5	4.78	1.42e-08	8.69	2.19e-13	0.98
chr5-655	chr5	148707481	148707621	+	33.8	0.686	21.000000	21.0	4.0	5.25	1.92e-09	9.29	6.19e-14	0.95
chr10-686	chr10	41197645	41197785	+	33.8	0.603	21.500000	21.0	4.5	4.67	1.42e-08	9.57	3.59e-14	0.93
chr10-694	chr10	79209279	79209419	+	33.8	0.771	21.500000	21.0	4.5	4.67	1.42e-08	41.95	5.79e-27	0.98
chr15-481	chr15	76173860	76174000	+	33.8	0.726	20.500000	21.0	4.5	4.67	1.42e-08	37.17	6.89e-26	0.98
chr17-496	chr17	66120407	66120547	+	33.8	0.661	21.500000	21.0	3.5	6.00	1.87e-10	8.82	1.66e-13	0.93
chr1-763	chr1	137516565	137516705	+	33.0	0.828	21.000000	20.5	4.5	4.56	6.72e-08	21.08	8.90e-20	0.91
chr1-789	chr1	153192370	153192510	+	33.0	0.780	20.500000	20.5	5.0	4.10	3.45e-07	7.69	1.08e-11	0.91
chr2-790	chr2	121332339	121332479	+	33.0	0.806	22.000000	20.5	5.0	4.10	3.45e-07	27.83	4.34e-22	0.94
chr4-710	chr4	128639730	128639870	+	33.0	0.778	20.500000	20.5	5.0	4.10	3.45e-07	31.50	3.97e-23	0.94
chr6-658	chr6	51312765	51312905	+	33.0	0.674	20.000000	20.5	5.0	4.10	3.45e-07	46.24	2.27e-26	0.96
chr6-613	chr6	115758769	115758909	+	33.0	0.656	21.500000	20.5	4.5	4.56	6.72e-08	27.69	2.98e-22	0.94
chr7-772	chr7	31896140	31896280	+	33.0	0.679	22.000000	20.5	4.5	4.56	6.72e-08	9.78	1.49e-13	0.91
chr7-863	chr7	150734116	150734256	+	33.0	0.688	20.500000	20.5	5.0	4.10	3.45e-07	6.73	1.08e-10	0.96
chr13-635	chr13	59829924	59830064	+	33.0	0.742	19.000000	20.5	5.0	4.10	3.45e-07	34.96	5.28e-24	0.98
chr15-456	chr15	78765470	78765610	+	33.0	0.708	21.000000	20.5	4.5	4.56	6.72e-08	42.38	7.71e-26	0.94
chr18-407	chr18	7609244	7609384	+	33.0	0.832	21.500000	20.5	2.5	8.20	3.48e-12	20.05	2.43e-19	0.94
chr4-646	chr4	46052009	46052149	+	32.2	0.760	22.000000	20.0	4.5	4.44	6.72e-08	28.54	1.66e-22	0.94
chr4-720	chr4	88353253	88353393	+	32.2	0.615	20.000000	20.0	4.0	5.00	1.02e-08	22.17	2.98e-19	0.91
chr7-993	chr7	125883619	125883759	+	32.2	0.871	18.000000	20.0	1.0	20.00	1.59e-19	9.29	2.42e-13	1.04
chr8-721	chr8	35001504	35001644	+	32.2	0.880	19.000000	20.0	1.0	20.00	1.59e-19	38.31	5.50e-25	1.01
chr9-606	chr9	46090950	46091090	+	32.2	0.663	20.500000	20.5	5.0	4.10	3.45e-07	34.11	5.28e-24	0.94
chr11-490	chr11	87860953	87861093	+	32.2	0.656	21.000000	20.0	4.0	5.00	1.02e-08	24.57	4.61e-20	0.94
chr13-541	chr13	22098038	22098178	+	32.2	0.670	21.500000	20.0	4.0	5.00	1.02e-08	14.88	4.26e-17	0.94
chr1-779	chr1	75215799	75215939	+	31.4	0.763	20.500000	20.0	4.0	5.00	1.02e-08	19.90	2.09e-18	0.94
chr2-1088	chr2	146785164	146785304	+	31.4	0.667	17.500000	19.5	4.0	4.88	5.16e-08	56.81	8.75e-27	1.02
chr3-717	chr3	135065391	135065531	+	31.4	0.814	18.500000	19.5	4.5	4.33	3.02e-07	32.46	2.81e-22	0.96
chr4-813	chr4	88434433	88434573	+	31.4	0.974	18.500000	19.5	4.0	4.88	5.16e-08	61.98	1.72e-27	1.02
chr6-638	chr6	48658160	48658300	+	31.4	0.718	20.500000	19.5	3.5	5.57	6.53e-09	39.52	7.44e-24	0.96
chr7-887	chr7	31826866	31827006	+	31.4	0.613	19.500000	19.5	3.0	6.50	5.59e-10	28.11	3.94e-21	0.91
chr7-930	chr7	133792835	133792975	+	31.4	0.737	19.000000	19.5	4.5	4.33	3.02e-07	46.22	4.08e-25	0.94
chr9-645	chr9	55056669	55056809	+	31.4	0.788	19.500000	19.5	3.5	5.57	6.53e-09	32.85	2.25e-22	0.94
chr9-616	chr9	108940996	108941136	+	31.4	0.753	20.500000	19.5	4.5	4.33	3.02e-07	36.85	2.71e-23	0.91
chr11-565	chr11	104330743	104330883	+	31.4	0.755	19.500000	19.5	4.0	4.88	5.16e-08	34.96	7.17e-23	0.94
chr15-500	chr15	83180613	83180753	+	31.4	0.738	20.000000	19.5	3.5	5.57	6.53e-09	43.98	1.02e-24	0.94
chr18-529	chr18	65743515	65743655	+	31.4	0.734	17.000000	19.5	3.5	5.57	6.53e-09	9.15	1.91e-12	1.05
chr1-825	chr1	14813399	14813539	+	30.6	0.788	19.500000	19.0	4.5	4.22	3.02e-07	26.57	6.87e-21	0.96
chr1-869	chr1	192734078	192734218	+	30.6	0.567	19.000000	19.0	4.0	4.75	5.16e-08	13.20	1.81e-14	0.92
chr2-963	chr2	6652000	6652140	+	30.6	0.848	19.000000	19.0	3.0	6.33	5.59e-10	30.19	6.60e-22	0.94
chr2-978	chr2	118841623	118841763	+	30.6	0.787	19.000000	19.0	4.0	4.75	5.16e-08	33.21	1.14e-22	0.94
chr4-810	chr4	53208978	53209118	+	30.6	0.802	18.500000	19.0	4.0	4.75	5.16e-08	38.51	7.44e-24	0.99
chr6-714	chr6	120105625	120105765	+	30.6	0.756	19.000000	19.0	4.5	4.22	3.02e-07	5.36	1.97e-08	0.94
chr7-937	chr7	10034207	10034347	+	30.6	0.897	18.500000	19.0	1.5	12.67	4.39e-15	48.31	1.11e-25	0.96
chr7-880	chr7	140239146	140239286	+	30.6	0.663	20.000000	19.0	4.0	4.75	5.16e-08	18.32	6.12e-18	0.94
chr7-969	chr7	148661024	148661164	+	30.6	0.800	18.500000	19.0	4.0	4.75	5.16e-08	14.13	6.35e-16	0.96
chr9-634	chr9	94569172	94569312	+	30.6	0.685	20.000000	19.0	4.5	4.22	3.02e-07	9.26	1.01e-12	0.94
chr9-638	chr9	119846577	119846717	+	30.6	0.793	20.000000	19.0	4.5	4.22	3.02e-07	42.86	1.02e-24	0.94
chr9-660	chr9	121195031	121195171	+	30.6	0.687	19.500000	19.0	2.5	7.60	2.80e-11	41.52	1.85e-24	0.96
chr11-775	chr11	87261789	87261929	+	30.6	0.690	15.500000	19.0	2.0	9.50	6.48e-13	8.65	3.16e-12	1.19
chr12-512	chr12	100879525	100879665	+	30.6	0.606	19.500000	19.0	4.5	4.22	3.02e-07	13.70	1.11e-15	0.94
chr14-445	chr14	35582279	35582419	+	30.6	0.750	19.000000	19.0	3.5	5.43	6.53e-09	11.76	1.62e-14	0.94
chr15-545	chr15	27853459	27853599	+	30.6	0.762	18.500000	19.0	3.5	5.43	6.53e-09	6.14	9.30e-10	0.96
chr16-515	chr16	20358017	20358157	+	30.6	0.824	18.000000	19.0	4.0	4.75	5.16e-08	35.91	2.71e-23	0.99
chr18-417	chr18	80899297	80899437	+	30.6	0.740	21.500000	19.0	3.5	5.43	6.53e-09	10.71	8.17e-14	0.94
chr18-456	chr18	83037115	83037255	+	30.6	0.596	20.000000	19.0	4.5	4.22	3.02e-07	14.37	4.35e-15	0.92
chr1-926	chr1	75231332	75231472	+	29.8	0.855	17.500000	18.5	3.5	5.29	3.58e-08	9.01	9.38e-12	0.97
chr1-839	chr1	173433506	173433646	+	29.8	0.588	19.500000	18.5	3.0	6.17	3.57e-09	8.54	2.24e-11	0.92
chr3-819	chr3	94937888	94938028	+	29.8	0.861	16.500000	18.5	2.5	7.40	2.15e-10	22.50	2.03e-18	1.03
chr4-821	chr4	116855193	116855333	+	29.8	0.815	18.500000	18.5	2.5	7.40	2.15e-10	78.66	3.68e-28	0.94
chr4-831	chr4	134480454	134480594	+	29.8	0.759	18.500000	18.5	3.0	6.17	3.57e-09	10.87	4.49e-13	0.94
chr7-1153	chr7	31449966	31450106	+	29.8	0.857	15.500000	18.5	3.0	6.17	3.57e-09	44.61	1.36e-23	1.09
chr7-905	chr7	135019602	135019742	+	29.8	0.606	19.500000	18.5	2.5	7.40	2.15e-10	13.98	6.88e-15	0.92
chr9-669	chr9	53475359	53475499	+	29.8	0.542	19.000000	18.5	4.0	4.62	2.48e-07	16.07	6.64e-16	0.94
chr9-757	chr9	111465866	111466006	+	29.8	0.764	17.500000	18.5	4.0	4.62	2.48e-07	21.03	6.43e-18	1.00
chr10-793	chr10	98261636	98261776	+	29.8	0.675	19.000000	18.5	3.5	5.29	3.58e-08	38.61	1.71e-22	0.92
chr10-874	chr10	126495334	126495474	+	29.8	0.866	17.500000	18.5	4.5	4.11	1.30e-06	11.92	9.80e-14	1.03
chr11-574	chr11	69209156	69209296	+	29.8	0.703	19.000000	18.5	4.5	4.11	1.30e-06	19.31	2.78e-17	0.92
chr12-560	chr12	74788441	74788581	+	29.8	0.679	18.000000	18.5	3.5	5.29	3.58e-08	24.18	5.87e-19	0.94
chr13-653	chr13	70985961	70986101	+	29.8	0.762	18.500000	19.0	4.5	4.22	3.02e-07	20.06	1.45e-17	0.94
chr13-684	chr13	110133900	110134040	+	29.8	0.878	18.000000	18.5	2.5	7.40	2.15e-10	35.44	7.68e-22	0.94
chr15-538	chr15	91009204	91009344	+	29.8	0.821	19.000000	18.5	2.0	9.25	6.19e-12	28.43	3.57e-20	0.94
chr15-523	chr15	103153936	103154076	+	29.8	0.829	19.500000	18.5	4.5	4.11	1.30e-06	22.89	1.50e-18	0.92
chr17-569	chr17	84540600	84540740	+	29.8	0.701	19.500000	18.5	3.5	5.29	3.58e-08	18.22	7.87e-17	0.92
chrX-402	chrX	11241760	11241900	+	29.8	0.737	14.500000	18.5	4.5	4.11	1.30e-06	22.30	2.36e-18	1.21
chr3-766	chr3	115466315	115466455	+	29.0	0.835	17.500000	18.0	3.5	5.14	3.58e-08	29.61	1.09e-20	1.00
chr5-802	chr5	111544798	111544938	+	29.0	0.762	17.500000	18.0	2.5	7.20	2.15e-10	22.08	1.75e-18	0.97
chr6-762	chr6	52905404	52905544	+	29.0	0.808	18.000000	18.0	3.5	5.14	3.58e-08	41.27	3.30e-23	0.94
chr6-842	chr6	86959969	86960109	+	29.0	0.567	16.500000	18.0	3.5	5.14	3.58e-08	38.85	2.32e-21	1.00
chr7-1007	chr7	26262599	26262739	+	29.0	0.772	17.500000	18.0	4.0	4.50	2.48e-07	28.93	1.63e-20	0.97
chr7-1000	chr7	149719136	149719276	+	29.0	0.536	18.000000	18.0	4.0	4.50	2.48e-07	22.08	1.75e-18	0.97
chr8-791	chr8	47020195	47020335	+	29.0	0.831	17.500000	18.0	3.5	5.14	3.58e-08	32.63	4.13e-20	0.97
chr9-676	chr9	89722005	89722145	+	29.0	0.699	19.000000	18.0	3.0	6.00	3.57e-09	39.96	5.82e-23	0.94
chr13-665	chr13	20324074	20324214	+	29.0	0.778	18.000000	18.0	2.0	9.00	6.19e-12	24.20	3.59e-19	0.94
chr14-497	chr14	48809119	48809259	+	29.0	0.815	17.500000	18.0	3.0	6.00	3.57e-09	27.36	4.31e-20	0.97
chr14-474	chr14	56204094	56204234	+	29.0	0.797	18.000000	18.0	4.0	4.50	2.48e-07	29.97	8.88e-21	1.00
chr14-492	chr14	122384828	122384968	+	29.0	0.760	18.000000	18.0	4.0	4.50	2.48e-07	12.98	1.52e-14	0.94
chr3-770	chr3	126995928	126996068	+	28.2	0.800	17.500000	17.5	3.0	5.83	2.16e-08	23.31	6.34e-18	0.97
chr4-945	chr4	3894825	3894965	+	28.2	0.919	16.000000	17.5	2.0	8.75	5.61e-11	40.79	1.04e-21	1.00
chr5-808	chr5	121010866	121011006	+	28.2	0.762	17.500000	17.5	2.5	7.00	1.56e-09	16.32	3.37e-15	0.95
chr6-807	chr6	17579184	17579324	+	28.2	0.863	17.000000	17.5	2.5	7.00	1.56e-09	20.57	7.72e-17	1.00
chr6-902	chr6	113691552	113691692	+	28.2	0.865	15.500000	17.5	3.5	5.00	1.87e-07	24.97	3.31e-18	1.04
chr7-935	chr7	3568883	3569023	+	28.2	0.744	18.500000	17.5	4.0	4.38	1.13e-06	41.48	7.84e-22	0.92
chr8-762	chr8	3353471	3353611	+	28.2	0.621	18.000000	18.0	4.0	4.50	2.48e-07	20.23	1.01e-16	0.92
chr14-669	chr14	122623067	122623207	+	28.2	0.836	14.000000	17.5	2.0	8.75	5.61e-11	43.22	2.45e-22	1.19
chr15-608	chr15	72379909	72380049	+	28.2	0.877	17.000000	17.5	4.0	4.38	1.13e-06	19.42	1.94e-16	0.95
chr16-514	chr16	4908048	4908188	+	28.2	0.744	18.000000	17.5	4.0	4.38	1.13e-06	22.01	1.61e-17	0.95
chr17-600	chr17	27693587	27693727	+	28.2	0.541	18.500000	17.5	4.0	4.38	1.13e-06	7.87	2.76e-10	0.92
chrX-331	chrX	166438831	166438971	+	28.2	0.652	17.500000	17.5	0.5	35.00	1.30e-20	7.60	4.63e-10	0.95
chr1-993	chr1	193960475	193960615	+	27.4	0.725	17.000000	17.0	4.0	4.25	1.13e-06	7.29	5.56e-10	0.97
chr2-1068	chr2	60681223	60681363	+	27.4	0.836	17.500000	17.0	4.0	4.25	1.13e-06	39.62	1.04e-21	0.95
chr3-791	chr3	88754602	88754742	+	27.4	0.581	17.000000	17.0	4.0	4.25	1.13e-06	14.95	8.53e-15	0.95
chr4-1100	chr4	88862968	88863108	+	27.4	0.909	14.000000	17.0	0.5	34.00	1.30e-20	59.43	1.21e-24	1.19
chr6-855	chr6	17539811	17539951	+	27.4	0.815	16.000000	17.5	4.0	4.38	1.13e-06	18.61	2.88e-15	1.01
chr7-1002	chr7	4244572	4244712	+	27.4	0.661	17.500000	17.0	3.5	4.86	1.87e-07	41.71	4.42e-22	0.95
chr7-1045	chr7	19588277	19588417	+	27.4	0.716	17.000000	17.0	4.0	4.25	1.13e-06	7.85	1.87e-10	0.97
chr8-905	chr8	13160809	13160949	+	27.4	0.762	15.000000	17.0	2.0	8.50	5.61e-11	9.29	1.46e-11	1.11
chr8-889	chr8	36131400	36131540	+	27.4	0.889	15.500000	17.0	4.0	4.25	1.13e-06	51.68	1.25e-23	1.04
chr8-836	chr8	37410112	37410252	+	27.4	0.864	16.500000	17.0	2.5	6.80	1.56e-09	48.52	3.58e-23	0.97
chr8-872	chr8	86773597	86773737	+	27.4	0.875	16.000000	17.0	4.0	4.25	1.13e-06	62.56	5.14e-25	1.07
chr8-830	chr8	129207945	129208085	+	27.4	0.778	17.000000	17.0	4.0	4.25	1.13e-06	23.31	6.34e-18	0.95
chr10-842	chr10	84657387	84657527	+	27.4	0.765	18.000000	17.0	4.0	4.25	1.13e-06	28.99	1.79e-19	0.95
chr10-937	chr10	127034461	127034601	+	27.4	0.840	16.500000	17.0	3.5	4.86	1.87e-07	8.43	6.35e-11	0.97
chr11-662	chr11	109992080	109992220	+	27.4	0.698	17.500000	17.5	3.0	5.83	2.16e-08	47.55	5.01e-23	0.95
chr12-587	chr12	74895123	74895263	+	27.4	0.727	17.500000	17.0	3.5	4.86	1.87e-07	20.85	3.86e-17	0.97
chr12-630	chr12	103928511	103928651	+	27.4	0.812	16.500000	17.0	3.0	5.67	2.16e-08	17.87	4.63e-16	1.04
chr12-631	chr12	111723788	111723928	+	27.4	0.663	16.500000	17.0	4.0	4.25	1.13e-06	12.78	1.02e-13	1.00
chr13-708	chr13	117825228	117825368	+	27.4	0.798	17.500000	17.0	4.0	4.25	1.13e-06	7.45	4.03e-10	0.95
chr14-517	chr14	47807727	47807867	+	27.4	0.663	17.000000	17.0	4.0	4.25	1.13e-06	6.83	1.46e-09	0.95
chr14-538	chr14	52628637	52628777	+	27.4	0.812	16.500000	17.0	1.5	11.33	6.74e-13	13.74	3.26e-14	1.04
chr14-499	chr14	55236807	55236947	+	27.4	0.700	17.500000	17.0	2.5	6.80	1.56e-09	39.62	1.04e-21	0.95
chr16-596	chr16	11322870	11323010	+	27.4	0.853	15.500000	17.0	3.5	4.86	1.87e-07	22.85	1.27e-16	1.05
chr17-646	chr17	33766116	33766256	+	27.4	0.672	17.500000	17.0	3.0	5.67	2.16e-08	59.43	1.21e-24	0.95
chr17-728	chr17	75860102	75860242	+	27.4	0.861	16.000000	17.0	3.5	4.86	1.87e-07	7.03	9.48e-10	1.04
chrX-339	chrX	72479493	72479633	+	27.4	0.667	17.000000	17.0	4.0	4.25	1.13e-06	21.98	2.30e-16	0.92
chr1-997	chr1	36503350	36503490	+	26.6	0.659	16.500000	16.5	3.0	5.50	1.24e-07	13.11	5.81e-13	0.92
chr1-1003	chr1	80656207	80656347	+	26.6	0.696	16.500000	16.5	3.5	4.71	9.18e-07	14.98	7.95e-14	0.92
chr1-1004	chr1	84359704	84359844	+	26.6	0.541	16.500000	16.5	2.5	6.60	1.07e-08	14.89	8.75e-14	0.92
chr3-757	chr3	61213713	61213853	+	26.6	0.785	17.500000	16.5	3.0	5.50	1.24e-07	18.31	3.66e-15	0.95
chr3-794	chr3	95797872	95798012	+	26.6	0.783	17.000000	17.0	4.0	4.25	1.13e-06	6.56	1.17e-08	0.92
chr4-1009	chr4	148050642	148050782	+	26.6	0.600	15.500000	16.5	3.5	4.71	9.18e-07	21.17	4.07e-16	0.98
chr5-851	chr5	38431192	38431332	+	26.6	0.800	16.500000	16.5	3.5	4.71	9.18e-07	11.15	6.33e-12	0.95
chr5-862	chr5	114221805	114221945	+	26.6	0.742	16.500000	16.5	3.0	5.50	1.24e-07	12.41	1.31e-12	0.92
chr6-873	chr6	123177697	123177837	+	26.6	0.662	16.000000	16.5	3.0	5.50	1.24e-07	27.47	7.53e-18	0.95
chr7-976	chr7	30603938	30604078	+	26.6	0.773	18.000000	16.5	2.0	8.25	4.80e-10	5.78	6.37e-08	0.92
chr7-1102	chr7	139495895	139496035	+	26.6	0.649	16.500000	16.5	1.0	16.50	1.87e-14	12.29	9.54e-13	0.95
chr9-735	chr9	20819361	20819501	+	26.6	0.455	17.500000	16.5	3.5	4.71	9.18e-07	6.30	2.00e-08	0.92
chr11-680	chr11	54968614	54968754	+	26.6	0.760	17.000000	16.5	3.5	4.71	9.18e-07	38.46	4.10e-20	0.92
chr11-710	chr11	61575499	61575639	+	26.6	0.556	16.500000	16.5	4.0	4.12	4.89e-06	27.29	5.19e-18	0.98
chr11-719	chr11	98448492	98448632	+	26.6	0.778	16.500000	16.5	3.5	4.71	9.18e-07	23.31	5.85e-17	0.98
chr13-731	chr13	20560651	20560791	+	26.6	0.759	16.500000	16.5	3.5	4.71	9.18e-07	34.96	1.81e-19	0.92
chr13-716	chr13	30290220	30290360	+	26.6	0.679	17.000000	16.5	2.5	6.60	1.07e-08	25.36	2.58e-17	0.92
chr13-736	chr13	45493933	45494073	+	26.6	0.851	16.500000	16.5	0.5	33.00	4.42e-19	12.14	1.80e-12	0.92
chr13-723	chr13	94747216	94747356	+	26.6	0.800	17.000000	16.5	1.0	16.50	1.87e-14	45.66	1.74e-21	0.95
chr15-648	chr15	6529569	6529709	+	26.6	0.564	16.000000	16.5	4.0	4.12	4.89e-06	6.50	1.32e-08	0.95
chr15-631	chr15	58586700	58586840	+	26.6	0.795	16.500000	16.5	3.0	5.50	1.24e-07	21.56	3.07e-16	0.95
chr15-599	chr15	103164230	103164370	+	26.6	0.641	17.500000	16.5	4.0	4.12	4.89e-06	17.35	8.27e-15	0.95
chr18-494	chr18	55150758	55150898	+	26.6	0.747	18.000000	16.5	3.5	4.71	9.18e-07	6.95	5.26e-09	0.92
chr19-321	chr19	6128139	6128279	+	26.6	0.750	16.500000	16.5	1.5	11.00	7.68e-12	36.63	8.77e-20	1.01
chr19-325	chr19	12532024	12532164	+	26.6	0.696	16.500000	16.5	3.5	4.71	9.18e-07	29.44	1.61e-18	1.01
chr19-328	chr19	32565597	32565737	+	26.6	0.797	16.500000	16.5	3.0	5.50	1.24e-07	23.31	9.37e-17	0.98
chrX-344	chrX	6883921	6884061	+	26.6	0.947	16.500000	16.5	0.5	33.00	4.42e-19	85.46	1.47e-25	0.92
chrX-343	chrX	165077721	165077861	+	26.6	0.800	17.000000	16.5	3.5	4.71	9.18e-07	27.15	9.03e-18	0.95
chr2-1178	chr2	30297416	30297556	+	25.8	0.727	16.000000	16.0	3.5	4.57	9.18e-07	25.43	1.54e-17	0.95
chr2-1183	chr2	49474737	49474877	+	25.8	0.762	16.000000	16.0	3.5	4.57	9.18e-07	27.62	4.30e-18	0.95
