# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS2
#
# total peaks = 28247
# peak size = 92
# peaks found using tags on both strands
# minimum distance between peaks = 184
# fragment length = 300
# genome size = 2000000000
# Total tags = 15034308.5
# Total tags in peaks = 708211.5
# Approximate IP efficiency = 4.71%
# tags per bp = 0.006773
# expected tags per peak = 0.623
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.244983e-07
# FDR tag threshold = 8.0
# number of putative peaks = 118821
#
# input tag directory = Anat_WT_24h_LPS2
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 85791
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4774
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 9
#
# cmd = findPeaks Anat_WT_24h_LPS2 -o Anat_WT_24h_LPS2.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS2
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr9-1553	chr9	113746242	113746334	+	24.9	0.745	34.500000	37.5	4.0	9.38	2.81e-23	29.48	1.55e-40	0.90
chr9-1647	chr9	121507347	121507439	+	24.9	0.624	33.000000	37.5	7.0	5.36	1.51e-15	10.36	1.02e-24	0.93
chr9-1694	chr9	124058522	124058614	+	24.9	0.768	32.500000	37.5	6.0	6.25	1.32e-17	20.61	5.18e-35	0.94
chr10-1802	chr10	7320591	7320683	+	24.9	0.871	31.000000	37.5	3.5	10.71	3.26e-25	37.39	3.04e-44	1.00
chr10-1694	chr10	51273304	51273396	+	24.9	0.780	33.000000	37.5	7.5	5.00	1.19e-14	32.44	5.04e-42	0.94
chr10-1698	chr10	62053098	62053190	+	24.9	0.802	33.000000	37.5	5.0	7.50	4.10e-20	41.63	6.16e-46	0.93
chr10-1618	chr10	75298308	75298400	+	24.9	0.712	34.500000	37.5	6.5	5.77	1.57e-16	6.30	1.03e-17	0.91
chr10-1771	chr10	94609358	94609450	+	24.9	0.779	32.000000	37.5	7.5	5.00	1.19e-14	8.32	1.43e-21	0.99
chr10-1648	chr10	96775755	96775847	+	24.9	0.724	34.000000	37.5	6.0	6.25	1.32e-17	12.58	1.42e-27	1.13
chr10-1628	chr10	120139022	120139114	+	24.9	0.868	34.500000	37.5	3.5	10.71	3.26e-25	40.79	1.29e-45	0.94
chr11-1848	chr11	51078118	51078210	+	24.9	0.820	36.000000	37.5	9.0	4.17	2.38e-12	7.21	1.44e-19	0.85
chr11-1817	chr11	60749589	60749681	+	24.9	0.643	36.500000	37.5	8.5	4.41	4.65e-13	5.33	1.74e-15	0.86
chr11-1881	chr11	62094332	62094424	+	24.9	0.536	35.500000	37.5	5.0	7.50	4.10e-20	10.60	4.68e-25	0.86
chr11-1797	chr11	76212653	76212745	+	24.9	0.772	37.000000	37.5	5.5	6.82	8.58e-19	23.28	6.97e-37	0.85
chr11-2075	chr11	84631621	84631713	+	24.9	0.911	33.000000	37.5	5.0	7.50	4.10e-20	5.90	8.08e-17	1.00
chr11-2013	chr11	84693727	84693819	+	24.9	0.622	34.000000	37.5	8.0	4.69	8.00e-14	19.56	3.25e-34	0.93
chr11-2124	chr11	101404941	101405033	+	24.9	0.786	32.500000	37.5	1.5	25.00	5.53e-38	37.92	1.79e-44	0.94
chr11-1900	chr11	114792484	114792576	+	24.9	0.814	35.500000	37.5	7.5	5.00	1.19e-14	19.85	1.94e-34	0.93
chr12-1139	chr12	13365802	13365894	+	24.9	0.792	33.500000	37.5	4.5	8.33	1.35e-21	36.55	6.93e-44	0.91
chr12-1232	chr12	55931687	55931779	+	24.9	0.915	32.000000	37.5	5.0	7.50	4.10e-20	33.52	1.56e-42	0.97
chr12-1058	chr12	99506798	99506890	+	24.9	0.676	36.000000	37.5	6.5	5.77	1.57e-16	6.60	2.35e-18	0.86
chr12-1189	chr12	113926676	113926768	+	24.9	0.689	33.000000	37.5	8.5	4.41	4.65e-13	18.19	4.11e-33	0.94
chr13-1321	chr13	17846987	17847079	+	24.9	0.861	34.500000	37.5	6.5	5.77	1.57e-16	42.51	2.90e-46	0.91
chr13-1471	chr13	23977569	23977661	+	24.9	0.895	32.000000	37.5	4.5	8.33	1.35e-21	52.11	1.83e-49	0.97
chr13-1419	chr13	41114502	41114594	+	24.9	0.864	33.000000	37.5	2.5	15.00	3.38e-30	8.04	4.39e-21	0.96
chr13-1369	chr13	96251506	96251598	+	24.9	0.845	34.000000	37.5	5.0	7.50	4.10e-20	44.14	7.47e-47	0.93
chr14-1028	chr14	55780316	55780408	+	24.9	0.813	33.500000	37.5	8.5	4.41	4.65e-13	43.66	1.11e-46	0.97
chr14-915	chr14	69942677	69942769	+	24.9	0.779	36.500000	37.5	6.5	5.77	1.57e-16	20.19	1.05e-34	0.90
chr14-1061	chr14	75241642	75241734	+	24.9	0.849	33.000000	37.5	7.5	5.00	1.19e-14	39.02	6.39e-45	0.94
chr14-1103	chr14	103321857	103321949	+	24.9	0.842	32.000000	37.5	3.0	12.50	1.77e-27	17.04	4.03e-32	0.96
chr15-1265	chr15	25902618	25902710	+	24.9	0.810	33.000000	37.5	6.5	5.77	1.57e-16	23.83	3.05e-37	0.96
chr15-1445	chr15	52960266	52960358	+	24.9	0.823	30.000000	37.5	8.5	4.41	4.65e-13	28.24	7.18e-40	1.02
chr15-1123	chr15	61834474	61834566	+	24.9	0.574	36.000000	37.5	7.0	5.36	1.51e-15	5.70	2.28e-16	0.86
chr15-1270	chr15	63892872	63892964	+	24.9	0.769	33.000000	37.5	7.5	5.00	1.19e-14	4.67	8.69e-14	0.94
chr15-1135	chr15	97252830	97252922	+	24.9	0.686	36.000000	37.5	7.0	5.36	1.51e-15	23.48	5.12e-37	0.86
chr15-1186	chr15	99495038	99495130	+	24.9	0.768	35.000000	37.5	6.0	6.25	1.32e-17	23.55	4.62e-37	0.87
chr16-999	chr16	23107599	23107691	+	24.9	0.491	36.500000	37.5	8.0	4.69	8.00e-14	7.34	8.09e-20	0.86
chr16-1010	chr16	93683339	93683431	+	24.9	0.637	36.500000	37.5	5.0	7.50	4.10e-20	6.51	3.72e-18	0.85
chr17-1425	chr17	13114076	13114168	+	24.9	0.810	33.500000	37.5	9.0	4.17	2.38e-12	5.06	8.16e-15	0.91
chr17-1393	chr17	64965735	64965827	+	24.9	0.840	34.500000	37.5	8.5	4.41	4.65e-13	21.03	2.50e-35	0.90
chr17-1255	chr17	66120496	66120588	+	24.9	0.526	37.500000	37.5	7.0	5.36	1.51e-15	5.93	6.90e-17	0.85
chr17-1504	chr17	71342216	71342308	+	24.9	0.743	32.500000	37.5	9.0	4.17	2.38e-12	6.87	6.62e-19	1.00
chr17-1565	chr17	88942855	88942947	+	24.9	0.760	31.500000	37.5	6.0	6.25	1.32e-17	17.91	7.11e-33	0.97
chr18-913	chr18	5320257	5320349	+	24.9	0.807	34.000000	37.5	8.0	4.69	8.00e-14	52.11	1.83e-49	0.90
chr18-1178	chr18	6055780	6055872	+	24.9	0.846	27.000000	37.5	1.0	37.50	2.75e-44	37.92	1.79e-44	1.18
chr18-1121	chr18	57245393	57245485	+	24.9	0.829	28.500000	37.5	3.5	10.71	3.26e-25	36.71	5.88e-44	1.07
chr18-984	chr18	65743564	65743656	+	24.9	0.737	32.000000	37.5	9.0	4.17	2.38e-12	7.71	1.70e-20	1.00
chr18-972	chr18	84481259	84481351	+	24.9	0.756	32.500000	37.5	6.5	5.77	1.57e-16	22.56	2.10e-36	1.00
chr19-988	chr19	32789840	32789932	+	24.9	0.893	32.000000	37.5	3.0	12.50	1.77e-27	7.77	1.33e-20	0.96
chr19-952	chr19	36842694	36842786	+	24.9	0.766	33.000000	37.5	8.0	4.69	8.00e-14	32.05	7.75e-42	0.93
chrX-523	chrX	96075824	96075916	+	24.9	0.787	33.000000	37.5	8.0	4.69	8.00e-14	29.92	9.17e-41	0.94
chrX-511	chrX	103124697	103124789	+	24.9	0.714	33.500000	37.5	5.0	7.50	4.10e-20	17.64	1.22e-32	0.91
chr1-1869	chr1	9763196	9763288	+	24.6	0.566	34.000000	37.0	5.5	6.73	8.58e-19	18.89	6.93e-34	0.94
chr1-2013	chr1	13326170	13326262	+	24.6	0.790	32.000000	37.0	5.0	7.40	4.10e-20	30.53	2.72e-41	1.02
chr1-1696	chr1	39707764	39707856	+	24.6	0.752	37.000000	37.0	7.5	4.93	1.19e-14	25.63	1.42e-38	0.86
chr1-2026	chr1	72475977	72476069	+	24.6	0.727	32.000000	37.0	4.5	8.22	1.35e-21	17.25	1.65e-32	0.97
chr2-2560	chr2	30026937	30027029	+	24.6	0.727	31.500000	37.0	5.0	7.40	4.10e-20	22.90	7.72e-37	0.97
chr2-2956	chr2	72041849	72041941	+	24.6	0.899	28.000000	37.0	5.0	7.40	4.10e-20	15.84	3.19e-31	1.18
chr2-2969	chr2	125557575	125557667	+	24.6	0.747	28.000000	37.0	3.0	12.33	1.77e-27	28.77	2.29e-40	1.13
chr2-2893	chr2	132115051	132115143	+	24.6	0.832	28.500000	37.0	4.5	8.22	1.35e-21	18.66	1.05e-33	1.13
chr2-2729	chr2	150576505	150576597	+	24.6	0.768	30.000000	37.0	8.5	4.35	4.65e-13	7.39	4.36e-20	1.02
chr2-2375	chr2	155755732	155755824	+	24.6	0.689	34.000000	37.0	7.5	4.93	1.19e-14	25.63	1.42e-38	0.91
chr2-2421	chr2	158422703	158422795	+	24.6	0.823	33.500000	37.0	3.5	10.57	3.26e-25	47.44	3.38e-48	0.91
chr2-2500	chr2	163502657	163502749	+	24.6	0.693	32.500000	37.0	8.5	4.35	4.65e-13	19.20	3.85e-34	0.94
chr2-3248	chr2	179986085	179986177	+	24.6	0.878	26.000000	37.0	5.5	6.73	8.58e-19	36.22	5.88e-44	1.20
chr3-1410	chr3	65734316	65734408	+	24.6	0.576	34.500000	37.0	8.5	4.35	4.65e-13	4.78	3.13e-14	0.90
chr3-1672	chr3	94462726	94462818	+	24.6	0.939	30.500000	37.0	6.5	5.69	1.57e-16	37.07	2.50e-44	1.02
chr3-2040	chr3	131639031	131639123	+	24.6	0.876	26.000000	37.0	7.5	4.93	1.19e-14	47.44	3.38e-48	1.25
chr3-1497	chr3	157298839	157298931	+	24.6	0.827	33.500000	37.0	4.5	8.22	1.35e-21	17.40	1.22e-32	0.91
chr4-1715	chr4	41720488	41720580	+	24.6	0.810	35.500000	37.0	4.0	9.25	2.81e-23	18.75	8.88e-34	0.87
chr4-2148	chr4	43532946	43533038	+	24.6	0.861	29.500000	37.0	7.0	5.29	1.51e-15	18.07	3.24e-33	1.07
chr4-2033	chr4	47287967	47288059	+	24.6	0.816	31.000000	37.0	7.0	5.29	1.51e-15	9.56	9.55e-24	0.99
chr4-1944	chr4	62131915	62132007	+	24.6	0.846	32.000000	37.0	5.5	6.73	8.58e-19	37.77	1.27e-44	0.97
chr4-2363	chr4	62820107	62820199	+	24.6	0.819	27.500000	37.0	7.0	5.29	1.51e-15	31.38	1.03e-41	1.11
chr4-1952	chr4	100220672	100220764	+	24.6	0.758	32.000000	37.0	5.5	6.73	8.58e-19	33.63	8.56e-43	0.99
chr4-1758	chr4	119335746	119335838	+	24.6	0.742	35.000000	37.0	7.5	4.93	1.19e-14	21.25	1.08e-35	0.89
chr4-1897	chr4	134066879	134066971	+	24.6	0.817	33.000000	37.0	8.5	4.35	4.65e-13	19.20	3.85e-34	0.97
chr4-2183	chr4	135696320	135696412	+	24.6	0.790	29.500000	37.0	9.0	4.11	2.38e-12	9.29	2.45e-23	1.06
chr4-2511	chr4	140513883	140513975	+	24.6	0.839	26.500000	37.0	8.0	4.62	8.00e-14	6.07	2.12e-17	1.15
chr4-2058	chr4	141102982	141103074	+	24.6	0.705	31.000000	37.0	5.0	7.40	4.10e-20	6.91	3.63e-19	1.00
chr4-2062	chr4	149388083	149388175	+	24.6	0.786	31.000000	37.0	3.0	12.33	1.77e-27	9.23	2.97e-23	1.02
chr4-1835	chr4	151693143	151693235	+	24.6	0.778	34.000000	37.0	8.0	4.62	8.00e-14	33.07	1.56e-42	0.93
chr5-2057	chr5	28120611	28120703	+	24.6	0.876	29.500000	37.0	3.0	12.33	1.77e-27	5.17	2.91e-15	1.11
chr5-1897	chr5	34844415	34844507	+	24.6	0.728	32.000000	37.0	9.0	4.11	2.38e-12	13.62	5.88e-29	0.96
chr5-1865	chr5	65291644	65291736	+	24.6	0.692	32.500000	37.0	8.5	4.35	4.65e-13	29.52	9.17e-41	0.97
chr5-1803	chr5	66497337	66497429	+	24.6	0.676	33.500000	37.0	7.0	5.29	1.51e-15	10.63	2.74e-25	0.99
chr5-1904	chr5	73154401	73154493	+	24.6	0.797	32.000000	37.0	7.0	5.29	1.51e-15	23.44	3.38e-37	0.99
chr5-2084	chr5	111457539	111457631	+	24.6	0.867	29.500000	37.0	4.0	9.25	2.81e-23	31.88	5.82e-42	1.07
chr5-1876	chr5	115215514	115215606	+	24.6	0.773	32.500000	37.0	6.0	6.17	1.32e-17	12.09	3.45e-27	0.96
chr5-2091	chr5	121951775	121951867	+	24.6	0.868	29.500000	37.0	5.5	6.73	8.58e-19	32.66	2.43e-42	1.06
chr5-2174	chr5	123463695	123463787	+	24.6	0.852	28.500000	37.0	5.0	7.40	4.10e-20	4.54	1.39e-13	1.07
chr6-1681	chr6	17539779	17539871	+	24.6	0.857	32.000000	37.0	9.0	4.11	2.38e-12	21.77	4.60e-36	1.00
chr6-1459	chr6	29875734	29875826	+	24.6	0.720	35.500000	37.0	8.0	4.62	8.00e-14	15.04	1.95e-30	0.87
chr6-1525	chr6	34242993	34243085	+	24.6	0.864	34.500000	37.0	8.5	4.35	4.65e-13	46.88	5.20e-48	0.94
chr6-1840	chr6	47707943	47708035	+	24.6	0.721	30.000000	37.0	8.0	4.62	8.00e-14	18.32	2.01e-33	1.06
chr6-1433	chr6	53237072	53237164	+	24.6	0.569	36.000000	37.0	7.5	4.93	1.19e-14	7.38	4.49e-20	0.86
chr6-1641	chr6	99155334	99155426	+	24.6	0.831	33.000000	37.0	5.0	7.40	4.10e-20	19.11	4.56e-34	1.00
chr6-1703	chr6	118405106	118405198	+	24.6	0.734	32.000000	37.0	8.5	4.35	4.65e-13	26.13	7.12e-39	0.97
chr6-1612	chr6	125021206	125021298	+	24.6	0.764	33.500000	37.0	8.5	4.35	4.65e-13	20.43	4.33e-35	0.93
chr6-1743	chr6	127309674	127309766	+	24.6	0.727	31.500000	37.0	9.0	4.11	2.38e-12	44.27	4.11e-47	1.00
chr7-2577	chr7	17477526	17477618	+	24.6	0.646	28.500000	37.0	7.5	4.93	1.19e-14	13.84	3.45e-29	1.13
chr7-2322	chr7	56376785	56376877	+	24.6	0.832	31.500000	37.0	4.5	8.22	1.35e-21	19.92	1.05e-34	1.00
chr7-1970	chr7	56527930	56528022	+	24.6	0.784	36.500000	37.0	7.0	5.29	1.51e-15	21.83	4.17e-36	0.86
chr7-2275	chr7	72643012	72643104	+	24.6	0.839	32.000000	37.0	7.0	5.29	1.51e-15	25.96	8.99e-39	0.99
chr7-2236	chr7	73395069	73395161	+	24.6	0.827	32.500000	37.0	8.5	4.35	4.65e-13	39.45	2.65e-45	0.97
chr7-2286	chr7	97298962	97299054	+	24.6	0.894	32.000000	37.0	3.0	12.33	1.77e-27	8.33	8.91e-22	0.96
chr7-2329	chr7	104573469	104573561	+	24.6	0.911	31.500000	37.0	5.5	6.73	8.58e-19	47.72	2.73e-48	1.00
chr7-2202	chr7	128613070	128613162	+	24.6	0.807	33.000000	37.0	6.5	5.69	1.57e-16	35.11	1.82e-43	0.96
chr8-1595	chr8	27186703	27186795	+	24.6	0.794	34.500000	37.0	6.5	5.69	1.57e-16	32.13	4.36e-42	0.93
chr8-1859	chr8	89396138	89396230	+	24.6	0.735	30.500000	37.0	5.5	6.73	8.58e-19	14.60	5.46e-30	1.00
chr8-1952	chr8	120067842	120067934	+	24.6	0.782	29.500000	37.0	8.0	4.62	8.00e-14	11.97	4.95e-27	1.04
chr8-1500	chr8	123143786	123143878	+	24.6	0.625	36.500000	37.0	5.0	7.40	4.10e-20	17.59	8.29e-33	0.87
chr8-1753	chr8	124471776	124471868	+	24.6	0.765	32.000000	37.0	6.5	5.69	1.57e-16	4.00	5.05e-12	0.97
chr9-1695	chr9	3258818	3258910	+	24.6	0.904	32.000000	37.0	0.5	74.00	3.21e-55	39.85	1.85e-45	0.96
chr9-1701	chr9	35072921	35073013	+	24.6	0.795	32.000000	37.0	6.5	5.69	1.57e-16	11.63	1.29e-26	0.97
chr9-2132	chr9	40003735	40003827	+	24.6	0.869	26.500000	37.0	7.0	5.29	1.51e-15	11.26	3.93e-26	1.18
chr9-1666	chr9	49297176	49297268	+	24.6	0.828	32.500000	37.0	7.0	5.29	1.51e-15	8.85	1.23e-22	0.97
chr9-1487	chr9	50911539	50911631	+	24.6	0.700	35.500000	37.0	8.5	4.35	4.65e-13	22.90	7.72e-37	0.86
chr9-1490	chr9	58653877	58653969	+	24.6	0.796	35.500000	37.0	6.5	5.69	1.57e-16	36.56	4.24e-44	0.91
chr9-1713	chr9	66849093	66849185	+	24.6	0.872	32.000000	37.0	6.5	5.69	1.57e-16	44.77	2.74e-47	1.00
chr9-1823	chr9	121514663	121514755	+	24.6	0.875	30.500000	37.0	6.0	6.17	1.32e-17	16.07	1.96e-31	1.06
chr10-1644	chr10	77343216	77343308	+	24.6	0.811	34.000000	37.0	9.0	4.11	2.38e-12	37.24	2.12e-44	0.93
chr10-1931	chr10	98255085	98255177	+	24.6	0.790	29.500000	37.0	8.5	4.35	4.65e-13	24.83	4.39e-38	1.04
chr10-1506	chr10	99047671	99047763	+	24.6	0.813	36.500000	37.0	5.0	7.40	4.10e-20	9.28	2.54e-23	0.96
chr11-2316	chr11	29785341	29785433	+	24.6	0.890	30.000000	37.0	2.5	14.80	3.38e-30	59.03	1.21e-51	1.04
chr11-2227	chr11	43580491	43580583	+	24.6	0.831	31.000000	37.0	3.0	12.33	1.77e-27	33.49	9.96e-43	1.02
chr11-1951	chr11	50042842	50042934	+	24.6	0.791	34.500000	37.0	8.5	4.35	4.65e-13	7.15	1.25e-19	0.93
chr11-1993	chr11	51078118	51078210	+	24.6	0.824	34.000000	37.0	7.5	4.93	1.19e-14	7.12	1.40e-19	0.91
chr11-1997	chr11	53881590	53881682	+	24.6	0.520	34.000000	37.0	8.5	4.35	4.65e-13	11.82	7.42e-27	0.90
chr11-2001	chr11	61588382	61588474	+	24.6	0.787	34.000000	37.0	8.5	4.35	4.65e-13	29.63	8.03e-41	0.91
chr11-2154	chr11	70186072	70186164	+	24.6	0.858	32.000000	37.0	9.0	4.11	2.38e-12	11.22	4.33e-26	0.96
chr11-2239	chr11	74978338	74978430	+	24.6	0.833	31.000000	37.0	5.5	6.73	8.58e-19	10.50	4.10e-25	1.06
chr11-2376	chr11	75344020	75344112	+	24.6	0.872	29.500000	37.0	6.0	6.17	1.32e-17	6.08	2.07e-17	1.07
chr11-1859	chr11	88954242	88954334	+	24.6	0.733	36.000000	37.0	7.5	4.93	1.19e-14	27.29	1.51e-39	0.90
chr11-1934	chr11	96988586	96988678	+	24.6	0.694	35.000000	37.0	8.0	4.62	8.00e-14	18.62	1.14e-33	0.89
chr11-2494	chr11	101625125	101625217	+	24.6	0.867	28.500000	37.0	5.0	7.40	4.10e-20	19.82	1.26e-34	1.11
chr12-1412	chr12	3297748	3297840	+	24.6	0.854	28.000000	37.0	4.0	9.25	2.81e-23	31.50	8.93e-42	1.13
chr12-1286	chr12	101112977	101113069	+	24.6	0.818	31.000000	37.0	7.5	4.93	1.19e-14	36.22	5.88e-44	1.09
chr13-1497	chr13	17846987	17847079	+	24.6	0.851	31.500000	37.0	3.5	10.57	3.26e-25	41.94	2.90e-46	1.00
chr13-1427	chr13	94767111	94767203	+	24.6	0.813	33.000000	37.0	8.5	4.35	4.65e-13	13.76	4.12e-29	0.93
chr13-1348	chr13	99641314	99641406	+	24.6	0.791	34.500000	37.0	6.5	5.69	1.57e-16	8.21	1.43e-21	0.89
chr13-2243	chr13	110133921	110134013	+	24.6	0.866	22.500000	37.0	5.5	6.73	8.58e-19	40.66	8.91e-46	1.46
chr14-1150	chr14	26556225	26556317	+	24.6	0.784	30.500000	37.0	8.0	4.62	8.00e-14	21.54	6.75e-36	1.04
chr14-983	chr14	35109666	35109758	+	24.6	0.858	34.500000	37.0	5.5	6.73	8.58e-19	28.87	2.01e-40	0.91
chr14-960	chr14	55003206	55003298	+	24.6	0.760	35.000000	37.0	7.0	5.29	1.51e-15	15.24	1.23e-30	0.99
chr14-1156	chr14	55113233	55113325	+	24.6	0.913	30.500000	37.0	6.0	6.17	1.32e-17	25.63	1.42e-38	1.00
chr14-1091	chr14	57975998	57976090	+	24.6	0.812	32.000000	37.0	5.5	6.73	8.58e-19	35.90	8.15e-44	0.99
chr14-973	chr14	119091214	119091306	+	24.6	0.764	35.000000	37.0	7.5	4.93	1.19e-14	13.02	2.76e-28	0.94
chr15-1247	chr15	26292000	26292092	+	24.6	0.698	33.500000	37.0	9.0	4.11	2.38e-12	7.78	8.31e-21	0.91
chr15-1340	chr15	98918839	98918931	+	24.6	0.812	32.000000	37.0	8.5	4.35	4.65e-13	19.49	2.31e-34	0.97
chr15-1240	chr15	101028807	101028899	+	24.6	0.825	34.000000	37.0	8.0	4.62	8.00e-14	19.16	4.19e-34	0.91
chr15-1294	chr15	101804289	101804381	+	24.6	0.784	33.000000	37.0	7.0	5.29	1.51e-15	8.63	2.72e-22	0.94
chr15-1160	chr15	101896267	101896359	+	24.6	0.821	35.500000	37.0	5.0	7.40	4.10e-20	27.29	1.51e-39	0.96
chr16-1212	chr16	30504273	30504365	+	24.6	0.822	31.000000	37.0	5.0	7.40	4.10e-20	19.07	4.96e-34	1.00
chr16-1170	chr16	33770085	33770177	+	24.6	0.827	32.000000	37.0	7.5	4.93	1.19e-14	35.42	1.32e-43	0.99
chr16-1131	chr16	91385985	91386077	+	24.6	0.789	33.000000	37.0	8.0	4.62	8.00e-14	17.18	1.92e-32	0.94
chr16-1229	chr16	97814829	97814921	+	24.6	0.856	31.000000	37.0	0.5	74.00	3.21e-55	46.07	9.79e-48	0.99
chr17-1671	chr17	78854595	78854687	+	24.6	0.872	30.000000	37.0	5.5	6.73	8.58e-19	46.88	5.20e-48	1.06
chr18-897	chr18	25400249	25400341	+	24.6	0.820	34.500000	37.0	6.0	6.17	1.32e-17	36.56	4.24e-44	0.90
chr18-957	chr18	38085661	38085753	+	24.6	0.675	32.500000	37.0	5.0	7.40	4.10e-20	8.31	9.54e-22	0.97
chr19-1022	chr19	5023707	5023799	+	24.6	0.633	31.000000	37.0	7.5	4.93	1.19e-14	9.30	2.36e-23	0.99
chr19-916	chr19	21812187	21812279	+	24.6	0.737	34.000000	37.0	4.5	8.22	1.35e-21	24.30	9.45e-38	0.94
chrX-506	chrX	19932556	19932648	+	24.6	0.805	33.500000	37.0	7.5	4.93	1.19e-14	38.50	6.39e-45	0.96
chrX-481	chrX	159326321	159326413	+	24.6	0.691	35.000000	37.0	1.0	37.00	2.75e-44	24.90	3.93e-38	0.87
chr1-1934	chr1	14813459	14813551	+	24.3	0.798	33.000000	36.5	7.0	5.21	8.01e-15	48.53	4.46e-47	0.92
chr1-1668	chr1	71776673	71776765	+	24.3	0.568	37.500000	36.5	9.0	4.06	9.85e-12	6.64	5.70e-18	0.84
chr1-2073	chr1	88268675	88268767	+	24.3	0.799	31.500000	36.5	4.5	8.11	1.11e-20	34.33	8.67e-42	1.00
chr1-2077	chr1	94911216	94911308	+	24.3	0.861	31.500000	36.5	8.0	4.56	3.73e-13	25.12	4.56e-37	1.00
chr1-1792	chr1	95202449	95202541	+	24.3	0.768	35.500000	36.5	4.5	8.11	1.11e-20	39.51	6.18e-44	0.87
chr1-2200	chr1	137649661	137649753	+	24.3	0.807	30.000000	36.5	0.5	73.00	2.37e-53	29.67	1.41e-39	1.07
chr1-2474	chr1	175386626	175386718	+	24.3	0.895	27.500000	36.5	4.0	9.12	2.61e-22	9.36	1.15e-22	1.11
chr1-2264	chr1	180379437	180379529	+	24.3	0.877	29.500000	36.5	2.0	18.25	2.64e-32	51.38	5.94e-48	1.01
chr1-2213	chr1	182364411	182364503	+	24.3	0.825	30.000000	36.5	6.0	6.08	8.20e-17	15.54	6.18e-30	1.00
chr1-1868	chr1	186631641	186631733	+	24.3	0.743	34.500000	36.5	7.0	5.21	8.01e-15	19.36	3.50e-33	0.88
chr2-2510	chr2	6390378	6390470	+	24.3	0.801	32.000000	36.5	7.5	4.87	5.92e-14	17.05	2.65e-31	1.00
chr2-2343	chr2	25463996	25464088	+	24.3	0.719	34.000000	36.5	8.5	4.29	2.04e-12	24.42	1.22e-36	0.89
chr2-2439	chr2	30555456	30555548	+	24.3	0.769	33.000000	36.5	4.0	9.12	2.61e-22	32.09	9.18e-41	0.97
chr2-2814	chr2	32279674	32279766	+	24.3	0.772	29.000000	36.5	5.0	7.30	3.05e-19	21.08	1.92e-34	1.11
chr2-2350	chr2	32462436	32462528	+	24.3	0.729	34.000000	36.5	8.5	4.29	2.04e-12	6.23	3.99e-17	0.89
chr2-2395	chr2	51828469	51828561	+	24.3	0.750	33.500000	36.5	5.5	6.64	5.80e-18	10.14	8.51e-24	0.92
chr2-2278	chr2	69736434	69736526	+	24.3	0.739	35.000000	36.5	9.0	4.06	9.85e-12	7.22	4.31e-19	0.91
chr2-2613	chr2	84500558	84500650	+	24.3	0.878	31.000000	36.5	8.0	4.56	3.73e-13	18.63	1.31e-32	0.97
chr2-2538	chr2	140616255	140616347	+	24.3	0.817	32.000000	36.5	8.0	4.56	3.73e-13	13.53	6.38e-28	1.00
chr2-2504	chr2	166306536	166306628	+	24.3	0.751	32.500000	36.5	7.5	4.87	5.92e-14	29.78	1.24e-39	0.92
chr3-1499	chr3	18541837	18541929	+	24.3	0.765	33.000000	36.5	9.0	4.06	9.85e-12	28.38	6.60e-39	0.94
chr3-1334	chr3	60285767	60285859	+	24.3	0.722	36.000000	36.5	5.5	6.64	5.80e-18	15.33	9.82e-30	0.88
chr3-1472	chr3	60320322	60320414	+	24.3	0.769	33.500000	36.5	9.0	4.06	9.85e-12	12.76	4.48e-27	0.98
chr3-1309	chr3	88128888	88128980	+	24.3	0.828	36.500000	36.5	3.5	10.43	3.46e-24	34.33	8.67e-42	0.91
chr3-1418	chr3	94846964	94847056	+	24.3	0.714	34.500000	36.5	7.5	4.87	5.92e-14	8.51	2.44e-21	0.92
chr4-1907	chr4	19960198	19960290	+	24.3	0.769	32.500000	36.5	7.5	4.87	5.92e-14	19.41	3.22e-33	0.95
chr4-2141	chr4	22329321	22329413	+	24.3	0.814	29.500000	36.5	8.5	4.29	2.04e-12	44.42	1.01e-45	1.01
chr4-1937	chr4	40191241	40191333	+	24.3	0.864	32.000000	36.5	9.0	4.06	9.85e-12	23.61	3.88e-36	0.97
chr4-1743	chr4	41575358	41575450	+	24.3	0.682	35.000000	36.5	3.5	10.43	3.46e-24	19.95	1.26e-33	0.89
chr4-1947	chr4	88791398	88791490	+	24.3	0.852	32.000000	36.5	4.5	8.11	1.11e-20	25.28	3.65e-37	0.95
chr4-1637	chr4	119649510	119649602	+	24.3	0.704	37.000000	36.5	9.0	4.06	9.85e-12	6.35	2.23e-17	0.87
