# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_noLPS1_S13
#
# total peaks = 4984
# peak size = 117
# peaks found using tags on both strands
# minimum distance between peaks = 234
# fragment length = 300
# genome size = 2000000000
# Total tags = 6808304.0
# Total tags in peaks = 73174.5
# Approximate IP efficiency = 1.07%
# tags per bp = 0.003290
# expected tags per peak = 0.385
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.774829e-07
# FDR tag threshold = 7.0
# number of putative peaks = 39212
#
# input tag directory = Anat_WT_noLPS1_S13
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 33821
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 403
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 4
#
# cmd = findPeaks Anat_WT_noLPS1_S13 -o Anat_WT_noLPS1_S13.peaks.txt -style factor -fragLength 300 -i Anat_WT_noLPS1_S13
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr15-1251	chr15	92687706	92687822	+	25.7	0.969	9.000000	17.5	0.5	35.00	1.30e-20	42.24	5.81e-22	1.87
chr15-665	chr15	93426932	93427048	+	25.7	0.776	16.000000	17.5	4.0	4.38	1.13e-06	8.88	4.50e-11	0.99
chr15-640	chr15	94388011	94388127	+	25.7	0.829	16.500000	17.5	3.0	5.83	2.16e-08	38.40	2.82e-21	0.96
chr15-582	chr15	99553683	99553799	+	25.7	0.770	18.000000	17.5	2.5	7.00	1.56e-09	5.20	1.10e-07	0.93
chr16-522	chr16	45148755	45148871	+	25.7	0.757	17.000000	17.5	0.5	35.00	1.30e-20	27.37	7.38e-19	0.93
chr16-498	chr16	77016375	77016491	+	25.7	0.838	18.000000	17.5	4.0	4.38	1.13e-06	5.44	5.72e-08	0.91
chr16-529	chr16	96055167	96055283	+	25.7	0.795	17.000000	17.5	4.0	4.38	1.13e-06	30.48	1.27e-19	0.93
chr17-630	chr17	5440556	5440672	+	25.7	0.694	18.000000	17.5	2.5	7.00	1.56e-09	35.62	9.74e-21	0.91
chr17-651	chr17	12232201	12232317	+	25.7	0.750	17.500000	17.5	1.0	17.50	1.09e-15	24.04	6.16e-18	0.93
chr17-638	chr17	45722247	45722363	+	25.7	0.598	18.000000	18.0	2.5	7.20	2.15e-10	8.37	7.04e-11	0.93
chr17-643	chr17	66863748	66863864	+	25.7	0.815	18.000000	18.0	3.0	6.00	3.57e-09	27.63	6.34e-19	0.91
chr17-648	chr17	73137518	73137634	+	25.7	0.732	18.000000	17.5	4.0	4.38	1.13e-06	22.79	9.12e-18	0.93
chr18-457	chr18	36508274	36508390	+	25.7	0.602	18.000000	17.5	4.0	4.38	1.13e-06	25.93	1.79e-18	0.93
chr1-932	chr1	64843946	64844062	+	25.0	0.852	17.000000	17.0	4.0	4.25	1.13e-06	28.16	2.89e-19	0.96
chr1-934	chr1	80633817	80633933	+	25.0	0.670	17.000000	17.0	4.0	4.25	1.13e-06	19.36	1.58e-15	0.94
chr1-935	chr1	80656218	80656334	+	25.0	0.703	17.000000	17.0	3.5	4.86	1.87e-07	12.22	2.07e-13	0.96
chr1-875	chr1	123211573	123211689	+	25.0	0.761	18.000000	17.0	3.5	4.86	1.87e-07	39.34	1.16e-21	0.96
chr1-954	chr1	182872584	182872700	+	25.0	0.550	17.000000	17.0	4.0	4.25	1.13e-06	12.07	2.53e-13	0.93
chr2-1215	chr2	22655303	22655419	+	25.0	0.754	16.000000	17.0	3.5	4.86	1.87e-07	35.02	7.97e-21	0.99
chr2-1080	chr2	28438546	28438662	+	25.0	0.571	17.500000	17.0	4.0	4.25	1.13e-06	21.76	1.94e-17	0.93
chr2-1182	chr2	72041833	72041949	+	25.0	0.920	16.500000	17.0	1.0	17.00	1.09e-15	19.49	1.42e-15	0.94
chr2-1238	chr2	103423563	103423679	+	25.0	0.808	16.000000	17.0	3.0	5.67	2.16e-08	40.45	7.35e-22	0.99
chr3-726	chr3	85914097	85914213	+	25.0	0.772	17.000000	17.0	3.0	5.67	2.16e-08	28.72	2.09e-19	0.96
chr3-788	chr3	97768851	97768967	+	25.0	0.802	16.000000	17.0	2.0	8.50	5.61e-11	27.35	4.65e-19	1.02
chr3-765	chr3	117141775	117141891	+	25.0	0.824	16.500000	17.0	2.5	6.80	1.56e-09	39.34	1.16e-21	0.96
chr3-676	chr3	147911745	147911861	+	25.0	0.831	18.500000	17.0	4.0	4.25	1.13e-06	32.27	3.08e-20	0.93
chr3-773	chr3	157298830	157298946	+	25.0	0.797	16.500000	17.0	3.0	5.67	2.16e-08	16.80	1.33e-15	0.99
chr4-898	chr4	41575346	41575462	+	25.0	0.682	17.500000	17.0	1.5	11.33	6.74e-13	21.12	3.15e-17	0.93
chr4-1035	chr4	46403491	46403607	+	25.0	0.903	15.500000	17.0	4.0	4.25	1.13e-06	8.18	9.96e-11	1.13
chr4-944	chr4	118032507	118032623	+	25.0	0.721	17.000000	17.0	3.5	4.86	1.87e-07	30.23	9.01e-20	0.93
chr4-910	chr4	131864486	131864602	+	25.0	0.791	17.500000	17.0	3.5	4.86	1.87e-07	12.12	2.37e-13	0.99
chr5-875	chr5	86344181	86344297	+	25.0	0.857	17.500000	17.0	3.5	4.86	1.87e-07	24.34	3.13e-18	0.96
chr5-942	chr5	110850118	110850234	+	25.0	0.797	16.500000	17.0	3.5	4.86	1.87e-07	11.97	2.88e-13	0.99
chr5-884	chr5	122504601	122504717	+	25.0	0.848	17.500000	17.0	1.5	11.33	6.74e-13	14.65	1.18e-14	0.93
chr6-744	chr6	91635102	91635218	+	25.0	0.800	18.000000	17.0	3.5	4.86	1.87e-07	6.71	1.89e-09	0.93
chr6-825	chr6	115954854	115954970	+	25.0	0.840	16.500000	17.0	4.0	4.25	1.13e-06	29.31	1.50e-19	0.99
chr6-859	chr6	116148078	116148194	+	25.0	0.753	16.000000	17.0	3.5	4.86	1.87e-07	11.44	5.81e-13	0.99
chr6-802	chr6	128788356	128788472	+	25.0	0.750	17.000000	17.0	4.0	4.25	1.13e-06	4.67	3.19e-07	0.93
chr6-752	chr6	129509424	129509540	+	25.0	0.870	18.000000	17.0	3.5	4.86	1.87e-07	37.79	2.27e-21	0.96
chr7-1189	chr7	31374369	31374485	+	25.0	0.581	16.000000	17.0	4.0	4.25	1.13e-06	8.18	9.96e-11	1.02
chr7-1123	chr7	80669418	80669534	+	25.0	0.763	17.000000	17.0	2.0	8.50	5.61e-11	20.51	5.03e-17	0.93
chr7-1125	chr7	87924284	87924400	+	25.0	0.821	17.000000	17.5	3.5	5.00	1.87e-07	35.46	6.51e-21	0.99
chr7-1172	chr7	138036724	138036840	+	25.0	0.778	16.500000	17.0	4.0	4.25	1.13e-06	41.03	5.81e-22	0.96
chr8-821	chr8	73320903	73321019	+	25.0	0.631	18.000000	17.0	2.5	6.80	1.56e-09	6.26	5.23e-09	0.93
chr8-869	chr8	76201218	76201334	+	25.0	0.792	17.000000	17.0	0.5	34.00	1.30e-20	15.12	7.17e-15	0.93
chr9-786	chr9	20930178	20930294	+	25.0	0.583	17.500000	17.0	3.0	5.67	2.16e-08	30.23	9.01e-20	0.93
chr9-792	chr9	40592255	40592371	+	25.0	0.865	17.500000	17.0	3.5	4.86	1.87e-07	17.98	4.81e-15	0.91
chr9-867	chr9	50838398	50838514	+	25.0	0.875	16.000000	17.0	2.5	6.80	1.56e-09	37.79	2.27e-21	1.10
chr9-825	chr9	89916398	89916514	+	25.0	0.835	17.000000	17.0	1.0	17.00	1.09e-15	42.24	3.59e-22	0.96
chr9-884	chr9	110899892	110900008	+	25.0	0.905	16.000000	17.0	2.0	8.50	5.61e-11	16.99	1.10e-15	1.06
chr10-777	chr10	41197657	41197773	+	25.0	0.670	17.500000	17.5	4.0	4.38	1.13e-06	10.64	1.81e-12	0.93
chr10-815	chr10	80462716	80462832	+	25.0	0.794	17.000000	17.0	4.0	4.25	1.13e-06	19.73	7.43e-16	1.00
chr10-824	chr10	110848711	110848827	+	25.0	0.779	17.000000	17.0	4.0	4.25	1.13e-06	30.55	7.57e-20	0.93
chr10-825	chr10	114621970	114622086	+	25.0	0.766	17.000000	17.0	4.0	4.25	1.13e-06	41.62	4.58e-22	0.96
chr10-860	chr10	116830412	116830528	+	25.0	0.750	16.500000	17.0	3.5	4.86	1.87e-07	18.34	3.58e-15	0.94
chr10-794	chr10	120470488	120470604	+	25.0	0.711	17.500000	17.0	1.5	11.33	6.74e-13	14.65	1.18e-14	0.93
chr11-1003	chr11	25748965	25749081	+	25.0	0.762	16.500000	17.0	1.5	11.33	6.74e-13	25.42	1.55e-18	0.99
chr11-985	chr11	74966844	74966960	+	25.0	0.899	17.000000	17.0	3.0	5.67	2.16e-08	24.55	2.73e-18	0.93
chr12-600	chr12	25382041	25382157	+	25.0	0.864	16.500000	17.0	4.0	4.25	1.13e-06	33.79	1.44e-20	0.99
chr12-543	chr12	41312423	41312539	+	25.0	0.613	18.000000	17.0	3.5	4.86	1.87e-07	12.12	2.37e-13	0.93
chr13-659	chr13	3477401	3477517	+	25.0	0.711	17.500000	17.0	3.5	4.86	1.87e-07	25.64	1.34e-18	0.93
chr13-704	chr13	34138401	34138517	+	25.0	0.864	16.500000	17.0	2.0	8.50	5.61e-11	27.35	4.65e-19	0.99
chr13-681	chr13	37439977	37440093	+	25.0	0.546	17.000000	17.0	4.0	4.25	1.13e-06	8.81	3.26e-11	0.93
chr13-669	chr13	59778356	59778472	+	25.0	0.796	17.500000	17.0	4.0	4.25	1.13e-06	9.35	1.30e-11	0.99
chr14-675	chr14	14931222	14931338	+	25.0	0.920	13.500000	17.0	4.0	4.25	1.13e-06	35.02	7.97e-21	1.22
chr14-496	chr14	48092722	48092838	+	25.0	0.533	17.500000	17.0	3.5	4.86	1.87e-07	8.73	3.74e-11	0.96
chr14-527	chr14	55780296	55780412	+	25.0	0.829	16.500000	17.0	3.5	4.86	1.87e-07	50.39	1.91e-23	0.96
chr15-603	chr15	57526137	57526253	+	25.0	0.726	17.000000	17.0	1.5	11.33	6.74e-13	8.11	1.13e-10	0.93
chr15-641	chr15	96588140	96588256	+	25.0	0.583	16.500000	17.5	4.0	4.38	1.13e-06	27.09	5.43e-19	0.99
chr16-491	chr16	29735721	29735837	+	25.0	0.704	18.000000	17.5	3.5	5.00	1.87e-07	28.16	5.14e-18	0.91
chr16-494	chr16	33829676	33829792	+	25.0	0.731	18.000000	17.0	4.0	4.25	1.13e-06	15.69	3.94e-15	0.96
chr16-497	chr16	50364390	50364506	+	25.0	0.685	18.000000	17.0	2.5	6.80	1.56e-09	17.95	4.33e-16	0.93
chr17-653	chr17	25934027	25934143	+	25.0	0.711	17.500000	17.0	4.0	4.25	1.13e-06	14.29	1.76e-14	0.93
chr17-661	chr17	35089546	35089662	+	25.0	0.648	17.500000	17.0	3.5	4.86	1.87e-07	12.82	9.75e-14	0.93
chr17-669	chr17	80791100	80791216	+	25.0	0.630	17.500000	17.0	2.0	8.50	5.61e-11	36.35	4.31e-21	0.93
chr17-700	chr17	88840805	88840921	+	25.0	0.768	17.000000	17.0	4.0	4.25	1.13e-06	8.21	9.54e-11	0.93
chr19-421	chr19	3360075	3360191	+	25.0	0.613	17.500000	17.0	1.5	11.33	6.74e-13	37.30	2.82e-21	0.93
chr19-425	chr19	6077146	6077262	+	25.0	0.746	17.500000	17.0	4.0	4.25	1.13e-06	26.55	1.27e-17	0.91
chr19-443	chr19	40663859	40663975	+	25.0	0.713	17.000000	17.5	3.5	5.00	1.87e-07	15.28	6.06e-15	1.02
chr19-451	chr19	47516197	47516313	+	25.0	0.805	17.000000	17.0	3.0	5.67	2.16e-08	18.77	2.11e-16	0.96
chr19-505	chr19	55940665	55940781	+	25.0	0.612	15.500000	17.0	4.0	4.25	1.13e-06	32.27	3.08e-20	1.02
chrX-397	chrX	47953072	47953188	+	25.0	0.517	14.000000	17.0	3.5	4.86	1.87e-07	5.68	2.12e-08	1.22
chrX-312	chrX	67638466	67638582	+	25.0	0.551	17.000000	17.0	4.0	4.25	1.13e-06	17.95	4.33e-16	0.93
chr1-995	chr1	55586086	55586202	+	24.2	0.798	16.000000	16.5	3.0	5.50	1.24e-07	13.25	3.14e-13	0.97
chr1-969	chr1	92954272	92954388	+	24.2	0.659	16.500000	16.5	4.0	4.12	4.89e-06	5.20	2.59e-07	0.91
chr1-1044	chr1	136140929	136141045	+	24.2	0.904	15.500000	16.5	3.0	5.50	1.24e-07	27.06	9.47e-18	1.00
chr1-978	chr1	140897718	140897834	+	24.2	0.762	16.500000	16.5	2.5	6.60	1.07e-08	21.61	2.97e-16	0.91
chr1-907	chr1	155828098	155828214	+	24.2	0.807	17.500000	16.5	3.5	4.71	9.18e-07	39.82	2.38e-20	0.94
chr2-1207	chr2	5725592	5725708	+	24.2	0.851	16.000000	16.5	4.0	4.12	4.89e-06	22.30	1.84e-16	0.94
chr2-1209	chr2	6501199	6501315	+	24.2	0.836	16.000000	16.5	4.0	4.12	4.89e-06	28.16	5.14e-18	0.97
chr2-1216	chr2	25437255	25437371	+	24.2	0.725	16.000000	16.5	2.5	6.60	1.07e-08	13.27	4.83e-13	0.94
chr2-1169	chr2	31624935	31625051	+	24.2	0.676	16.500000	16.5	1.5	11.00	7.68e-12	20.96	4.74e-16	0.91
chr2-1221	chr2	32462425	32462541	+	24.2	0.767	16.000000	16.5	3.5	4.71	9.18e-07	9.14	1.12e-10	0.94
chr2-1230	chr2	60722204	60722320	+	24.2	0.731	16.000000	16.5	2.5	6.60	1.07e-08	14.59	1.18e-13	0.94
chr2-1181	chr2	71436991	71437107	+	24.2	0.699	16.500000	16.5	3.0	5.50	1.24e-07	21.28	3.76e-16	0.97
chr2-1240	chr2	118752136	118752252	+	24.2	0.696	16.000000	16.5	3.0	5.50	1.24e-07	22.71	8.68e-17	0.97
chr2-1025	chr2	151937749	151937865	+	24.2	0.872	18.500000	16.5	4.0	4.12	4.89e-06	28.16	5.14e-18	0.94
chr2-1152	chr2	157030201	157030317	+	24.2	0.696	17.000000	16.5	3.0	5.50	1.24e-07	24.24	5.14e-17	0.91
chr3-750	chr3	50186810	50186926	+	24.2	0.718	16.500000	16.5	3.0	5.50	1.24e-07	17.10	1.03e-14	0.94
chr3-779	chr3	57510126	57510242	+	24.2	0.877	16.000000	17.0	2.0	8.50	5.61e-11	54.66	1.68e-22	0.97
chr3-785	chr3	89262928	89263044	+	24.2	0.709	16.000000	16.5	2.0	8.25	4.80e-10	24.45	4.50e-17	0.94
chr3-793	chr3	105606694	105606810	+	24.2	0.702	16.000000	16.5	3.0	5.50	1.24e-07	9.45	6.94e-11	0.94
chr3-766	chr3	122212167	122212283	+	24.2	0.816	16.500000	16.5	2.5	6.60	1.07e-08	40.40	1.90e-20	0.94
chr4-993	chr4	9037602	9037718	+	24.2	0.788	16.000000	16.5	4.0	4.12	4.89e-06	29.97	1.96e-18	1.00
chr4-998	chr4	33483607	33483723	+	24.2	0.872	16.000000	16.5	1.0	16.50	1.87e-14	41.60	1.20e-20	0.97
chr4-964	chr4	58598921	58599037	+	24.2	0.827	16.500000	16.5	2.5	6.60	1.07e-08	28.16	5.14e-18	0.94
chr4-935	chr4	58598957	58599073	+	24.2	0.835	17.000000	16.5	3.0	5.50	1.24e-07	28.16	5.14e-18	0.97
chr4-1024	chr4	140769795	140769911	+	24.2	0.890	16.000000	16.5	3.0	5.50	1.24e-07	26.55	1.27e-17	0.94
chr4-984	chr4	149943382	149943498	+	24.2	0.589	16.500000	16.5	2.5	6.60	1.07e-08	11.60	2.24e-12	0.94
chr5-1109	chr5	28449715	28449831	+	24.2	0.904	14.000000	16.5	3.0	5.50	1.24e-07	28.74	3.76e-18	1.11
chr5-895	chr5	35927000	35927116	+	24.2	0.776	17.000000	16.5	2.0	8.25	4.80e-10	6.22	2.38e-08	0.91
chr5-977	chr5	66329374	66329490	+	24.2	0.830	16.000000	16.5	3.0	5.50	1.24e-07	28.16	5.14e-18	1.04
chr5-935	chr5	75539385	75539501	+	24.2	0.770	16.500000	16.5	3.5	4.71	9.18e-07	36.53	5.66e-20	1.00
chr5-980	chr5	88972051	88972167	+	24.2	0.781	16.000000	16.5	4.0	4.12	4.89e-06	51.98	2.28e-22	0.97
chr5-944	chr5	112770523	112770639	+	24.2	0.694	16.500000	16.5	4.0	4.12	4.89e-06	6.72	8.41e-09	0.91
chr5-968	chr5	149371122	149371238	+	24.2	0.578	16.500000	16.5	4.0	4.12	4.89e-06	25.26	1.70e-17	0.94
chr6-812	chr6	29486872	29486988	+	24.2	0.808	16.500000	16.5	2.5	6.60	1.07e-08	15.53	2.91e-14	0.94
chr6-845	chr6	38915573	38915689	+	24.2	0.782	16.000000	16.5	1.5	11.00	7.68e-12	16.11	2.67e-14	0.94
chr6-849	chr6	73659752	73659868	+	24.2	0.853	16.000000	16.5	3.0	5.50	1.24e-07	12.07	1.98e-12	0.97
chr6-797	chr6	122554403	122554519	+	24.2	0.737	17.000000	16.5	3.5	4.71	9.18e-07	9.99	3.11e-11	0.91
chr6-829	chr6	134813296	134813412	+	24.2	0.807	16.500000	16.5	3.5	4.71	9.18e-07	40.40	1.90e-20	0.94
chr6-805	chr6	145809018	145809134	+	24.2	0.817	17.000000	16.5	2.5	6.60	1.07e-08	13.66	3.14e-13	0.91
chr7-1177	chr7	19669929	19670045	+	24.2	0.778	16.000000	16.5	3.5	4.71	9.18e-07	29.34	2.72e-18	0.94
chr7-1144	chr7	25757073	25757189	+	24.2	0.761	16.500000	16.5	4.0	4.12	4.89e-06	8.37	3.91e-10	1.00
chr7-1186	chr7	29378564	29378680	+	24.2	0.866	16.000000	16.5	3.0	5.50	1.24e-07	7.85	9.63e-10	0.94
chr7-1151	chr7	87288346	87288462	+	24.2	0.687	16.500000	16.5	3.0	5.50	1.24e-07	28.45	2.72e-18	0.94
chr7-1372	chr7	91927790	91927906	+	24.2	0.822	14.000000	16.5	3.0	5.50	1.24e-07	30.30	1.66e-18	1.11
chr7-1158	chr7	95202942	95203058	+	24.2	0.703	16.500000	16.5	3.5	4.71	9.18e-07	36.68	8.58e-20	0.91
chr7-1205	chr7	112799836	112799952	+	24.2	0.606	16.000000	16.5	2.0	8.25	4.80e-10	20.20	8.30e-16	0.94
chr7-1170	chr7	129432531	129432647	+	24.2	0.747	16.500000	16.5	4.0	4.12	4.89e-06	24.89	3.43e-17	0.97
chr7-1134	chr7	139495839	139495955	+	24.2	0.792	17.000000	16.5	4.0	4.12	4.89e-06	14.15	1.87e-13	0.91
chr7-1135	chr7	139995804	139995920	+	24.2	0.838	17.000000	16.5	2.0	8.25	4.80e-10	22.48	1.63e-16	0.91
chr8-885	chr8	10858011	10858127	+	24.2	0.803	16.500000	16.5	4.0	4.12	4.89e-06	27.60	7.00e-18	0.94
chr8-887	chr8	13627725	13627841	+	24.2	0.764	16.500000	16.5	3.5	4.71	9.18e-07	37.17	6.98e-20	0.94
chr8-907	chr8	95435524	95435640	+	24.2	0.769	16.500000	16.5	3.0	5.50	1.24e-07	27.06	9.47e-18	0.91
chr8-963	chr8	108120779	108120895	+	24.2	0.667	15.500000	16.5	4.0	4.12	4.89e-06	28.16	3.55e-17	1.01
chr9-818	chr9	58052563	58052679	+	24.2	0.738	17.000000	16.5	2.0	8.25	4.80e-10	27.06	9.47e-18	0.94
chr9-878	chr9	94565779	94565895	+	24.2	0.747	16.000000	16.5	3.5	4.71	9.18e-07	18.96	2.16e-15	0.94
chr9-807	chr9	121195077	121195193	+	24.2	0.667	17.500000	16.5	3.5	4.71	9.18e-07	48.90	9.62e-22	0.94
chr9-856	chr9	123169887	123170003	+	24.2	0.727	16.500000	16.5	3.5	4.71	9.18e-07	18.51	1.95e-15	0.94
chr10-836	chr10	21416651	21416767	+	24.2	0.778	16.500000	17.0	3.5	4.86	1.87e-07	12.07	1.98e-12	0.94
chr10-889	chr10	99174346	99174462	+	24.2	0.795	16.000000	16.5	3.5	4.71	9.18e-07	11.19	5.94e-12	0.94
chr11-869	chr11	4873360	4873476	+	24.2	0.814	18.500000	16.5	3.0	5.50	1.24e-07	32.04	6.99e-19	0.91
chr11-1001	chr11	20924649	20924765	+	24.2	0.824	16.500000	16.5	3.5	4.71	9.18e-07	40.40	1.90e-20	0.97
chr11-1002	chr11	24042177	24042293	+	24.2	0.644	16.500000	16.5	4.0	4.12	4.89e-06	12.02	2.11e-12	0.91
chr11-945	chr11	48670184	48670300	+	24.2	0.541	17.500000	16.5	4.0	4.12	4.89e-06	6.38	1.70e-08	0.91
chr11-947	chr11	54968631	54968747	+	24.2	0.750	17.500000	16.5	3.5	4.71	9.18e-07	24.24	5.14e-17	0.91
chr11-1015	chr11	87275424	87275540	+	24.2	0.786	16.500000	16.5	4.0	4.12	4.89e-06	15.40	5.26e-14	0.97
chr11-1053	chr11	95696641	95696757	+	24.2	0.739	16.000000	16.5	3.5	4.71	9.18e-07	7.81	1.04e-09	0.97
chr11-989	chr11	97856025	97856141	+	24.2	0.735	17.000000	16.5	2.0	8.25	4.80e-10	13.03	6.39e-13	0.91
chr11-1021	chr11	103036470	103036586	+	24.2	0.833	16.500000	16.5	3.0	5.50	1.24e-07	12.02	2.11e-12	0.91
chr11-994	chr11	110260352	110260468	+	24.2	0.759	17.000000	16.5	2.0	8.25	4.80e-10	42.88	7.50e-21	0.91
chr12-605	chr12	36917055	36917171	+	24.2	0.693	16.500000	16.5	4.0	4.12	4.89e-06	33.18	4.06e-19	0.94
chr12-619	chr12	112088402	112088518	+	24.2	0.743	16.500000	16.5	2.0	8.25	4.80e-10	10.40	1.73e-11	0.91
chr13-690	chr13	58258921	58259037	+	24.2	0.728	17.000000	16.5	4.0	4.12	4.89e-06	16.79	1.35e-14	0.91
chr13-732	chr13	91026422	91026538	+	24.2	0.759	16.000000	16.5	3.5	4.71	9.18e-07	50.68	5.50e-22	0.94
chr13-694	chr13	102489385	102489501	+	24.2	0.598	17.000000	16.5	3.5	4.71	9.18e-07	25.11	2.99e-17	0.94
chr14-545	chr14	26289829	26289945	+	24.2	0.805	16.000000	16.5	3.0	5.50	1.24e-07	4.90	5.61e-07	0.97
chr14-474	chr14	27399522	27399638	+	24.2	0.575	18.000000	16.5	3.5	4.71	9.18e-07	12.91	7.34e-13	0.91
chr14-599	chr14	35430120	35430236	+	24.2	0.851	15.000000	16.5	4.0	4.12	4.89e-06	21.61	2.97e-16	1.00
chr14-604	chr14	56316200	56316316	+	24.2	0.808	15.000000	17.0	3.5	4.86	1.87e-07	30.10	2.17e-17	1.01
chr14-514	chr14	66818770	66818886	+	24.2	0.788	17.000000	17.0	3.5	4.86	1.87e-07	34.41	2.31e-19	0.94
chr14-562	chr14	75586172	75586288	+	24.2	0.822	16.000000	16.5	4.0	4.12	4.89e-06	18.71	2.65e-15	0.94
chr15-624	chr15	36863609	36863725	+	24.2	0.800	16.500000	16.5	4.0	4.12	4.89e-06	17.64	6.43e-15	0.94
chr15-609	chr15	72379925	72380041	+	24.2	0.875	17.000000	16.5	4.0	4.12	4.89e-06	23.04	1.12e-16	0.91
chr16-581	chr16	36636940	36637056	+	24.2	0.809	15.500000	16.5	0.5	33.00	4.42e-19	16.89	1.23e-14	0.97
chr16-560	chr16	55747420	55747536	+	24.2	0.810	16.000000	16.5	3.5	4.71	9.18e-07	22.12	2.08e-16	0.97
chr17-728	chr17	23767259	23767375	+	24.2	0.819	16.000000	16.5	1.5	11.00	7.68e-12	39.26	2.97e-20	0.94
chr17-711	chr17	29401083	29401199	+	24.2	0.758	16.500000	16.5	1.5	11.00	7.68e-12	11.33	4.98e-12	0.91
chr17-664	chr17	46909431	46909547	+	24.2	0.627	17.500000	17.0	3.5	4.86	1.87e-07	36.20	1.05e-19	0.91
chr17-697	chr17	69549305	69549421	+	24.2	0.747	17.000000	16.5	4.0	4.12	4.89e-06	27.06	9.47e-18	0.91
chr17-672	chr17	84473521	84473637	+	24.2	0.767	17.500000	17.0	4.0	4.25	1.13e-06	27.06	9.47e-18	0.91
chr18-466	chr18	12395574	12395690	+	24.2	0.870	17.500000	16.5	1.0	16.50	1.87e-14	4.56	1.39e-06	0.91
chr18-503	chr18	79524510	79524626	+	24.2	0.613	16.500000	16.5	3.0	5.50	1.24e-07	9.71	4.67e-11	0.94
chr18-485	chr18	80931622	80931738	+	24.2	0.812	17.000000	16.5	3.5	4.71	9.18e-07	6.99	4.90e-09	0.94
chr18-525	chr18	83145414	83145530	+	24.2	0.878	16.000000	16.5	3.5	4.71	9.18e-07	11.52	3.91e-12	0.97
chr19-426	chr19	6118516	6118632	+	24.2	0.667	17.500000	16.5	3.0	5.50	1.24e-07	28.16	5.14e-18	0.94
chr19-463	chr19	25045921	25046037	+	24.2	0.813	16.500000	16.5	4.0	4.12	4.89e-06	43.55	5.89e-21	0.91
chr19-429	chr19	29879605	29879721	+	24.2	0.740	17.500000	16.5	3.5	4.71	9.18e-07	7.68	1.32e-09	0.91
chr19-539	chr19	30022800	30022916	+	24.2	0.764	14.500000	16.5	4.0	4.12	4.89e-06	35.28	1.57e-19	1.04
chrX-317	chrX	7457085	7457201	+	24.2	0.797	16.500000	16.5	4.0	4.12	4.89e-06	7.81	1.04e-09	0.94
chrX-288	chrX	35918030	35918146	+	24.2	0.468	18.000000	16.5	3.5	4.71	9.18e-07	11.71	3.07e-12	0.91
chrX-321	chrX	45499572	45499688	+	24.2	0.843	16.500000	16.5	1.5	11.00	7.68e-12	25.81	1.96e-17	0.94
chrX-344	chrX	47933520	47933636	+	24.2	0.768	15.500000	16.5	3.0	5.50	1.24e-07	17.42	7.77e-15	1.00
chr1-1063	chr1	20929217	20929333	+	23.5	0.875	15.000000	16.0	3.0	5.33	1.24e-07	25.03	1.96e-17	1.00
chr1-1040	chr1	94572532	94572648	+	23.5	0.675	15.500000	16.0	2.5	6.40	1.07e-08	37.03	4.58e-20	0.97
chr1-970	chr1	108266022	108266138	+	23.5	0.686	16.500000	16.5	3.5	4.71	9.18e-07	29.70	1.40e-18	0.94
chr1-1139	chr1	178731199	178731315	+	23.5	0.824	14.500000	16.0	3.5	4.57	9.18e-07	31.43	5.84e-19	1.04
chr2-1259	chr2	24817863	24817979	+	23.5	0.798	15.500000	16.0	3.0	5.33	1.24e-07	32.18	4.06e-19	0.97
chr2-1272	chr2	73498448	73498564	+	23.5	0.762	15.500000	16.0	2.0	8.00	4.80e-10	34.22	1.57e-19	1.00
chr2-1232	chr2	75908705	75908821	+	23.5	0.455	16.000000	16.0	2.5	6.40	1.07e-08	15.02	4.84e-14	0.97
chr2-1273	chr2	90513554	90513670	+	23.5	0.785	15.500000	16.0	2.0	8.00	4.80e-10	51.98	2.28e-22	0.97
chr2-1280	chr2	121282780	121282896	+	23.5	0.803	15.500000	16.0	3.0	5.33	1.24e-07	22.16	1.27e-16	0.97
chr2-1244	chr2	131248676	131248792	+	23.5	0.836	16.000000	16.0	3.0	5.33	1.24e-07	33.79	1.90e-19	0.97
chr2-1154	chr2	157972138	157972254	+	23.5	0.899	17.000000	16.0	3.5	4.57	9.18e-07	23.50	5.14e-17	0.94
chr3-778	chr3	57354527	57354643	+	23.5	0.744	16.000000	16.0	3.5	4.57	9.18e-07	30.37	9.93e-19	0.94
chr3-792	chr3	104207707	104207823	+	23.5	0.743	16.000000	16.0	3.5	4.57	9.18e-07	45.05	2.15e-21	0.94
