# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS4
#
# total peaks = 30263
# peak size = 93
# peaks found using tags on both strands
# minimum distance between peaks = 186
# fragment length = 300
# genome size = 2000000000
# Total tags = 12074794.5
# Total tags in peaks = 665922.0
# Approximate IP efficiency = 5.51%
# tags per bp = 0.005500
# expected tags per peak = 0.512
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.164261e-06
# FDR tag threshold = 7.0
# number of putative peaks = 119409
#
# input tag directory = Anat_WT_24h_LPS4
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 84059
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 5074
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 13
#
# cmd = findPeaks Anat_WT_24h_LPS4 -o Anat_WT_24h_LPS4.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS4
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr10-1828	chr10	33851315	33851407	+	26.1	0.797	27.000000	31.5	6.0	5.25	4.91e-13	11.94	1.08e-22	1.04
chr10-1963	chr10	59052280	59052372	+	26.1	0.789	25.500000	31.5	7.0	4.50	2.23e-11	31.49	3.41e-34	1.07
chr10-1411	chr10	69557810	69557902	+	26.1	0.696	32.500000	31.5	4.5	7.00	2.79e-16	7.84	4.43e-17	0.87
chr10-1685	chr10	77943847	77943939	+	26.1	0.855	28.500000	31.5	2.0	15.75	3.77e-26	11.88	1.26e-22	0.95
chr10-1610	chr10	90733232	90733324	+	26.1	0.689	29.500000	31.5	5.5	5.73	5.36e-14	13.96	4.42e-24	0.99
chr10-1538	chr10	94382273	94382365	+	26.1	0.702	30.500000	32.0	2.0	16.00	2.35e-27	11.24	6.02e-22	0.93
chr10-1645	chr10	94454871	94454963	+	26.1	0.770	29.000000	31.5	7.0	4.50	2.23e-11	29.44	3.53e-34	0.95
chr10-1618	chr10	116886929	116887021	+	26.1	0.794	29.500000	31.5	6.5	4.85	3.63e-12	26.32	1.00e-32	0.90
chr10-1761	chr10	117032952	117033044	+	26.1	0.751	28.000000	32.0	3.0	10.67	3.86e-22	22.02	1.26e-30	1.06
chr10-1855	chr10	119668901	119668993	+	26.1	0.918	27.000000	31.5	4.0	7.88	1.17e-17	10.26	7.86e-21	1.04
chr10-1550	chr10	121176668	121176760	+	26.1	0.612	30.500000	31.5	7.0	4.50	2.23e-11	12.64	2.15e-23	0.91
chr11-2135	chr11	3980358	3980450	+	26.1	0.867	29.500000	32.0	6.0	5.33	9.15e-14	26.63	7.05e-33	0.98
chr11-2143	chr11	26352796	26352888	+	26.1	0.734	29.500000	31.5	2.5	12.60	2.35e-23	25.52	2.52e-32	0.98
chr11-2058	chr11	45609298	45609390	+	26.1	0.816	30.500000	31.5	3.0	10.50	4.13e-21	38.35	1.20e-37	0.95
chr11-2146	chr11	53280227	53280319	+	26.1	0.845	29.500000	31.5	7.0	4.50	2.23e-11	18.04	7.16e-28	0.98
chr11-2908	chr11	53549254	53549346	+	26.1	0.802	23.000000	31.5	5.5	5.73	5.36e-14	12.57	1.28e-22	1.20
chr11-2024	chr11	62094344	62094436	+	26.1	0.528	31.000000	31.5	4.0	7.88	1.17e-17	9.26	1.39e-19	0.85
chr11-2560	chr11	67779870	67779962	+	26.1	0.813	25.500000	31.5	7.0	4.50	2.23e-11	20.15	2.76e-29	1.06
chr11-2334	chr11	78559165	78559257	+	26.1	0.813	27.500000	32.5	5.0	6.50	7.02e-16	44.15	1.69e-39	1.00
chr11-1989	chr11	83254446	83254538	+	26.1	0.550	31.500000	32.0	5.0	6.40	7.02e-16	12.05	8.41e-23	0.88
chr11-2264	chr11	109992186	109992278	+	26.1	0.789	28.500000	31.5	4.0	7.88	1.17e-17	30.44	8.01e-35	0.98
chr11-2227	chr11	114606593	114606685	+	26.1	0.802	29.000000	31.5	3.5	9.00	3.03e-19	24.95	4.93e-32	1.04
chr12-1101	chr12	103884890	103884982	+	26.1	0.647	30.000000	31.5	6.0	5.25	4.91e-13	13.42	2.41e-24	0.96
chr12-1212	chr12	113998818	113998910	+	26.1	0.711	28.000000	31.5	5.0	6.30	4.52e-15	8.27	3.15e-18	0.95
chr13-1519	chr13	3892779	3892871	+	26.1	0.758	27.000000	31.5	4.5	7.00	2.79e-16	23.71	2.23e-31	1.08
chr13-1297	chr13	4662264	4662356	+	26.1	0.768	30.000000	31.5	0.5	63.00	3.43e-44	23.63	2.48e-31	0.88
chr13-1388	chr13	49458294	49458386	+	26.1	0.772	29.000000	31.5	6.0	5.25	4.91e-13	20.65	1.35e-29	0.93
chr13-1318	chr13	58644700	58644792	+	26.1	0.827	30.000000	31.5	3.5	9.00	3.03e-19	30.37	1.39e-34	0.90
chr13-1279	chr13	59658688	59658780	+	26.1	0.669	30.500000	31.5	7.5	4.20	1.17e-10	14.74	1.61e-25	0.91
chr13-1565	chr13	94766517	94766609	+	26.1	0.716	26.500000	31.5	7.0	4.50	2.23e-11	13.81	1.69e-24	1.00
chr13-1572	chr13	103468709	103468801	+	26.1	0.923	26.500000	31.5	2.0	15.75	3.77e-26	24.05	1.46e-31	1.00
chr13-1324	chr13	107958835	107958927	+	26.1	0.743	30.000000	31.5	6.5	4.85	3.63e-12	36.28	6.41e-37	0.90
chr13-1330	chr13	114659566	114659658	+	26.1	0.764	30.000000	31.5	6.5	4.85	3.63e-12	10.39	5.56e-21	0.93
chr14-1040	chr14	21692717	21692809	+	26.1	0.885	29.000000	31.5	7.5	4.20	1.17e-10	58.36	3.54e-43	0.98
chr14-901	chr14	41746796	41746888	+	26.1	0.636	32.500000	32.0	2.5	12.80	1.83e-24	4.50	2.26e-11	0.85
chr14-1192	chr14	47807812	47807904	+	26.1	0.741	26.000000	31.5	6.0	5.25	4.91e-13	7.05	1.51e-16	1.06
chr14-1027	chr14	62950857	62950949	+	26.1	0.660	29.500000	31.5	3.5	9.00	3.03e-19	16.74	6.43e-27	0.90
chr14-1108	chr14	124236731	124236823	+	26.1	0.794	28.000000	31.5	5.0	6.30	4.52e-15	42.34	3.72e-39	0.96
chr15-1216	chr15	57977322	57977414	+	26.1	0.802	29.500000	31.5	6.0	5.25	4.91e-13	9.30	1.24e-19	0.91
chr15-1139	chr15	63920976	63921068	+	26.1	0.821	31.000000	32.5	8.0	4.06	1.33e-10	7.91	1.03e-17	0.95
chr15-1350	chr15	72639565	72639657	+	26.1	0.767	27.500000	31.5	6.0	5.25	4.91e-13	9.64	4.47e-20	0.96
chr15-1355	chr15	76702916	76703008	+	26.1	0.890	27.500000	31.5	2.0	15.75	3.77e-26	29.56	3.09e-34	0.98
chr15-1468	chr15	80055828	80055920	+	26.1	0.872	26.000000	31.5	5.5	5.73	5.36e-14	29.18	4.59e-34	1.06
chr15-1145	chr15	80808136	80808228	+	26.1	0.738	31.000000	31.5	6.0	5.25	4.91e-13	21.37	4.86e-30	0.87
chr16-951	chr16	24393674	24393766	+	26.1	0.573	32.000000	32.0	6.0	5.33	9.15e-14	13.98	1.18e-24	0.88
chr16-996	chr16	38550288	38550380	+	26.1	0.782	31.000000	31.5	7.5	4.20	1.17e-10	28.01	1.69e-32	0.87
chr16-1113	chr16	38619342	38619434	+	26.1	0.872	28.500000	31.5	5.0	6.30	4.52e-15	37.92	1.69e-37	0.96
chr16-1250	chr16	38619342	38619434	+	26.1	0.877	26.000000	31.5	7.5	4.20	1.17e-10	37.53	1.43e-37	1.04
chr16-1680	chr16	55519949	55520041	+	26.1	0.865	20.000000	31.5	3.5	9.00	3.03e-19	43.17	2.07e-39	1.36
chr16-1035	chr16	93711238	93711330	+	26.1	0.779	30.500000	31.5	5.0	6.30	4.52e-15	4.31	4.28e-11	0.95
chr17-1515	chr17	13184135	13184227	+	26.1	0.738	28.500000	31.5	4.0	7.88	1.17e-17	4.95	2.19e-12	0.96
chr17-1968	chr17	21652836	21652928	+	26.1	0.839	23.000000	31.5	5.0	6.30	4.52e-15	15.29	8.96e-26	1.26
chr17-1421	chr17	34574232	34574324	+	26.1	0.653	30.000000	31.5	7.0	4.50	2.23e-11	18.49	3.49e-28	0.95
chr17-1459	chr17	37340698	37340790	+	26.1	0.894	29.500000	31.5	3.0	10.50	4.13e-21	46.61	3.29e-40	0.95
chr17-1532	chr17	51359371	51359463	+	26.1	0.837	28.500000	32.0	5.5	5.82	9.15e-15	16.76	3.84e-27	0.95
chr17-1401	chr17	80791133	80791225	+	26.1	0.735	30.500000	32.0	5.0	6.40	7.02e-16	35.32	1.43e-36	0.88
chr17-1368	chr17	83797164	83797256	+	26.1	0.621	31.000000	31.5	6.0	5.25	4.91e-13	17.80	4.64e-27	0.87
chr18-879	chr18	34822880	34822972	+	26.1	0.843	29.000000	31.5	4.5	7.00	2.79e-16	44.74	1.13e-39	0.93
chr18-1017	chr18	56918897	56918989	+	26.1	0.849	26.000000	31.5	3.0	10.50	4.13e-21	13.34	4.55e-24	1.13
chr18-1237	chr18	65150976	65151068	+	26.1	0.864	22.500000	31.5	5.5	5.73	5.36e-14	19.51	5.48e-28	1.20
chr18-907	chr18	80201832	80201924	+	26.1	0.802	28.500000	33.5	3.5	9.57	3.49e-21	32.42	1.88e-35	1.02
chr19-980	chr19	11676656	11676748	+	26.1	0.853	29.500000	31.5	6.0	5.25	4.91e-13	21.72	3.03e-30	0.96
chr19-1203	chr19	24358846	24358938	+	26.1	0.848	25.000000	31.5	1.0	31.50	4.62e-35	11.71	1.88e-22	1.06
chr19-896	chr19	41517220	41517312	+	26.1	0.806	31.500000	33.5	2.0	16.75	1.42e-28	16.09	2.01e-26	0.90
chr19-1241	chr19	45619627	45619719	+	26.1	0.854	24.500000	31.5	4.0	7.88	1.17e-17	21.37	4.86e-30	1.08
chr19-1087	chr19	47586495	47586587	+	26.1	0.806	27.500000	31.5	6.0	5.25	4.91e-13	7.80	1.50e-17	0.96
chrX-569	chrX	47968214	47968306	+	26.1	0.733	25.500000	31.5	4.5	7.00	2.79e-16	8.94	2.36e-19	1.06
chrX-509	chrX	53862874	53862966	+	26.1	0.751	27.500000	31.5	7.0	4.50	2.23e-11	30.51	1.21e-34	0.96
chrX-515	chrX	132779563	132779655	+	26.1	0.785	27.500000	31.5	4.5	7.00	2.79e-16	31.36	5.28e-35	0.96
chr1-1997	chr1	14569618	14569710	+	25.7	0.758	27.500000	31.0	5.0	6.20	4.52e-15	27.87	1.13e-33	0.98
chr1-2002	chr1	34915662	34915754	+	25.7	0.791	27.500000	31.0	3.0	10.33	4.13e-21	29.75	1.59e-34	0.98
chr1-1916	chr1	36741081	36741173	+	25.7	0.788	28.500000	31.0	6.5	4.77	3.63e-12	39.31	3.50e-38	1.00
chr1-2051	chr1	64245545	64245637	+	25.7	0.789	27.000000	31.5	4.5	7.00	2.79e-16	16.81	3.57e-27	1.02
chr1-1924	chr1	64664335	64664427	+	25.7	0.720	28.500000	31.0	7.0	4.43	2.23e-11	7.59	2.05e-17	0.95
chr1-1834	chr1	79756811	79756903	+	25.7	0.852	29.500000	31.0	6.5	4.77	3.63e-12	5.69	4.22e-14	0.95
chr1-2277	chr1	122093918	122094010	+	25.7	0.880	25.000000	31.0	6.0	5.17	4.91e-13	56.45	5.99e-43	1.15
chr1-1685	chr1	127355252	127355344	+	25.7	0.809	31.500000	31.0	3.5	8.86	3.03e-19	15.91	1.75e-26	0.87
chr1-1727	chr1	165214514	165214606	+	25.7	0.731	31.000000	31.0	7.0	4.43	2.23e-11	23.17	2.75e-31	0.87
chr1-2251	chr1	179633091	179633183	+	25.7	0.835	25.500000	31.0	5.5	5.64	5.36e-14	21.37	3.03e-30	1.06
chr2-3112	chr2	11585711	11585803	+	25.7	0.846	23.000000	31.0	4.5	6.89	2.79e-16	31.60	2.51e-35	1.26
chr2-2306	chr2	28908505	28908597	+	25.7	0.763	29.500000	31.0	5.5	5.64	5.36e-14	14.20	4.74e-25	1.00
chr2-2569	chr2	49582811	49582903	+	25.7	0.838	27.000000	31.0	5.5	5.64	5.36e-14	41.02	9.67e-39	1.04
chr2-2773	chr2	104525738	104525830	+	25.7	0.931	25.500000	31.0	0.5	62.00	3.43e-44	11.35	2.93e-22	1.08
chr2-2195	chr2	119182781	119182873	+	25.7	0.812	31.000000	33.5	6.0	5.58	1.65e-14	22.16	1.03e-30	0.91
chr2-2389	chr2	153435441	153435533	+	25.7	0.849	29.000000	31.5	6.5	4.85	3.63e-12	31.45	2.90e-35	0.96
chr2-2721	chr2	164750085	164750177	+	25.7	0.839	26.000000	31.5	3.5	9.00	3.03e-19	28.10	8.73e-34	1.08
chr2-2966	chr2	173012009	173012101	+	25.7	0.867	24.500000	31.0	6.0	5.17	4.91e-13	38.40	7.12e-38	1.10
chr2-2496	chr2	181145959	181146051	+	25.7	0.826	28.000000	31.0	3.5	8.86	3.03e-19	43.45	1.69e-39	1.00
chr3-1502	chr3	9647167	9647259	+	25.7	0.756	28.500000	31.0	3.5	8.86	3.03e-19	14.78	1.51e-25	0.96
chr3-1718	chr3	22025495	22025587	+	25.7	0.770	25.500000	31.0	6.5	4.77	3.63e-12	28.59	5.22e-34	1.10
chr3-1977	chr3	27136264	27136356	+	25.7	0.867	23.000000	31.0	7.0	4.43	2.23e-11	46.84	1.74e-40	1.15
chr3-1463	chr3	37038182	37038274	+	25.7	0.803	29.000000	32.0	6.5	4.92	7.32e-13	11.57	1.70e-22	0.95
chr3-1433	chr3	83601884	83601976	+	25.7	0.791	29.500000	31.5	5.0	6.30	4.52e-15	39.55	2.92e-38	0.96
chr3-1591	chr3	87078458	87078550	+	25.7	0.824	27.500000	31.0	5.0	6.20	4.52e-15	28.72	4.59e-34	1.02
chr3-1364	chr3	88635502	88635594	+	25.7	0.735	30.500000	31.0	3.5	8.86	3.03e-19	15.32	5.25e-26	0.88
chr3-1657	chr3	89192881	89192973	+	25.7	0.729	26.500000	31.0	6.5	4.77	3.63e-12	4.34	1.11e-10	0.99
chr3-1525	chr3	100909992	100910084	+	25.7	0.821	28.500000	31.0	6.5	4.77	3.63e-12	19.09	8.52e-29	0.93
chr3-1752	chr3	104504993	104505085	+	25.7	0.766	25.500000	31.0	6.5	4.77	3.63e-12	27.99	9.92e-34	1.04
chr3-1453	chr3	121282958	121283050	+	25.7	0.795	29.500000	31.5	4.0	7.88	1.17e-17	38.85	5.00e-38	0.93
chr3-1608	chr3	127337119	127337211	+	25.7	0.833	27.500000	31.0	4.5	6.89	2.79e-16	18.20	3.96e-27	0.99
chr3-1498	chr3	144248124	144248216	+	25.7	0.623	29.000000	31.0	3.5	8.86	3.03e-19	22.25	1.28e-29	0.90
chr3-1854	chr3	144355168	144355260	+	25.7	0.868	24.500000	31.0	5.0	6.20	4.52e-15	11.12	5.22e-22	1.26
chr4-2388	chr4	3894851	3894943	+	25.7	0.908	24.000000	33.0	6.0	5.50	1.65e-14	39.38	8.13e-37	1.36
chr4-2078	chr4	42974598	42974690	+	25.7	0.913	27.000000	31.0	4.5	6.89	2.79e-16	11.71	1.20e-22	1.00
chr4-1855	chr4	102426108	102426200	+	25.7	0.799	30.000000	31.0	5.0	6.20	4.52e-15	28.47	5.94e-34	0.90
chr4-1765	chr4	102465160	102465252	+	25.7	0.683	31.000000	31.0	4.0	7.75	1.17e-17	31.75	2.18e-35	0.87
chr4-2412	chr4	115653428	115653520	+	25.7	0.910	24.000000	31.0	1.0	31.00	4.62e-35	19.72	3.29e-29	1.13
chr4-1964	chr4	116812026	116812118	+	25.7	0.875	28.500000	31.0	3.0	10.33	4.13e-21	30.72	6.07e-35	0.96
chr4-2604	chr4	117756331	117756423	+	25.7	0.894	22.500000	31.5	4.0	7.88	1.17e-17	53.26	3.51e-42	1.26
chr4-2152	chr4	129866312	129866404	+	25.7	0.857	26.500000	31.0	7.5	4.13	1.17e-10	51.20	1.17e-41	1.04
chr4-1779	chr4	133428502	133428594	+	25.7	0.673	31.000000	31.5	5.5	5.73	5.36e-14	5.32	2.32e-13	0.88
chr4-1930	chr4	134036864	134036956	+	25.7	0.874	29.000000	31.0	4.0	7.75	1.17e-17	23.26	2.48e-31	1.00
chr4-1935	chr4	139196882	139196974	+	25.7	0.747	29.000000	31.0	6.0	5.17	4.91e-13	20.26	1.47e-29	0.96
chr4-2104	chr4	140867128	140867220	+	25.7	0.820	27.000000	31.5	5.5	5.73	5.36e-14	21.58	2.27e-30	1.00
chr4-2334	chr4	148518693	148518785	+	25.7	0.861	25.000000	31.0	7.5	4.13	1.17e-10	26.42	5.55e-33	1.08
chr5-1740	chr5	3355981	3356073	+	25.7	0.594	30.500000	31.0	5.0	6.20	4.52e-15	11.90	3.66e-22	0.89
chr5-1888	chr5	20647212	20647304	+	25.7	0.859	28.500000	31.5	5.0	6.30	4.52e-15	19.00	1.17e-27	0.94
chr5-1643	chr5	34679575	34679667	+	25.7	0.649	32.000000	31.0	7.0	4.43	2.23e-11	5.76	3.02e-14	0.87
chr5-1852	chr5	54200789	54200881	+	25.7	0.748	29.000000	31.5	5.0	6.30	4.52e-15	28.88	6.97e-33	0.97
chr5-1898	chr5	73154400	73154492	+	25.7	0.774	28.500000	31.0	7.5	4.13	1.17e-10	21.16	3.36e-29	0.94
chr5-2020	chr5	76561205	76561297	+	25.7	0.789	27.000000	31.0	7.0	4.43	2.23e-11	18.40	2.52e-28	1.00
chr5-1860	chr5	99804911	99805003	+	25.7	0.748	29.000000	31.0	6.0	5.17	4.91e-13	10.78	8.78e-21	0.92
chr5-1936	chr5	104181838	104181930	+	25.7	0.752	28.000000	31.0	2.0	15.50	3.77e-26	4.55	1.18e-11	0.96
chr5-1937	chr5	106114015	106114107	+	25.7	0.828	28.000000	31.0	2.5	12.40	2.35e-23	17.00	1.72e-26	1.03
chr5-1832	chr5	115044835	115044927	+	25.7	0.780	29.500000	31.0	6.0	5.17	4.91e-13	13.16	4.30e-24	0.91
chr5-2174	chr5	123599832	123599924	+	25.7	0.706	25.500000	32.0	5.5	5.82	9.15e-15	4.86	7.68e-12	1.07
chr5-1871	chr5	123603021	123603113	+	25.7	0.806	29.000000	31.0	6.5	4.77	3.63e-12	5.03	9.45e-13	1.00
chr5-2120	chr5	124988894	124988986	+	25.7	0.852	26.000000	31.0	6.0	5.17	4.91e-13	6.14	5.73e-15	1.04
chr5-2280	chr5	139981152	139981244	+	25.7	0.882	24.500000	31.0	6.5	4.77	3.63e-12	61.73	3.93e-44	1.08
chr5-1737	chr5	145016901	145016993	+	25.7	0.636	31.000000	31.5	7.0	4.50	2.23e-11	4.10	1.42e-10	0.91
chr5-1885	chr5	145017482	145017574	+	25.7	0.607	29.000000	31.0	7.0	4.43	2.23e-11	4.06	1.75e-10	0.96
chr6-1430	chr6	38015645	38015737	+	25.7	0.544	31.000000	31.0	6.0	5.17	4.91e-13	13.18	3.43e-23	0.86
chr6-1748	chr6	38645507	38645599	+	25.7	0.820	27.000000	31.5	7.5	4.20	1.17e-10	12.23	3.48e-23	1.00
chr6-1889	chr6	54967103	54967195	+	25.7	0.794	25.500000	31.0	4.0	7.75	1.17e-17	25.90	1.00e-32	1.04
chr6-1798	chr6	56758807	56758899	+	25.7	0.938	26.500000	31.5	0.5	63.00	3.43e-44	48.06	1.47e-39	1.07
chr6-1641	chr6	73659753	73659845	+	25.7	0.842	28.500000	31.5	3.5	9.00	3.03e-19	12.82	8.96e-24	0.98
chr6-1801	chr6	73659753	73659845	+	25.7	0.853	26.500000	31.0	6.5	4.77	3.63e-12	12.85	8.47e-24	1.06
chr6-1645	chr6	99155339	99155431	+	25.7	0.829	28.500000	31.0	6.5	4.77	3.63e-12	17.19	2.00e-26	0.94
chr6-1728	chr6	100389226	100389318	+	25.7	0.811	27.500000	32.0	2.5	12.80	1.83e-24	17.24	1.86e-26	0.99
chr6-1814	chr6	117116998	117117090	+	25.7	0.908	26.500000	31.0	4.5	6.89	2.79e-16	29.10	3.09e-34	1.00
chr6-1494	chr6	125038645	125038737	+	25.7	0.730	30.500000	31.5	4.0	7.88	1.17e-17	10.90	6.38e-21	0.87
chr6-1620	chr6	131240588	131240680	+	25.7	0.890	29.000000	31.0	3.5	8.86	3.03e-19	14.42	3.06e-25	0.93
chr6-1582	chr6	134193746	134193838	+	25.7	0.785	29.500000	31.0	6.5	4.77	3.63e-12	10.62	1.92e-21	0.91
chr6-2068	chr6	134609539	134609631	+	25.7	0.864	24.000000	31.0	2.0	15.50	3.77e-26	56.45	5.99e-43	1.13
chr6-1865	chr6	134744381	134744473	+	25.7	0.840	26.000000	31.5	5.5	5.73	5.36e-14	4.33	3.96e-11	1.06
chr7-2503	chr7	4891918	4892010	+	25.7	0.872	25.500000	31.0	2.5	12.40	2.35e-23	9.17	1.15e-19	1.04
chr7-2022	chr7	7141128	7141220	+	25.7	0.746	30.500000	31.0	6.0	5.17	4.91e-13	55.54	3.38e-41	0.87
chr7-2355	chr7	28953843	28953935	+	25.7	0.780	27.000000	31.0	7.5	4.13	1.17e-10	8.15	1.57e-17	1.01
chr7-2107	chr7	29501783	29501875	+	25.7	0.737	29.500000	31.0	7.5	4.13	1.17e-10	28.47	5.94e-34	0.90
chr7-2258	chr7	30857877	30857969	+	25.7	0.773	28.000000	31.0	2.5	12.40	2.35e-23	26.21	7.05e-33	1.00
chr7-2166	chr7	52736921	52737013	+	25.7	0.826	29.000000	31.0	4.0	7.75	1.17e-17	37.53	1.43e-37	0.95
chr7-2234	chr7	88063973	88064065	+	25.7	0.811	28.500000	31.0	6.0	5.17	4.91e-13	37.78	2.73e-36	0.92
chr7-2041	chr7	88092430	88092522	+	25.7	0.617	30.500000	31.5	7.5	4.20	1.17e-10	12.95	6.77e-24	0.93
chr7-2124	chr7	95400811	95400903	+	25.7	0.697	29.500000	31.0	1.5	20.67	8.19e-30	12.58	1.55e-23	0.93
chr7-2596	chr7	97609572	97609664	+	25.7	0.844	25.000000	31.0	7.5	4.13	1.17e-10	7.74	1.20e-17	1.06
chr7-2600	chr7	105268914	105269006	+	25.7	0.920	25.000000	31.0	3.5	8.86	3.03e-19	39.62	6.80e-37	1.10
chr7-2183	chr7	107669337	107669429	+	25.7	0.854	29.000000	31.0	2.0	15.50	3.77e-26	50.81	1.48e-41	0.91
chr7-2330	chr7	120756258	120756350	+	25.7	0.767	27.500000	32.0	7.0	4.57	4.85e-12	31.85	3.93e-34	0.97
chr7-2242	chr7	121435574	121435666	+	25.7	0.594	28.500000	31.0	4.5	6.89	2.79e-16	9.49	4.47e-20	0.93
chr7-2046	chr7	123183861	123183953	+	25.7	0.798	30.500000	31.0	5.5	5.64	5.36e-14	34.40	1.96e-36	0.91
chr7-2091	chr7	129614235	129614327	+	25.7	0.697	30.000000	31.0	7.0	4.43	2.23e-11	23.93	1.06e-31	0.96
chr7-2246	chr7	135211545	135211637	+	25.7	0.769	28.500000	31.0	5.0	6.20	4.52e-15	6.73	3.81e-14	0.92
chr7-2673	chr7	135833811	135833903	+	25.7	0.874	24.500000	31.0	6.0	5.17	4.91e-13	28.72	4.59e-34	1.23
chr7-2095	chr7	140827370	140827462	+	25.7	0.889	30.000000	31.0	4.0	7.75	1.17e-17	4.50	1.50e-11	0.91
chr8-2167	chr8	77504740	77504832	+	25.7	0.819	23.000000	31.0	2.5	12.40	2.35e-23	19.02	7.07e-28	1.26
chr8-1760	chr8	85633800	85633892	+	25.7	0.840	28.000000	31.0	3.0	10.33	4.13e-21	35.13	1.04e-36	0.98
chr8-2040	chr8	87601075	87601167	+	25.7	0.867	24.500000	31.0	2.5	12.40	2.35e-23	7.88	7.43e-18	1.18
chr8-1829	chr8	93346382	93346474	+	25.7	0.834	27.000000	31.0	4.5	6.89	2.79e-16	31.45	2.90e-35	1.00
chr8-1635	chr8	108020941	108021033	+	25.7	0.719	30.000000	31.0	5.5	5.64	5.36e-14	18.66	1.67e-28	0.93
chr8-2364	chr8	114186492	114186584	+	25.7	0.914	21.500000	31.0	1.0	31.00	4.62e-35	10.13	7.21e-21	1.23
chr9-1775	chr9	32397625	32397717	+	25.7	0.878	27.000000	31.5	6.5	4.85	3.63e-12	16.35	7.99e-27	1.06
chr9-1819	chr9	56484235	56484327	+	25.7	0.844	26.500000	31.0	2.5	12.40	2.35e-23	27.87	1.13e-33	1.00
chr9-1798	chr9	89916419	89916511	+	25.7	0.833	27.000000	31.0	4.5	6.89	2.79e-16	39.21	5.69e-37	1.01
chr9-1896	chr9	95753507	95753599	+	25.7	0.873	26.000000	31.0	4.0	7.75	1.17e-17	8.59	7.08e-19	1.06
chr9-1756	chr9	102686830	102686922	+	25.7	0.889	27.500000	31.0	6.0	5.17	4.91e-13	23.76	1.31e-31	1.00
chr10-1512	chr10	7401393	7401485	+	25.7	0.598	30.500000	31.0	7.5	4.13	1.17e-10	9.10	1.44e-19	0.88
chr10-1713	chr10	8553724	8553816	+	25.7	0.799	28.000000	31.0	5.0	6.20	4.52e-15	32.86	7.78e-36	1.00
chr10-1771	chr10	9616934	9617026	+	25.7	0.706	27.500000	31.5	4.0	7.88	1.17e-17	4.60	9.03e-12	0.98
chr10-1630	chr10	20864826	20864918	+	25.7	0.698	29.000000	31.0	3.0	10.33	4.13e-21	32.06	1.63e-35	0.93
chr10-1958	chr10	29058628	29058720	+	25.7	0.872	25.500000	31.0	2.5	12.40	2.35e-23	50.81	1.48e-41	1.04
chr10-1598	chr10	40567146	40567238	+	25.7	0.727	29.500000	31.0	7.5	4.13	1.17e-10	37.74	1.20e-37	0.93
chr10-1471	chr10	57514690	57514782	+	25.7	0.659	31.500000	31.0	5.5	5.64	5.36e-14	12.44	1.09e-22	0.89
chr10-1786	chr10	60279702	60279794	+	25.7	0.745	27.500000	31.5	6.5	4.85	3.63e-12	34.75	3.13e-35	0.95
chr10-1680	chr10	60862305	60862397	+	25.7	0.875	28.500000	31.0	1.5	20.67	8.19e-30	28.63	9.01e-33	0.97
chr10-1845	chr10	77626845	77626937	+	25.7	0.850	27.000000	31.0	4.5	6.89	2.79e-16	13.88	9.30e-25	1.00
chr10-1745	chr10	80852663	80852755	+	25.7	0.785	28.000000	31.0	6.0	5.17	4.91e-13	26.31	6.26e-33	0.96
chr10-1752	chr10	93011857	93011949	+	25.7	0.894	28.000000	31.0	2.5	12.40	2.35e-23	56.45	5.99e-43	0.96
chr10-1541	chr10	96334277	96334369	+	25.7	0.772	30.500000	31.0	5.0	6.20	4.52e-15	21.03	4.86e-30	0.91
chr10-1658	chr10	120944512	120944604	+	25.7	0.818	29.000000	31.0	2.5	12.40	2.35e-23	12.46	2.04e-23	0.91
chr11-2541	chr11	16867972	16868064	+	25.7	0.836	25.500000	31.0	1.0	31.00	4.62e-35	12.39	2.39e-23	1.04
chr11-2238	chr11	43580490	43580582	+	25.7	0.719	28.500000	31.0	6.5	4.77	3.63e-12	33.70	3.65e-36	0.98
chr11-2106	chr11	53047214	53047306	+	25.7	0.737	30.000000	32.5	7.0	4.64	4.85e-12	32.70	9.04e-36	0.95
chr11-2211	chr11	78059159	78059251	+	25.7	0.680	29.000000	31.0	5.0	6.20	4.52e-15	11.18	4.52e-22	0.91
chr11-2250	chr11	79983246	79983338	+	25.7	0.746	28.500000	31.0	4.0	7.75	1.17e-17	5.92	1.48e-14	0.96
chr11-2035	chr11	86833107	86833199	+	25.7	0.805	31.000000	32.0	7.0	4.57	4.85e-12	30.72	6.07e-35	0.90
